1.500000000000000000e+02 1.500000000000000000e+02 1.786669999999999904e-39 4.944774008991714768e-40
3.500000000000000000e+02 5.000000000000001421e+01 6.384399999999999460e-39 1.030023300707318894e-39
4.500000000000000000e+02 4.999999999999998579e+01 7.146959999999999325e-39 1.225274255013954020e-39
5.500000000000000000e+02 4.999999999999998579e+01 9.357469999999999337e-39 1.437636602205160893e-39
6.499999999999998863e+02 4.999999999999998579e+01 6.468349999999999871e-39 1.219554836815466722e-39
7.500000000000000000e+02 5.000000000000004263e+01 7.150460000000000068e-40 6.651004585774993011e-40
1.540000000000000000e+04 1.460000000000000000e+04 4.761249999999999715e-42 2.594303567433849902e-42
