1.500000000000000000e+02 1.500000000000000000e+02 2.084570000000000041e-39 4.487324369822177149e-40
3.500000000000000000e+02 5.000000000000001421e+01 7.244340000000000462e-39 1.212770794503231658e-39
4.500000000000000000e+02 4.999999999999998579e+01 5.518489999999999996e-39 8.628731077047191862e-40
5.500000000000000000e+02 4.999999999999998579e+01 2.341129999999999750e-39 4.610234267366463764e-40
1.530000000000000000e+04 1.470000000000000000e+04 3.686850000000000004e-42 1.024695271775955699e-42
