Units: momentum (GeV), cross  section (10^  38 cm2/(nucleon x GeV))
bin number    cosTheta min    cosTheta max    momentum min    momentum max    measured xsec 
15    0.7    0.8    0      0.3    0.104217	0.000382018	0.000877239
16    0.7    0.8    0.3    0.4    0.490643	0.000639985	0.00395505
17    0.7    0.8    0.4    0.5    0.824596	0.00207888	0.00919001
18    0.7    0.8    0.5    0.6    0.915528	0.0020158	0.0114521
19    0.7    0.8    0.6    0.7    0.775158	0.00129177	0.0151318
20    0.7    0.8    0.7    0.8    0.255488	0.000233192	0.00808127
21    0.7    0.8    0.8   30      0.00219411	2.67815e-08	8.99732e-08
