Units: momentum (GeV), cross  section (10^  38 cm2/(nucleon x GeV))
bin number    cosTheta min    cosTheta max    momentum min    momentum max    measured xsec 
30    0.85   0.9    0      0.3    0.0519623	0.000159102	0.00120364
31    0.85   0.9    0.3    0.4    0.383728	0.000642064	0.00618299
32    0.85   0.9    0.4    0.5    0.743677	0.00168763	0.0110885
33    0.85   0.9    0.5    0.6    0.863931	0.00154965	0.0200911
34    0.85   0.9    0.6    0.7    1.02885	0.00129115	0.0208165
35    0.85   0.9    0.7    0.8    0.465526	0.000300002	0.0241314
36    0.85   0.9    0.8    1      0.288899	0.000167761	0.00608062
37    0.85   0.9    1      1.5    0.17484	6.37344e-05	0.000796706
38    0.85   0.9    1.5   30      0.000506115	4.32599e-09	1.56251e-07
