1.500000000000000000e+02 1.500000000000000000e+02 5.196229999999999894e-40 3.691533556667201441e-40
3.500000000000000000e+02 5.000000000000001421e+01 3.837280000000000001e-39 8.261388503151272297e-40
4.500000000000000000e+02 4.999999999999998579e+01 7.436769999999999814e-39 1.130315442697302859e-39
5.500000000000000000e+02 4.999999999999998579e+01 8.639309999999999822e-39 1.471079535579228909e-39
6.499999999999998863e+02 4.999999999999998579e+01 1.028850000000000031e-38 1.486864149813290745e-39
7.500000000000000000e+02 5.000000000000004263e+01 4.655259999999999500e-39 1.563054765515271446e-39
9.000000000000000000e+02 9.999999999999997158e+01 2.888990000000000161e-39 7.904670138595285372e-40
1.250000000000000000e+03 2.500000000000000000e+02 1.748399999999999948e-39 2.933326439385838078e-40
1.575000000000000000e+04 1.425000000000000000e+04 5.061150000000000104e-42 4.007205884403744584e-42
