1.500000000000000000e+02 1.500000000000000000e+02 2.553939999999999875e-39 5.920371609958280000e-40
3.500000000000000000e+02 5.000000000000001421e+01 2.079479999999999959e-39 6.972249995517945462e-40
1.520000000000000000e+04 1.480000000000000000e+04 2.718129999999999588e-42 1.515278027294001016e-42
