             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5607096E-03   0.2333148E-02   0.1348415E-02
  0.1500000E+01   0.7052817E-03   0.2598231E-02   0.1572678E-02
  0.2500000E+01   0.8757415E-03   0.2878013E-02   0.1819337E-02
  0.3500000E+01   0.1074120E-02   0.3171659E-02   0.2088367E-02
  0.4500000E+01   0.1302133E-02   0.3478193E-02   0.2379451E-02
  0.5500000E+01   0.1561105E-02   0.3796512E-02   0.2691979E-02
  0.6500000E+01   0.1851911E-02   0.4125401E-02   0.3025052E-02
  0.7500000E+01   0.2174927E-02   0.4463550E-02   0.3377500E-02
  0.8500000E+01   0.2529999E-02   0.4809573E-02   0.3747898E-02
  0.9500000E+01   0.2916427E-02   0.5162023E-02   0.4134593E-02
  0.1050000E+02   0.3332970E-02   0.5519409E-02   0.4535731E-02
  0.1150000E+02   0.3777861E-02   0.5880220E-02   0.4949289E-02
  0.1250000E+02   0.4248843E-02   0.6242934E-02   0.5373111E-02
  0.1350000E+02   0.4743216E-02   0.6606039E-02   0.5804938E-02
  0.1450000E+02   0.5257897E-02   0.6968046E-02   0.6242447E-02
  0.1550000E+02   0.5789483E-02   0.7327503E-02   0.6683284E-02
  0.1650000E+02   0.6334325E-02   0.7683007E-02   0.7125098E-02
  0.1750000E+02   0.6888604E-02   0.8033217E-02   0.7565567E-02
  0.1850000E+02   0.7448401E-02   0.8376861E-02   0.8002431E-02
  0.1950000E+02   0.8009776E-02   0.8712744E-02   0.8433518E-02
  0.2050000E+02   0.8568832E-02   0.9039755E-02   0.8856758E-02
  0.2150000E+02   0.9121780E-02   0.9356873E-02   0.9270212E-02
  0.2250000E+02   0.9663167E-02   0.9672078E-02   0.9672078E-02
  0.2350000E+02   0.9957804E-02   0.1019507E-01   0.1006071E-01
  0.2450000E+02   0.1024004E-01   0.1070883E-01   0.1043462E-01
  0.2550000E+02   0.1050924E-01   0.1120341E-01   0.1079248E-01
  0.2650000E+02   0.1076485E-01   0.1167623E-01   0.1113315E-01
  0.2750000E+02   0.1100641E-01   0.1212504E-01   0.1145565E-01
  0.2850000E+02   0.1123356E-01   0.1254793E-01   0.1175917E-01
  0.2950000E+02   0.1144602E-01   0.1294331E-01   0.1204304E-01
  0.3050000E+02   0.1164358E-01   0.1330991E-01   0.1230679E-01
  0.3150000E+02   0.1182613E-01   0.1364679E-01   0.1255006E-01
  0.3250000E+02   0.1199364E-01   0.1395331E-01   0.1277266E-01
  0.3350000E+02   0.1214611E-01   0.1422911E-01   0.1297451E-01
  0.3450000E+02   0.1228363E-01   0.1447410E-01   0.1315569E-01
  0.3550000E+02   0.1240636E-01   0.1468843E-01   0.1331634E-01
  0.3650000E+02   0.1251450E-01   0.1487247E-01   0.1345675E-01
  0.3750000E+02   0.1260829E-01   0.1502678E-01   0.1357726E-01
  0.3850000E+02   0.1268803E-01   0.1515211E-01   0.1367834E-01
  0.3950000E+02   0.1275404E-01   0.1524933E-01   0.1376048E-01
  0.4050000E+02   0.1280669E-01   0.1531946E-01   0.1382427E-01
  0.4150000E+02   0.1284638E-01   0.1536361E-01   0.1387033E-01
  0.4250000E+02   0.1287352E-01   0.1538297E-01   0.1389933E-01
  0.4350000E+02   0.1288856E-01   0.1537882E-01   0.1391197E-01
  0.4450000E+02   0.1289194E-01   0.1535245E-01   0.1390900E-01
  0.4550000E+02   0.1288415E-01   0.1530520E-01   0.1389115E-01
  0.4650000E+02   0.1286566E-01   0.1523842E-01   0.1385919E-01
  0.4750000E+02   0.1283695E-01   0.1515346E-01   0.1381390E-01
  0.4850000E+02   0.1279852E-01   0.1505167E-01   0.1375605E-01
  0.4950000E+02   0.1275085E-01   0.1493436E-01   0.1368640E-01
  0.5050000E+02   0.1269444E-01   0.1480285E-01   0.1360571E-01
  0.5150000E+02   0.1262978E-01   0.1465838E-01   0.1351475E-01
