             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.8398181E-03   0.1972243E-02   0.1293293E-02
  0.1500000E+01   0.9555887E-03   0.2144023E-02   0.1437050E-02
  0.2500000E+01   0.1082275E-02   0.2324007E-02   0.1590899E-02
  0.3500000E+01   0.1220237E-02   0.2511985E-02   0.1754901E-02
  0.4500000E+01   0.1369768E-02   0.2707696E-02   0.1929053E-02
  0.5500000E+01   0.1531091E-02   0.2910829E-02   0.2113285E-02
  0.6500000E+01   0.1704353E-02   0.3121025E-02   0.2307458E-02
  0.7500000E+01   0.1889617E-02   0.3337878E-02   0.2511367E-02
  0.8500000E+01   0.2086863E-02   0.3560939E-02   0.2724735E-02
  0.9500000E+01   0.2295984E-02   0.3789721E-02   0.2947224E-02
  0.1050000E+02   0.2516789E-02   0.4023703E-02   0.3178432E-02
  0.1150000E+02   0.2749005E-02   0.4262336E-02   0.3417901E-02
  0.1250000E+02   0.2992280E-02   0.4505051E-02   0.3665125E-02
  0.1350000E+02   0.3246196E-02   0.4751268E-02   0.3919559E-02
  0.1450000E+02   0.3510280E-02   0.5000404E-02   0.4180631E-02
  0.1550000E+02   0.3784006E-02   0.5251885E-02   0.4447748E-02
  0.1650000E+02   0.4066817E-02   0.5505147E-02   0.4720309E-02
  0.1750000E+02   0.4358117E-02   0.5759646E-02   0.4997710E-02
  0.1850000E+02   0.4657280E-02   0.6014849E-02   0.5279336E-02
  0.1950000E+02   0.4963634E-02   0.6270228E-02   0.5564560E-02
  0.2050000E+02   0.5276449E-02   0.6525253E-02   0.5852725E-02
  0.2150000E+02   0.5594922E-02   0.6779370E-02   0.6143131E-02
  0.2250000E+02   0.5918167E-02   0.7032004E-02   0.6435029E-02
  0.2350000E+02   0.6245211E-02   0.7282547E-02   0.6727614E-02
  0.2450000E+02   0.6575004E-02   0.7530370E-02   0.7020034E-02
  0.2550000E+02   0.6906437E-02   0.7774831E-02   0.7311408E-02
  0.2650000E+02   0.7238365E-02   0.8015291E-02   0.7600838E-02
  0.2750000E+02   0.7569630E-02   0.8251125E-02   0.7887431E-02
  0.2850000E+02   0.7899077E-02   0.8481734E-02   0.8170315E-02
  0.2950000E+02   0.8225579E-02   0.8706554E-02   0.8448647E-02
  0.3050000E+02   0.8548041E-02   0.8925061E-02   0.8721629E-02
  0.3150000E+02   0.8865413E-02   0.9136773E-02   0.8988502E-02
  0.3250000E+02   0.9176696E-02   0.9341252E-02   0.9248562E-02
  0.3350000E+02   0.9480943E-02   0.9538101E-02   0.9501150E-02
  0.3450000E+02   0.9726965E-02   0.9777268E-02   0.9745662E-02
  0.3550000E+02   0.9907532E-02   0.1006484E-01   0.9981541E-02
  0.3650000E+02   0.1007953E-01   0.1034290E-01   0.1020828E-01
  0.3750000E+02   0.1024272E-01   0.1061072E-01   0.1042543E-01
  0.3850000E+02   0.1039690E-01   0.1086769E-01   0.1063259E-01
  0.3950000E+02   0.1054192E-01   0.1111320E-01   0.1082940E-01
  0.4050000E+02   0.1067765E-01   0.1134676E-01   0.1101555E-01
