             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.7356666E-03   0.1278275E-02   0.1049447E-02
  0.1500000E+01   0.9095148E-03   0.1512115E-02   0.1261596E-02
  0.2500000E+01   0.1111629E-02   0.1772793E-02   0.1501745E-02
  0.3500000E+01   0.1343904E-02   0.2060759E-02   0.1770885E-02
  0.4500000E+01   0.1607903E-02   0.2376113E-02   0.2069646E-02
  0.5500000E+01   0.1904800E-02   0.2718591E-02   0.2398261E-02
  0.6500000E+01   0.2235326E-02   0.3087564E-02   0.2756555E-02
  0.7500000E+01   0.2599736E-02   0.3482046E-02   0.3143934E-02
  0.8500000E+01   0.2997785E-02   0.3900706E-02   0.3559390E-02
  0.9500000E+01   0.3428714E-02   0.4341897E-02   0.4001519E-02
  0.1050000E+02   0.3891260E-02   0.4803676E-02   0.4468536E-02
  0.1150000E+02   0.4383672E-02   0.5283850E-02   0.4958319E-02
  0.1250000E+02   0.4903749E-02   0.5780011E-02   0.5468443E-02
  0.1350000E+02   0.5448870E-02   0.6289572E-02   0.5996223E-02
  0.1450000E+02   0.6016056E-02   0.6809822E-02   0.6538767E-02
  0.1550000E+02   0.6602029E-02   0.7337960E-02   0.7093027E-02
  0.1650000E+02   0.7203265E-02   0.7871144E-02   0.7655846E-02
  0.1750000E+02   0.7816070E-02   0.8406529E-02   0.8224015E-02
  0.1850000E+02   0.8436640E-02   0.8941306E-02   0.8794318E-02
  0.1950000E+02   0.9061127E-02   0.9472736E-02   0.9363577E-02
  0.2050000E+02   0.9685700E-02   0.9998184E-02   0.9928698E-02
  0.2150000E+02   0.1030660E-01   0.1051514E-01   0.1048670E-01
  0.2250000E+02   0.1092021E-01   0.1103477E-01   0.1103477E-01
  0.2350000E+02   0.1151436E-01   0.1157025E-01   0.1157025E-01
  0.2450000E+02   0.1199243E-01   0.1211190E-01   0.1209070E-01
  0.2550000E+02   0.1245368E-01   0.1268373E-01   0.1259389E-01
  0.2650000E+02   0.1289650E-01   0.1323580E-01   0.1307781E-01
  0.2750000E+02   0.1331952E-01   0.1376568E-01   0.1354074E-01
  0.2850000E+02   0.1372153E-01   0.1427118E-01   0.1398112E-01
  0.2950000E+02   0.1410154E-01   0.1475045E-01   0.1439768E-01
  0.3050000E+02   0.1445877E-01   0.1520194E-01   0.1478937E-01
  0.3150000E+02   0.1479261E-01   0.1562440E-01   0.1515539E-01
  0.3250000E+02   0.1510265E-01   0.1601683E-01   0.1549512E-01
  0.3350000E+02   0.1538862E-01   0.1637857E-01   0.1580819E-01
  0.3450000E+02   0.1565045E-01   0.1670917E-01   0.1609440E-01
  0.3550000E+02   0.1588818E-01   0.1700845E-01   0.1635373E-01
  0.3650000E+02   0.1610200E-01   0.1727646E-01   0.1658633E-01
