             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1694422E-03   0.5288312E-03   0.3274196E-03
  0.1500000E+01   0.2050239E-03   0.5906882E-03   0.3777623E-03
  0.2500000E+01   0.2459283E-03   0.6569198E-03   0.4332255E-03
  0.3500000E+01   0.2925463E-03   0.7275213E-03   0.4939607E-03
  0.4500000E+01   0.3452359E-03   0.8024578E-03   0.5600811E-03
  0.5500000E+01   0.4043141E-03   0.8816644E-03   0.6316592E-03
  0.6500000E+01   0.4700492E-03   0.9650459E-03   0.7087244E-03
  0.7500000E+01   0.5426537E-03   0.1052478E-02   0.7912617E-03
  0.8500000E+01   0.6222786E-03   0.1143808E-02   0.8792108E-03
  0.9500000E+01   0.7090088E-03   0.1238855E-02   0.9724665E-03
  0.1050000E+02   0.8028596E-03   0.1337413E-02   0.1070879E-02
  0.1150000E+02   0.9037746E-03   0.1439254E-02   0.1174255E-02
  0.1250000E+02   0.1011626E-02   0.1544126E-02   0.1282361E-02
  0.1350000E+02   0.1126213E-02   0.1651758E-02   0.1394923E-02
  0.1450000E+02   0.1247267E-02   0.1761862E-02   0.1511632E-02
  0.1550000E+02   0.1374452E-02   0.1874135E-02   0.1632146E-02
  0.1650000E+02   0.1507373E-02   0.1988261E-02   0.1756095E-02
  0.1750000E+02   0.1645574E-02   0.2103917E-02   0.1883082E-02
  0.1850000E+02   0.1788552E-02   0.2220770E-02   0.2012691E-02
  0.1950000E+02   0.1935759E-02   0.2338485E-02   0.2144487E-02
  0.2050000E+02   0.2086609E-02   0.2456722E-02   0.2278024E-02
  0.2150000E+02   0.2240487E-02   0.2575145E-02   0.2412846E-02
  0.2250000E+02   0.2396757E-02   0.2693416E-02   0.2548494E-02
  0.2350000E+02   0.2554767E-02   0.2811207E-02   0.2684508E-02
  0.2450000E+02   0.2713858E-02   0.2928193E-02   0.2820430E-02
  0.2550000E+02   0.2873369E-02   0.3044058E-02   0.2955810E-02
  0.2650000E+02   0.3032649E-02   0.3158499E-02   0.3090208E-02
  0.2750000E+02   0.3191055E-02   0.3271221E-02   0.3223198E-02
  0.2850000E+02   0.3347964E-02   0.3381946E-02   0.3354366E-02
  0.2950000E+02   0.3483321E-02   0.3502777E-02   0.3483321E-02
  0.3050000E+02   0.3596355E-02   0.3654920E-02   0.3609689E-02
  0.3150000E+02   0.3699556E-02   0.3803852E-02   0.3733119E-02
  0.3250000E+02   0.3799792E-02   0.3949065E-02   0.3853283E-02
  0.3350000E+02   0.3896863E-02   0.4090091E-02   0.3969877E-02
  0.3450000E+02   0.3990587E-02   0.4226497E-02   0.4082624E-02
  0.3550000E+02   0.4080800E-02   0.4357894E-02   0.4191272E-02
  0.3650000E+02   0.4167355E-02   0.4483932E-02   0.4295594E-02
  0.3750000E+02   0.4250123E-02   0.4604304E-02   0.4395393E-02
  0.3850000E+02   0.4328993E-02   0.4718744E-02   0.4490493E-02
  0.3950000E+02   0.4403869E-02   0.4827027E-02   0.4580748E-02
  0.4050000E+02   0.4474676E-02   0.4928969E-02   0.4666036E-02
  0.4150000E+02   0.4541353E-02   0.5024424E-02   0.4746259E-02
  0.4250000E+02   0.4603853E-02   0.5113285E-02   0.4821342E-02
  0.4350000E+02   0.4662147E-02   0.5195480E-02   0.4891235E-02
  0.4450000E+02   0.4716220E-02   0.5270971E-02   0.4955909E-02
  0.4550000E+02   0.4766071E-02   0.5339753E-02   0.5015354E-02
  0.4650000E+02   0.4811710E-02   0.5401848E-02   0.5069581E-02
  0.4750000E+02   0.4853161E-02   0.5457310E-02   0.5118620E-02
  0.4850000E+02   0.4890460E-02   0.5506216E-02   0.5162516E-02
  0.4950000E+02   0.4923653E-02   0.5548665E-02   0.5201329E-02
  0.5050000E+02   0.4952796E-02   0.5584780E-02   0.5235137E-02
  0.5150000E+02   0.4977954E-02   0.5614701E-02   0.5264028E-02
  0.5250000E+02   0.4999200E-02   0.5638585E-02   0.5288103E-02
  0.5350000E+02   0.5016615E-02   0.5656602E-02   0.5307473E-02
  0.5450000E+02   0.5030287E-02   0.5668937E-02   0.5322258E-02
