             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2156447E-03   0.1962329E-02   0.8196485E-03
  0.1500000E+01   0.2950491E-03   0.2273377E-02   0.1012621E-02
  0.2500000E+01   0.3970310E-03   0.2615381E-02   0.1237851E-02
  0.3500000E+01   0.5258577E-03   0.2988727E-02   0.1497938E-02
  0.4500000E+01   0.6860393E-03   0.3393476E-02   0.1795216E-02
  0.5500000E+01   0.8822154E-03   0.3829345E-02   0.2131679E-02
  0.6500000E+01   0.1119022E-02   0.4295704E-02   0.2508910E-02
  0.7500000E+01   0.1400945E-02   0.4791584E-02   0.2928026E-02
  0.8500000E+01   0.1732162E-02   0.5315676E-02   0.3389629E-02
  0.9500000E+01   0.2116386E-02   0.5866356E-02   0.3893770E-02
  0.1050000E+02   0.2556719E-02   0.6441699E-02   0.4439928E-02
  0.1150000E+02   0.3055507E-02   0.7039511E-02   0.5027004E-02
  0.1250000E+02   0.3614236E-02   0.7657352E-02   0.5653328E-02
  0.1350000E+02   0.4233429E-02   0.8292576E-02   0.6316678E-02
  0.1450000E+02   0.4912595E-02   0.8942359E-02   0.7014312E-02
  0.1550000E+02   0.5650194E-02   0.9603745E-02   0.7743015E-02
  0.1650000E+02   0.6443643E-02   0.1027368E-01   0.8499151E-02
  0.1750000E+02   0.7289349E-02   0.1094903E-01   0.9278721E-02
  0.1850000E+02   0.8182779E-02   0.1162667E-01   0.1007743E-01
  0.1950000E+02   0.9118542E-02   0.1230346E-01   0.1089077E-01
  0.2050000E+02   0.1009051E-01   0.1297632E-01   0.1171406E-01
  0.2150000E+02   0.1109193E-01   0.1364222E-01   0.1254254E-01
  0.2250000E+02   0.1211560E-01   0.1429826E-01   0.1337144E-01
  0.2350000E+02   0.1315396E-01   0.1494166E-01   0.1419604E-01
  0.2450000E+02   0.1419930E-01   0.1556979E-01   0.1501172E-01
  0.2550000E+02   0.1524384E-01   0.1618017E-01   0.1581404E-01
  0.2650000E+02   0.1627994E-01   0.1677053E-01   0.1659875E-01
  0.2750000E+02   0.1730014E-01   0.1736189E-01   0.1736189E-01
  0.2850000E+02   0.1788306E-01   0.1829737E-01   0.1809976E-01
  0.2950000E+02   0.1840167E-01   0.1926495E-01   0.1880898E-01
  0.3050000E+02   0.1889316E-01   0.2019674E-01   0.1948652E-01
  0.3150000E+02   0.1935628E-01   0.2108717E-01   0.2012970E-01
  0.3250000E+02   0.1979000E-01   0.2193130E-01   0.2073619E-01
  0.3350000E+02   0.2019349E-01   0.2272485E-01   0.2130405E-01
  0.3450000E+02   0.2056612E-01   0.2346422E-01   0.2183168E-01
  0.3550000E+02   0.2090744E-01   0.2414648E-01   0.2231782E-01
  0.3650000E+02   0.2121721E-01   0.2476937E-01   0.2276157E-01
  0.3750000E+02   0.2149534E-01   0.2533128E-01   0.2316236E-01
  0.3850000E+02   0.2174191E-01   0.2583121E-01   0.2351991E-01
  0.3950000E+02   0.2195717E-01   0.2626875E-01   0.2383423E-01
  0.4050000E+02   0.2214147E-01   0.2664403E-01   0.2410563E-01
  0.4150000E+02   0.2229532E-01   0.2695766E-01   0.2433461E-01
  0.4250000E+02   0.2241933E-01   0.2721070E-01   0.2452194E-01
  0.4350000E+02   0.2251421E-01   0.2740461E-01   0.2466855E-01
  0.4450000E+02   0.2258077E-01   0.2754119E-01   0.2477557E-01
  0.4550000E+02   0.2261990E-01   0.2762251E-01   0.2484427E-01
  0.4650000E+02   0.2263255E-01   0.2765093E-01   0.2487603E-01
  0.4750000E+02   0.2261972E-01   0.2762896E-01   0.2487238E-01
  0.4850000E+02   0.2258247E-01   0.2755930E-01   0.2483491E-01
  0.4950000E+02   0.2252190E-01   0.2744474E-01   0.2476526E-01
  0.5050000E+02   0.2243911E-01   0.2728816E-01   0.2466516E-01
  0.5150000E+02   0.2233525E-01   0.2709247E-01   0.2453635E-01
  0.5250000E+02   0.2221147E-01   0.2686062E-01   0.2438058E-01
  0.5350000E+02   0.2206893E-01   0.2659550E-01   0.2419964E-01
  0.5450000E+02   0.2190876E-01   0.2630001E-01   0.2399527E-01
  0.5550000E+02   0.2173213E-01   0.2597696E-01   0.2376922E-01
  0.5650000E+02   0.2154015E-01   0.2562909E-01   0.2352321E-01
  0.5750000E+02   0.2133394E-01   0.2525906E-01   0.2325891E-01
  0.5850000E+02   0.2111459E-01   0.2486943E-01   0.2297796E-01
  0.5950000E+02   0.2088317E-01   0.2446262E-01   0.2268194E-01
  0.6050000E+02   0.2064071E-01   0.2404097E-01   0.2237239E-01
  0.6150000E+02   0.2038821E-01   0.2360667E-01   0.2205078E-01
  0.6250000E+02   0.2012665E-01   0.2316181E-01   0.2171852E-01
  0.6350000E+02   0.1985697E-01   0.2270834E-01   0.2137697E-01
  0.6450000E+02   0.1958005E-01   0.2224807E-01   0.2102740E-01
  0.6550000E+02   0.1929677E-01   0.2178271E-01   0.2067105E-01
  0.6650000E+02   0.1900795E-01   0.2131382E-01   0.2030905E-01
  0.6750000E+02   0.1871438E-01   0.2084286E-01   0.1994249E-01
  0.6850000E+02   0.1841680E-01   0.2037117E-01   0.1957240E-01
  0.6950000E+02   0.1811592E-01   0.1989996E-01   0.1919973E-01
  0.7050000E+02   0.1781241E-01   0.1943035E-01   0.1882537E-01
  0.7150000E+02   0.1750690E-01   0.1896335E-01   0.1845015E-01
  0.7250000E+02   0.1719999E-01   0.1849987E-01   0.1807484E-01
  0.7350000E+02   0.1689224E-01   0.1804072E-01   0.1770016E-01
  0.7450000E+02   0.1658417E-01   0.1758664E-01   0.1732675E-01
  0.7550000E+02   0.1627626E-01   0.1713827E-01   0.1695522E-01
  0.7650000E+02   0.1596899E-01   0.1669618E-01   0.1658613E-01
  0.7750000E+02   0.1566275E-01   0.1626087E-01   0.1621997E-01
  0.7850000E+02   0.1535796E-01   0.1585720E-01   0.1585720E-01
  0.7950000E+02   0.1505497E-01   0.1549822E-01   0.1549822E-01
  0.8050000E+02   0.1475411E-01   0.1514341E-01   0.1514341E-01
  0.8150000E+02   0.1445569E-01   0.1479310E-01   0.1479310E-01
  0.8250000E+02   0.1415999E-01   0.1444758E-01   0.1444758E-01
  0.8350000E+02   0.1381126E-01   0.1410709E-01   0.1410709E-01
  0.8450000E+02   0.1343224E-01   0.1377188E-01   0.1377188E-01
  0.8550000E+02   0.1306193E-01   0.1344213E-01   0.1344213E-01
  0.8650000E+02   0.1270039E-01   0.1311800E-01   0.1311800E-01
  0.8750000E+02   0.1234763E-01   0.1279964E-01   0.1279964E-01
  0.8850000E+02   0.1200366E-01   0.1248716E-01   0.1248716E-01
  0.8950000E+02   0.1166844E-01   0.1218461E-01   0.1218066E-01
  0.9050000E+02   0.1134191E-01   0.1191792E-01   0.1188019E-01
