             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.4750488E-03   0.1276366E-02   0.7910775E-03
  0.1500000E+01   0.5512010E-03   0.1405237E-02   0.8927445E-03
  0.2500000E+01   0.6361507E-03   0.1541996E-02   0.1003230E-02
  0.3500000E+01   0.7303911E-03   0.1686608E-02   0.1122766E-02
  0.4500000E+01   0.8343750E-03   0.1838984E-02   0.1251529E-02
  0.5500000E+01   0.9485063E-03   0.1998988E-02   0.1389641E-02
  0.6500000E+01   0.1073132E-02   0.2166429E-02   0.1537162E-02
  0.7500000E+01   0.1208533E-02   0.2341068E-02   0.1694087E-02
  0.8500000E+01   0.1354922E-02   0.2522613E-02   0.1860345E-02
  0.9500000E+01   0.1512435E-02   0.2710728E-02   0.2035799E-02
  0.1050000E+02   0.1681128E-02   0.2905031E-02   0.2220248E-02
  0.1150000E+02   0.1860982E-02   0.3105103E-02   0.2413428E-02
  0.1250000E+02   0.2051899E-02   0.3310495E-02   0.2615021E-02
  0.1350000E+02   0.2253714E-02   0.3520734E-02   0.2824661E-02
  0.1450000E+02   0.2466199E-02   0.3735338E-02   0.3041947E-02
  0.1550000E+02   0.2689078E-02   0.3953823E-02   0.3266452E-02
  0.1650000E+02   0.2922030E-02   0.4175714E-02   0.3497735E-02
  0.1750000E+02   0.3164701E-02   0.4400550E-02   0.3735346E-02
  0.1850000E+02   0.3416696E-02   0.4627883E-02   0.3978824E-02
  0.1950000E+02   0.3677576E-02   0.4857272E-02   0.4227693E-02
  0.2050000E+02   0.3946832E-02   0.5088263E-02   0.4481440E-02
  0.2150000E+02   0.4223873E-02   0.5320380E-02   0.4739503E-02
  0.2250000E+02   0.4508002E-02   0.5553108E-02   0.5001251E-02
  0.2350000E+02   0.4798415E-02   0.5785885E-02   0.5265980E-02
  0.2450000E+02   0.5094199E-02   0.6018109E-02   0.5532917E-02
  0.2550000E+02   0.5394352E-02   0.6249140E-02   0.5801229E-02
  0.2650000E+02   0.5697803E-02   0.6478323E-02   0.6070046E-02
  0.2750000E+02   0.6003434E-02   0.6704999E-02   0.6338478E-02
  0.2850000E+02   0.6310110E-02   0.6928521E-02   0.6605633E-02
  0.2950000E+02   0.6616691E-02   0.7148264E-02   0.6870635E-02
