             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.8069937E-02  -0.4603468E-02  -0.6506484E-02
  0.1500000E+01  -0.8473110E-02  -0.5065068E-02  -0.6951911E-02
  0.2500000E+01  -0.8878265E-02  -0.5546733E-02  -0.7405470E-02
  0.3500000E+01  -0.9284480E-02  -0.6046867E-02  -0.7865816E-02
  0.4500000E+01  -0.9690847E-02  -0.6563718E-02  -0.8331587E-02
  0.5500000E+01  -0.1009647E-01  -0.7095402E-02  -0.8801408E-02
  0.6500000E+01  -0.1050049E-01  -0.7639930E-02  -0.9273909E-02
  0.7500000E+01  -0.1090206E-01  -0.8195232E-02  -0.9747734E-02
  0.8500000E+01  -0.1130036E-01  -0.8759180E-02  -0.1022155E-01
  0.9500000E+01  -0.1169460E-01  -0.9329613E-02  -0.1069404E-01
  0.1050000E+02  -0.1208406E-01  -0.9904361E-02  -0.1116395E-01
  0.1150000E+02  -0.1246800E-01  -0.1048127E-01  -0.1163006E-01
  0.1250000E+02  -0.1284575E-01  -0.1105820E-01  -0.1209119E-01
  0.1350000E+02  -0.1321669E-01  -0.1163309E-01  -0.1254624E-01
  0.1450000E+02  -0.1358023E-01  -0.1220393E-01  -0.1299415E-01
  0.1550000E+02  -0.1393579E-01  -0.1276879E-01  -0.1343392E-01
  0.1650000E+02  -0.1428289E-01  -0.1332584E-01  -0.1386464E-01
  0.1750000E+02  -0.1462105E-01  -0.1387335E-01  -0.1428546E-01
  0.1850000E+02  -0.1494984E-01  -0.1440970E-01  -0.1469559E-01
  0.1950000E+02  -0.1526888E-01  -0.1493341E-01  -0.1509431E-01
  0.2050000E+02  -0.1557783E-01  -0.1544308E-01  -0.1548098E-01
  0.2150000E+02  -0.1593749E-01  -0.1585503E-01  -0.1585503E-01
  0.2250000E+02  -0.1641551E-01  -0.1616427E-01  -0.1621594E-01
  0.2350000E+02  -0.1687616E-01  -0.1644127E-01  -0.1656329E-01
  0.2450000E+02  -0.1731858E-01  -0.1670719E-01  -0.1689669E-01
  0.2550000E+02  -0.1774203E-01  -0.1696188E-01  -0.1721583E-01
  0.2650000E+02  -0.1814589E-01  -0.1720522E-01  -0.1752048E-01
  0.2750000E+02  -0.1852966E-01  -0.1743712E-01  -0.1781042E-01
  0.2850000E+02  -0.1889297E-01  -0.1765752E-01  -0.1808553E-01
  0.2950000E+02  -0.1923554E-01  -0.1786641E-01  -0.1834572E-01
  0.3050000E+02  -0.1955718E-01  -0.1806378E-01  -0.1859095E-01
  0.3150000E+02  -0.1985781E-01  -0.1824965E-01  -0.1882124E-01
  0.3250000E+02  -0.2013745E-01  -0.1842410E-01  -0.1903665E-01
  0.3350000E+02  -0.2039617E-01  -0.1858718E-01  -0.1923726E-01
  0.3450000E+02  -0.2063415E-01  -0.1873900E-01  -0.1942320E-01
  0.3550000E+02  -0.2085161E-01  -0.1887967E-01  -0.1959465E-01
  0.3650000E+02  -0.2104884E-01  -0.1900934E-01  -0.1975180E-01
  0.3750000E+02  -0.2122621E-01  -0.1912815E-01  -0.1989488E-01
  0.3850000E+02  -0.2138410E-01  -0.1923628E-01  -0.2002413E-01
  0.3950000E+02  -0.2152296E-01  -0.1933390E-01  -0.2013983E-01
  0.4050000E+02  -0.2164328E-01  -0.1942122E-01  -0.2024227E-01
  0.4150000E+02  -0.2174556E-01  -0.1949844E-01  -0.2033176E-01
  0.4250000E+02  -0.2183036E-01  -0.1956578E-01  -0.2040864E-01
  0.4350000E+02  -0.2189823E-01  -0.1962346E-01  -0.2047324E-01
  0.4450000E+02  -0.2194976E-01  -0.1967172E-01  -0.2052590E-01
  0.4550000E+02  -0.2198554E-01  -0.1971080E-01  -0.2056700E-01
  0.4650000E+02  -0.2200620E-01  -0.1974095E-01  -0.2059689E-01
  0.4750000E+02  -0.2201234E-01  -0.1976240E-01  -0.2061595E-01
  0.4850000E+02  -0.2200457E-01  -0.1977543E-01  -0.2062455E-01
  0.4950000E+02  -0.2198353E-01  -0.1978028E-01  -0.2062308E-01
