             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5369727E-07   0.8418568E-06   0.1418293E-06
  0.1500000E+01   0.7749113E-07   0.1135790E-05   0.2135576E-06
  0.2500000E+01   0.1102456E-06   0.1498042E-05   0.3144454E-06
  0.3500000E+01   0.1550435E-06   0.1936662E-05   0.4532392E-06
  0.4500000E+01   0.2159375E-06   0.2459497E-05   0.6401917E-06
  0.5500000E+01   0.2981907E-06   0.3074051E-05   0.8869908E-06
  0.6500000E+01   0.4085414E-06   0.3787314E-05   0.1206592E-05
  0.7500000E+01   0.5554833E-06   0.4605583E-05   0.1612946E-05
  0.8500000E+01   0.7495381E-06   0.5534271E-05   0.2120628E-05
  0.9500000E+01   0.1003492E-05   0.6577703E-05   0.2744378E-05
  0.1050000E+02   0.1332562E-05   0.7738928E-05   0.3498572E-05
  0.1150000E+02   0.1754437E-05   0.9019535E-05   0.4396646E-05
  0.1250000E+02   0.2289162E-05   0.1041949E-04   0.5450512E-05
  0.1350000E+02   0.2958813E-05   0.1193702E-04   0.6669983E-05
  0.1450000E+02   0.3786922E-05   0.1356853E-04   0.8062259E-05
  0.1550000E+02   0.4797655E-05   0.1530852E-04   0.9631479E-05
  0.1650000E+02   0.6014738E-05   0.1714970E-04   0.1137839E-04
  0.1750000E+02   0.7460175E-05   0.1908292E-04   0.1330011E-04
  0.1850000E+02   0.9152834E-05   0.2109743E-04   0.1539008E-04
  0.1950000E+02   0.1110699E-04   0.2318093E-04   0.1763805E-04
  0.2050000E+02   0.1333095E-04   0.2531986E-04   0.2003030E-04
  0.2150000E+02   0.1582588E-04   0.2749960E-04   0.2254991E-04
  0.2250000E+02   0.1858494E-04   0.2970476E-04   0.2517718E-04
  0.2350000E+02   0.2159283E-04   0.3191947E-04   0.2789005E-04
  0.2450000E+02   0.2482581E-04   0.3412767E-04   0.3066467E-04
  0.2550000E+02   0.2825219E-04   0.3631338E-04   0.3347598E-04
  0.2650000E+02   0.3183325E-04   0.3846101E-04   0.3629823E-04
  0.2750000E+02   0.3552462E-04   0.4055559E-04   0.3910561E-04
  0.2850000E+02   0.3927784E-04   0.4258299E-04   0.4187275E-04
  0.2950000E+02   0.4304220E-04   0.4457521E-04   0.4457521E-04
  0.3050000E+02   0.4638519E-04   0.4718995E-04   0.4718995E-04
  0.3150000E+02   0.4813757E-04   0.5040101E-04   0.4969564E-04
  0.3250000E+02   0.4977816E-04   0.5389871E-04   0.5207303E-04
  0.3350000E+02   0.5129927E-04   0.5721698E-04   0.5430514E-04
  0.3450000E+02   0.5269470E-04   0.6031846E-04   0.5637739E-04
  0.3550000E+02   0.5395971E-04   0.6317182E-04   0.5827776E-04
  0.3650000E+02   0.5509097E-04   0.6575215E-04   0.5999672E-04
  0.3750000E+02   0.5608650E-04   0.6804106E-04   0.6152728E-04
  0.3850000E+02   0.5694560E-04   0.7002656E-04   0.6286487E-04
  0.3950000E+02   0.5766875E-04   0.7170264E-04   0.6400721E-04
  0.4050000E+02   0.5825749E-04   0.7306879E-04   0.6495417E-04
  0.4150000E+02   0.5871433E-04   0.7412934E-04   0.6570761E-04
  0.4250000E+02   0.5904264E-04   0.7489274E-04   0.6627112E-04
  0.4350000E+02   0.5924649E-04   0.7537090E-04   0.6664990E-04
  0.4450000E+02   0.5933059E-04   0.7557842E-04   0.6685045E-04
  0.4550000E+02   0.5930018E-04   0.7553196E-04   0.6688046E-04
  0.4650000E+02   0.5916089E-04   0.7524958E-04   0.6674852E-04
  0.4750000E+02   0.5891866E-04   0.7475027E-04   0.6646397E-04
  0.4850000E+02   0.5857967E-04   0.7405339E-04   0.6603669E-04
  0.4950000E+02   0.5815026E-04   0.7317832E-04   0.6547696E-04
  0.5050000E+02   0.5763682E-04   0.7214416E-04   0.6479527E-04
  0.5150000E+02   0.5704576E-04   0.7096941E-04   0.6400219E-04
  0.5250000E+02   0.5638347E-04   0.6967182E-04   0.6310826E-04
  0.5350000E+02   0.5565622E-04   0.6826825E-04   0.6212385E-04
  0.5450000E+02   0.5487016E-04   0.6677454E-04   0.6105912E-04
  0.5550000E+02   0.5403127E-04   0.6520549E-04   0.5992390E-04
  0.5650000E+02   0.5314533E-04   0.6357482E-04   0.5872761E-04
  0.5750000E+02   0.5221791E-04   0.6189519E-04   0.5747928E-04
  0.5850000E+02   0.5125434E-04   0.6017816E-04   0.5618744E-04
  0.5950000E+02   0.5025970E-04   0.5843431E-04   0.5486015E-04
  0.6050000E+02   0.4923881E-04   0.5667321E-04   0.5350493E-04
  0.6150000E+02   0.4819622E-04   0.5490352E-04   0.5212880E-04
  0.6250000E+02   0.4713623E-04   0.5313299E-04   0.5073823E-04
  0.6350000E+02   0.4606286E-04   0.5136859E-04   0.4933920E-04
  0.6450000E+02   0.4497985E-04   0.4961651E-04   0.4793715E-04
  0.6550000E+02   0.4389071E-04   0.4788222E-04   0.4653703E-04
  0.6650000E+02   0.4279866E-04   0.4617054E-04   0.4514333E-04
  0.6750000E+02   0.4170669E-04   0.4448569E-04   0.4376006E-04
  0.6850000E+02   0.4061754E-04   0.4283133E-04   0.4239080E-04
  0.6950000E+02   0.3953373E-04   0.4121061E-04   0.4103870E-04
  0.7050000E+02   0.3845753E-04   0.3970656E-04   0.3970656E-04
  0.7150000E+02   0.3739101E-04   0.3839677E-04   0.3839677E-04
