             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.6963872E-07  -0.1697415E-09  -0.3184584E-08
  0.1500000E+01  -0.7421860E-07  -0.1809046E-09  -0.3512027E-08
  0.2500000E+01  -0.7848841E-07  -0.1931601E-09  -0.3863494E-08
  0.3500000E+01  -0.8250469E-07  -0.2065486E-09  -0.4240551E-08
  0.4500000E+01  -0.8632710E-07  -0.2211235E-09  -0.4644840E-08
  0.5500000E+01  -0.9001434E-07  -0.2369509E-09  -0.5078070E-08
  0.6500000E+01  -0.9362151E-07  -0.2541098E-09  -0.5542012E-08
  0.7500000E+01  -0.9719868E-07  -0.2726933E-09  -0.6038492E-08
  0.8500000E+01  -0.1007902E-06  -0.2928087E-09  -0.6569389E-08
  0.9500000E+01  -0.1044344E-06  -0.3145786E-09  -0.7136622E-08
  0.1050000E+02  -0.1081643E-06  -0.3381419E-09  -0.7742149E-08
  0.1150000E+02  -0.1120071E-06  -0.3636545E-09  -0.8387961E-08
  0.1250000E+02  -0.1159857E-06  -0.3912909E-09  -0.9076072E-08
  0.1350000E+02  -0.1201181E-06  -0.4212449E-09  -0.9808516E-08
  0.1450000E+02  -0.1244190E-06  -0.4537312E-09  -0.1058734E-07
  0.1550000E+02  -0.1288991E-06  -0.4889868E-09  -0.1141460E-07
  0.1650000E+02  -0.1335665E-06  -0.5272724E-09  -0.1229235E-07
  0.1750000E+02  -0.1384264E-06  -0.5688740E-09  -0.1322265E-07
  0.1850000E+02  -0.1434816E-06  -0.6141048E-09  -0.1420753E-07
  0.1950000E+02  -0.1487329E-06  -0.6633066E-09  -0.1524902E-07
  0.2050000E+02  -0.1541794E-06  -0.7168520E-09  -0.1634912E-07
  0.2150000E+02  -0.1598185E-06  -0.7751465E-09  -0.1750982E-07
  0.2250000E+02  -0.1656461E-06  -0.8386301E-09  -0.1873306E-07
  0.2350000E+02  -0.1716572E-06  -0.9077796E-09  -0.2002076E-07
  0.2450000E+02  -0.1778456E-06  -0.9831109E-09  -0.2137480E-07
  0.2550000E+02  -0.1842046E-06  -0.1065181E-08  -0.2279702E-07
  0.2650000E+02  -0.1907265E-06  -0.1154590E-08  -0.2428920E-07
  0.2750000E+02  -0.1974035E-06  -0.1251985E-08  -0.2585308E-07
  0.2850000E+02  -0.2042273E-06  -0.1358057E-08  -0.2749036E-07
  0.2950000E+02  -0.2111894E-06  -0.1473552E-08  -0.2920268E-07
  0.3050000E+02  -0.2182814E-06  -0.1599263E-08  -0.3099161E-07
  0.3150000E+02  -0.2254949E-06  -0.1736039E-08  -0.3285867E-07
  0.3250000E+02  -0.2328217E-06  -0.1884785E-08  -0.3480534E-07
  0.3350000E+02  -0.2402539E-06  -0.2046460E-08  -0.3683302E-07
  0.3450000E+02  -0.2477840E-06  -0.2222086E-08  -0.3894304E-07
  0.3550000E+02  -0.2554048E-06  -0.2412739E-08  -0.4113669E-07
  0.3650000E+02  -0.2631098E-06  -0.2619560E-08  -0.4341518E-07
  0.3750000E+02  -0.2708929E-06  -0.2843749E-08  -0.4577966E-07
  0.3850000E+02  -0.2787485E-06  -0.3086567E-08  -0.4823122E-07
  0.3950000E+02  -0.2866716E-06  -0.3349338E-08  -0.5077087E-07
  0.4050000E+02  -0.2946581E-06  -0.3633446E-08  -0.5339956E-07
  0.4150000E+02  -0.3027040E-06  -0.3940335E-08  -0.5611818E-07
  0.4250000E+02  -0.3108061E-06  -0.4271508E-08  -0.5892755E-07
  0.4350000E+02  -0.3189618E-06  -0.4628529E-08  -0.6182842E-07
  0.4450000E+02  -0.3271689E-06  -0.5013013E-08  -0.6482148E-07
  0.4550000E+02  -0.3354257E-06  -0.5426633E-08  -0.6790733E-07
  0.4650000E+02  -0.3437312E-06  -0.5871111E-08  -0.7108652E-07
  0.4750000E+02  -0.3520843E-06  -0.6348217E-08  -0.7435954E-07
  0.4850000E+02  -0.3604848E-06  -0.6859767E-08  -0.7772680E-07
  0.4950000E+02  -0.3689325E-06  -0.7407617E-08  -0.8118863E-07
  0.5050000E+02  -0.3774275E-06  -0.7993661E-08  -0.8474532E-07
  0.5150000E+02  -0.3859702E-06  -0.8619826E-08  -0.8839706E-07
  0.5250000E+02  -0.3945612E-06  -0.9288066E-08  -0.9214400E-07
  0.5350000E+02  -0.4032012E-06  -0.1000036E-07  -0.9598620E-07
  0.5450000E+02  -0.4118911E-06  -0.1075870E-07  -0.9992366E-07
  0.5550000E+02  -0.4206315E-06  -0.1156511E-07  -0.1039563E-06
  0.5650000E+02  -0.4294236E-06  -0.1242159E-07  -0.1080840E-06
  0.5750000E+02  -0.4382680E-06  -0.1333018E-07  -0.1123066E-06
  0.5850000E+02  -0.4471657E-06  -0.1429288E-07  -0.1166237E-06
  0.5950000E+02  -0.4561175E-06  -0.1531172E-07  -0.1210351E-06
  0.6050000E+02  -0.4651238E-06  -0.1638869E-07  -0.1255403E-06
  0.6150000E+02  -0.4741854E-06  -0.1752577E-07  -0.1301389E-06
  0.6250000E+02  -0.4833026E-06  -0.1872491E-07  -0.1348302E-06
  0.6350000E+02  -0.4924757E-06  -0.1998806E-07  -0.1396138E-06
  0.6450000E+02  -0.5017046E-06  -0.2131709E-07  -0.1444889E-06
  0.6550000E+02  -0.5109894E-06  -0.2271388E-07  -0.1494548E-06
  0.6650000E+02  -0.5203298E-06  -0.2418024E-07  -0.1545106E-06
  0.6750000E+02  -0.5297251E-06  -0.2571793E-07  -0.1596556E-06
  0.6850000E+02  -0.5391749E-06  -0.2732868E-07  -0.1648889E-06
  0.6950000E+02  -0.5486782E-06  -0.2901416E-07  -0.1702093E-06
  0.7050000E+02  -0.5582339E-06  -0.3077597E-07  -0.1756160E-06
  0.7150000E+02  -0.5678409E-06  -0.3261567E-07  -0.1811077E-06
  0.7250000E+02  -0.5774976E-06  -0.3453474E-07  -0.1866834E-06
  0.7350000E+02  -0.5872024E-06  -0.3653461E-07  -0.1923418E-06
  0.7450000E+02  -0.5969536E-06  -0.3861663E-07  -0.1980817E-06
  0.7550000E+02  -0.6067492E-06  -0.4078208E-07  -0.2039017E-06
  0.7650000E+02  -0.6165871E-06  -0.4303219E-07  -0.2098006E-06
  0.7750000E+02  -0.6264652E-06  -0.4536810E-07  -0.2157769E-06
  0.7850000E+02  -0.6363809E-06  -0.4779086E-07  -0.2218291E-06
  0.7950000E+02  -0.6463318E-06  -0.5030149E-07  -0.2279559E-06
  0.8050000E+02  -0.6563155E-06  -0.5290089E-07  -0.2341556E-06
  0.8150000E+02  -0.6663291E-06  -0.5558991E-07  -0.2404267E-06
  0.8250000E+02  -0.6763699E-06  -0.5836932E-07  -0.2467675E-06
  0.8350000E+02  -0.6864352E-06  -0.6123981E-07  -0.2531766E-06
