             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2972301E-03   0.1036126E-02   0.5876453E-03
  0.1500000E+01   0.3502697E-03   0.1135079E-02   0.6650920E-03
  0.2500000E+01   0.4100580E-03   0.1239109E-02   0.7491144E-03
  0.3500000E+01   0.4769955E-03   0.1348051E-02   0.8398039E-03
  0.4500000E+01   0.5514408E-03   0.1461699E-02   0.9371986E-03
  0.5500000E+01   0.6337019E-03   0.1579808E-02   0.1041280E-02
  0.6500000E+01   0.7240278E-03   0.1702094E-02   0.1151973E-02
  0.7500000E+01   0.8226007E-03   0.1828236E-02   0.1269139E-02
  0.8500000E+01   0.9295303E-03   0.1957878E-02   0.1392581E-02
  0.9500000E+01   0.1044849E-02   0.2090632E-02   0.1522042E-02
  0.1050000E+02   0.1168508E-02   0.2226085E-02   0.1657209E-02
  0.1150000E+02   0.1300382E-02   0.2363798E-02   0.1797717E-02
  0.1250000E+02   0.1440270E-02   0.2503323E-02   0.1943158E-02
  0.1350000E+02   0.1587901E-02   0.2644204E-02   0.2093089E-02
  0.1450000E+02   0.1742953E-02   0.2785995E-02   0.2247048E-02
  0.1550000E+02   0.1905055E-02   0.2928270E-02   0.2404567E-02
  0.1650000E+02   0.2073812E-02   0.3070635E-02   0.2565187E-02
  0.1750000E+02   0.2248808E-02   0.3212738E-02   0.2728463E-02
  0.1850000E+02   0.2429609E-02   0.3354269E-02   0.2893975E-02
  0.1950000E+02   0.2615761E-02   0.3494957E-02   0.3061319E-02
  0.2050000E+02   0.2806774E-02   0.3634551E-02   0.3230090E-02
  0.2150000E+02   0.3002101E-02   0.3772806E-02   0.3399868E-02
  0.2250000E+02   0.3201120E-02   0.3909462E-02   0.3570194E-02
  0.2350000E+02   0.3403123E-02   0.4044226E-02   0.3740563E-02
  0.2450000E+02   0.3607321E-02   0.4176775E-02   0.3910418E-02
  0.2550000E+02   0.3812848E-02   0.4306754E-02   0.4079160E-02
