             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.1136584E-05   0.9999981E-02  -0.1136584E-05
  0.1500000E+01  -0.1456269E-05   0.9999981E-02  -0.1456269E-05
  0.2500000E+01  -0.1864744E-05   0.9999982E-02  -0.1864744E-05
  0.3500000E+01  -0.2385955E-05   0.9999982E-02  -0.2385955E-05
  0.4500000E+01  -0.3049848E-05   0.9999983E-02  -0.3049848E-05
  0.5500000E+01  -0.3893597E-05   0.9999984E-02  -0.3893597E-05
  0.6500000E+01  -0.4962889E-05   0.9999984E-02  -0.4962889E-05
  0.7500000E+01  -0.6313149E-05   0.9999985E-02  -0.6313149E-05
  0.8500000E+01  -0.8010488E-05   0.9999985E-02  -0.8010488E-05
  0.9500000E+01  -0.1013199E-04   0.9999986E-02  -0.1013199E-04
  0.1050000E+02  -0.1276484E-04   0.9999986E-02  -0.1276484E-04
  0.1150000E+02  -0.1600357E-04   0.9999987E-02  -0.1600357E-04
  0.1250000E+02  -0.1994461E-04   0.9999987E-02  -0.1994461E-04
  0.1350000E+02  -0.2467744E-04   0.9999988E-02  -0.2467744E-04
  0.1450000E+02  -0.3027195E-04   0.9999988E-02  -0.3027195E-04
  0.1550000E+02  -0.3676271E-04   0.9999988E-02  -0.3676271E-04
  0.1650000E+02  -0.4413220E-04   0.9999989E-02  -0.4413220E-04
  0.1750000E+02  -0.5229671E-04   0.9999989E-02  -0.5229671E-04
  0.1850000E+02  -0.6109995E-04   0.9999990E-02  -0.6109995E-04
  0.1950000E+02  -0.7031852E-04   0.9999990E-02  -0.7031852E-04
  0.2050000E+02  -0.7968133E-04   0.9999990E-02  -0.7968133E-04
  0.2150000E+02  -0.8889991E-04   0.9999991E-02  -0.8889991E-04
  0.2250000E+02  -0.9770314E-04   0.9999991E-02  -0.9770314E-04
  0.2350000E+02  -0.1058677E-03   0.9999991E-02  -0.1058677E-03
  0.2450000E+02  -0.1132372E-03   0.9999992E-02  -0.1132372E-03
  0.2550000E+02  -0.1197279E-03   0.9999992E-02  -0.1197279E-03
  0.2650000E+02  -0.1253224E-03   0.9999992E-02  -0.1253224E-03
  0.2750000E+02  -0.1300553E-03   0.9999993E-02  -0.1300553E-03
  0.2850000E+02  -0.1339963E-03   0.9999993E-02  -0.1339963E-03
  0.2950000E+02  -0.1372351E-03   0.9999993E-02  -0.1372351E-03
  0.3050000E+02  -0.1398679E-03   0.9999994E-02  -0.1398679E-03
  0.3150000E+02  -0.1419894E-03   0.9999994E-02  -0.1419894E-03
  0.3250000E+02  -0.1436868E-03   0.9999994E-02  -0.1436868E-03
  0.3350000E+02  -0.1450370E-03   0.9999994E-02  -0.1450370E-03
  0.3450000E+02  -0.1461063E-03   0.9999995E-02  -0.1461063E-03
  0.3550000E+02  -0.1469501E-03   0.9999995E-02  -0.1469501E-03
