             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1586407E-05   0.5738270E-05   0.4310884E-05
  0.1500000E+01   0.1869800E-05   0.6762951E-05   0.4983478E-05
  0.2500000E+01   0.2196893E-05   0.7925067E-05   0.5740944E-05
  0.3500000E+01   0.2573315E-05   0.9236407E-05   0.6591453E-05
  0.4500000E+01   0.3005268E-05   0.1070909E-04   0.7543715E-05
  0.5500000E+01   0.3499565E-05   0.1235553E-04   0.8606994E-05
  0.6500000E+01   0.4063671E-05   0.1418844E-04   0.9791133E-05
  0.7500000E+01   0.4705747E-05   0.1622076E-04   0.1110656E-04
  0.8500000E+01   0.5434689E-05   0.1846569E-04   0.1256433E-04
  0.9500000E+01   0.6260173E-05   0.2093667E-04   0.1417610E-04
  0.1050000E+02   0.7192696E-05   0.2364734E-04   0.1595420E-04
  0.1150000E+02   0.8243620E-05   0.2661157E-04   0.1791161E-04
  0.1250000E+02   0.9425215E-05   0.2984343E-04   0.2006197E-04
  0.1350000E+02   0.1075070E-04   0.3335721E-04   0.2241965E-04
  0.1450000E+02   0.1223429E-04   0.3716741E-04   0.2499970E-04
  0.1550000E+02   0.1389122E-04   0.4128878E-04   0.2781791E-04
  0.1650000E+02   0.1573780E-04   0.4573629E-04   0.3089080E-04
  0.1750000E+02   0.1779146E-04   0.5052516E-04   0.3423563E-04
  0.1850000E+02   0.2007076E-04   0.5567086E-04   0.3787045E-04
  0.1950000E+02   0.2259543E-04   0.6118916E-04   0.4181405E-04
  0.2050000E+02   0.2538641E-04   0.6709611E-04   0.4608601E-04
  0.2150000E+02   0.2846589E-04   0.7340807E-04   0.5070670E-04
  0.2250000E+02   0.3185729E-04   0.8014173E-04   0.5569729E-04
  0.2350000E+02   0.3558533E-04   0.8731412E-04   0.6107973E-04
  0.2450000E+02   0.3967600E-04   0.9494262E-04   0.6687678E-04
  0.2550000E+02   0.4415662E-04   0.1030450E-03   0.7311199E-04
  0.2650000E+02   0.4905581E-04   0.1116394E-03   0.7980972E-04
  0.2750000E+02   0.5440349E-04   0.1207444E-03   0.8699512E-04
  0.2850000E+02   0.6023092E-04   0.1303789E-03   0.9469410E-04
  0.2950000E+02   0.6657064E-04   0.1405624E-03   0.1029334E-03
  0.3050000E+02   0.7345648E-04   0.1513146E-03   0.1117404E-03
  0.3150000E+02   0.8092356E-04   0.1626559E-03   0.1211435E-03
  0.3250000E+02   0.8900821E-04   0.1746069E-03   0.1311715E-03
  0.3350000E+02   0.9774800E-04   0.1871888E-03   0.1418540E-03
  0.3450000E+02   0.1071816E-03   0.2004232E-03   0.1532215E-03
  0.3550000E+02   0.1173489E-03   0.2143322E-03   0.1653050E-03
  0.3650000E+02   0.1282909E-03   0.2289382E-03   0.1781360E-03
  0.3750000E+02   0.1400493E-03   0.2442642E-03   0.1917468E-03
  0.3850000E+02   0.1526671E-03   0.2603336E-03   0.2061701E-03
  0.3950000E+02   0.1661880E-03   0.2771700E-03   0.2214393E-03
  0.4050000E+02   0.1806565E-03   0.2947976E-03   0.2375880E-03
  0.4150000E+02   0.1961178E-03   0.3132410E-03   0.2546504E-03
  0.4250000E+02   0.2126178E-03   0.3325251E-03   0.2726612E-03
  0.4350000E+02   0.2302026E-03   0.3526750E-03   0.2916550E-03
  0.4450000E+02   0.2489191E-03   0.3737163E-03   0.3116669E-03
  0.4550000E+02   0.2688142E-03   0.3956748E-03   0.3327324E-03
  0.4650000E+02   0.2899350E-03   0.4185765E-03   0.3548866E-03
  0.4750000E+02   0.3123288E-03   0.4424476E-03   0.3781651E-03
  0.4850000E+02   0.3360426E-03   0.4673146E-03   0.4026032E-03
  0.4950000E+02   0.3611233E-03   0.4932040E-03   0.4282363E-03
  0.5050000E+02   0.3876173E-03   0.5201424E-03   0.4550994E-03
  0.5150000E+02   0.4155708E-03   0.5481565E-03   0.4832274E-03
  0.5250000E+02   0.4450289E-03   0.5772728E-03   0.5126548E-03
  0.5350000E+02   0.4760363E-03   0.6075179E-03   0.5434155E-03
  0.5450000E+02   0.5086366E-03   0.6389184E-03   0.5755432E-03
  0.5550000E+02   0.5428722E-03   0.6715004E-03   0.6090706E-03
  0.5650000E+02   0.5787843E-03   0.7052899E-03   0.6440300E-03
  0.5750000E+02   0.6164129E-03   0.7403126E-03   0.6804527E-03
