             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2441137E-05   0.6423083E-05   0.4129108E-05
  0.1500000E+01   0.2894145E-05   0.7004490E-05   0.4569979E-05
  0.2500000E+01   0.3372486E-05   0.7625929E-05   0.5044632E-05
  0.3500000E+01   0.3874015E-05   0.8288561E-05   0.5554641E-05
  0.4500000E+01   0.4397779E-05   0.8993489E-05   0.6101612E-05
  0.5500000E+01   0.4943937E-05   0.9741763E-05   0.6687176E-05
  0.6500000E+01   0.5513634E-05   0.1053438E-04   0.7312996E-05
  0.7500000E+01   0.6108837E-05   0.1137229E-04   0.7980764E-05
  0.8500000E+01   0.6732184E-05   0.1225641E-04   0.8692200E-05
  0.9500000E+01   0.7386832E-05   0.1318759E-04   0.9449053E-05
  0.1050000E+02   0.8076336E-05   0.1416668E-04   0.1025310E-04
  0.1150000E+02   0.8804542E-05   0.1519449E-04   0.1110614E-04
  0.1250000E+02   0.9575499E-05   0.1627182E-04   0.1201001E-04
  0.1350000E+02   0.1039339E-04   0.1739942E-04   0.1296656E-04
  0.1450000E+02   0.1126249E-04   0.1857808E-04   0.1397766E-04
  0.1550000E+02   0.1218708E-04   0.1980856E-04   0.1504522E-04
  0.1650000E+02   0.1317146E-04   0.2109164E-04   0.1617116E-04
  0.1750000E+02   0.1421989E-04   0.2242808E-04   0.1735740E-04
  0.1850000E+02   0.1533657E-04   0.2381870E-04   0.1860591E-04
  0.1950000E+02   0.1652559E-04   0.2526429E-04   0.1991864E-04
  0.2050000E+02   0.1779097E-04   0.2676570E-04   0.2129758E-04
  0.2150000E+02   0.1913658E-04   0.2832380E-04   0.2274470E-04
  0.2250000E+02   0.2056613E-04   0.2993946E-04   0.2426199E-04
  0.2350000E+02   0.2208321E-04   0.3161363E-04   0.2585144E-04
  0.2450000E+02   0.2369119E-04   0.3334725E-04   0.2751504E-04
  0.2550000E+02   0.2539328E-04   0.3514132E-04   0.2925475E-04
  0.2650000E+02   0.2719248E-04   0.3699687E-04   0.3107255E-04
  0.2750000E+02   0.2909160E-04   0.3891495E-04   0.3297039E-04
  0.2850000E+02   0.3109323E-04   0.4089668E-04   0.3495021E-04
  0.2950000E+02   0.3319974E-04   0.4294318E-04   0.3701392E-04
  0.3050000E+02   0.3541331E-04   0.4505562E-04   0.3916340E-04
  0.3150000E+02   0.3773587E-04   0.4723519E-04   0.4140050E-04
  0.3250000E+02   0.4016918E-04   0.4948313E-04   0.4372704E-04
  0.3350000E+02   0.4271478E-04   0.5180068E-04   0.4614478E-04
  0.3450000E+02   0.4537402E-04   0.5418913E-04   0.4865546E-04
  0.3550000E+02   0.4814807E-04   0.5664976E-04   0.5126075E-04
  0.3650000E+02   0.5103790E-04   0.5918390E-04   0.5396226E-04
  0.3750000E+02   0.5404434E-04   0.6179286E-04   0.5676156E-04
  0.3850000E+02   0.5716807E-04   0.6447798E-04   0.5966011E-04
  0.3950000E+02   0.6040959E-04   0.6724060E-04   0.6265935E-04
  0.4050000E+02   0.6376929E-04   0.7008206E-04   0.6576060E-04
  0.4150000E+02   0.6724745E-04   0.7300369E-04   0.6896513E-04
  0.4250000E+02   0.7084422E-04   0.7600681E-04   0.7227410E-04
  0.4350000E+02   0.7455963E-04   0.7909272E-04   0.7568858E-04
  0.4450000E+02   0.7839364E-04   0.8226272E-04   0.7920956E-04
  0.4550000E+02   0.8234611E-04   0.8551807E-04   0.8283790E-04
  0.4650000E+02   0.8641680E-04   0.8885998E-04   0.8657439E-04
  0.4750000E+02   0.9041968E-04   0.9228966E-04   0.9041968E-04
  0.4850000E+02   0.9437431E-04   0.9580825E-04   0.9437431E-04
  0.4950000E+02   0.9843872E-04   0.9941685E-04   0.9843872E-04
  0.5050000E+02   0.1026132E-03   0.1038743E-03   0.1026132E-03
  0.5150000E+02   0.1068979E-03   0.1085298E-03   0.1068979E-03
