             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5664785E-07   0.5427079E-06   0.3631483E-06
  0.1500000E+01   0.7882063E-07   0.5990267E-06   0.4073132E-06
  0.2500000E+01   0.1054264E-06   0.6642185E-06   0.4559803E-06
  0.3500000E+01   0.1363865E-06   0.7386821E-06   0.5095181E-06
  0.4500000E+01   0.1715518E-06   0.8228502E-06   0.5683185E-06
  0.5500000E+01   0.2107577E-06   0.9171718E-06   0.6327969E-06
  0.6500000E+01   0.2538722E-06   0.1022101E-05   0.7033942E-06
  0.7500000E+01   0.3008300E-06   0.1138093E-05   0.7805770E-06
  0.8500000E+01   0.3516553E-06   0.1265596E-05   0.8648392E-06
  0.9500000E+01   0.4064733E-06   0.1405058E-05   0.9567029E-06
  0.1050000E+02   0.4655135E-06   0.1556925E-05   0.1056719E-05
  0.1150000E+02   0.5291084E-06   0.1721644E-05   0.1165471E-05
  0.1250000E+02   0.5976892E-06   0.1899673E-05   0.1283570E-05
  0.1350000E+02   0.6717803E-06   0.2091480E-05   0.1411664E-05
  0.1450000E+02   0.7519943E-06   0.2297553E-05   0.1550432E-05
  0.1550000E+02   0.8390266E-06   0.2518404E-05   0.1700588E-05
  0.1650000E+02   0.9336526E-06   0.2754574E-05   0.1862885E-05
  0.1750000E+02   0.1036724E-05   0.3006637E-05   0.2038110E-05
  0.1850000E+02   0.1149169E-05   0.3275205E-05   0.2227088E-05
  0.1950000E+02   0.1271989E-05   0.3560928E-05   0.2430686E-05
  0.2050000E+02   0.1406260E-05   0.3864499E-05   0.2649810E-05
  0.2150000E+02   0.1553130E-05   0.4186654E-05   0.2885405E-05
  0.2250000E+02   0.1713825E-05   0.4528173E-05   0.3138460E-05
  0.2350000E+02   0.1889643E-05   0.4889880E-05   0.3410009E-05
  0.2450000E+02   0.2081956E-05   0.5272641E-05   0.3701125E-05
  0.2550000E+02   0.2292213E-05   0.5677366E-05   0.4012929E-05
  0.2650000E+02   0.2521935E-05   0.6105004E-05   0.4346586E-05
  0.2750000E+02   0.2772719E-05   0.6556546E-05   0.4703307E-05
  0.2850000E+02   0.3046234E-05   0.7033017E-05   0.5084347E-05
  0.2950000E+02   0.3344221E-05   0.7535479E-05   0.5491010E-05
  0.3050000E+02   0.3668489E-05   0.8065028E-05   0.5924645E-05
  0.3150000E+02   0.4020917E-05   0.8622790E-05   0.6386649E-05
  0.3250000E+02   0.4403451E-05   0.9209920E-05   0.6878463E-05
  0.3350000E+02   0.4818098E-05   0.9827600E-05   0.7401576E-05
  0.3450000E+02   0.5266925E-05   0.1047704E-04   0.7957524E-05
  0.3550000E+02   0.5752059E-05   0.1115946E-04   0.8547888E-05
  0.3650000E+02   0.6275679E-05   0.1187613E-04   0.9174291E-05
  0.3750000E+02   0.6840018E-05   0.1262831E-04   0.9838404E-05
  0.3850000E+02   0.7447352E-05   0.1341730E-04   0.1054194E-04
  0.3950000E+02   0.8100007E-05   0.1424440E-04   0.1128665E-04
  0.4050000E+02   0.8800345E-05   0.1511094E-04   0.1207433E-04
  0.4150000E+02   0.9550767E-05   0.1601827E-04   0.1290681E-04
  0.4250000E+02   0.1035371E-04   0.1696773E-04   0.1378596E-04
  0.4350000E+02   0.1121163E-04   0.1796071E-04   0.1471369E-04
  0.4450000E+02   0.1212703E-04   0.1899859E-04   0.1569192E-04
  0.4550000E+02   0.1310242E-04   0.2008277E-04   0.1672263E-04
  0.4650000E+02   0.1414033E-04   0.2121467E-04   0.1780781E-04
  0.4750000E+02   0.1524331E-04   0.2239572E-04   0.1894948E-04
  0.4850000E+02   0.1641391E-04   0.2362735E-04   0.2014967E-04
  0.4950000E+02   0.1765470E-04   0.2491104E-04   0.2141043E-04
  0.5050000E+02   0.1896825E-04   0.2624825E-04   0.2273384E-04
  0.5150000E+02   0.2035712E-04   0.2764046E-04   0.2412196E-04
  0.5250000E+02   0.2182387E-04   0.2908917E-04   0.2557690E-04
  0.5350000E+02   0.2337104E-04   0.3059589E-04   0.2710072E-04
  0.5450000E+02   0.2500116E-04   0.3216214E-04   0.2869550E-04
  0.5550000E+02   0.2671673E-04   0.3378945E-04   0.3036333E-04
  0.5650000E+02   0.2852023E-04   0.3547938E-04   0.3210625E-04
  0.5750000E+02   0.3041408E-04   0.3723346E-04   0.3392630E-04
  0.5850000E+02   0.3240070E-04   0.3905325E-04   0.3582551E-04
  0.5950000E+02   0.3448241E-04   0.4094033E-04   0.3780584E-04
  0.6050000E+02   0.3666151E-04   0.4289625E-04   0.3986927E-04
  0.6150000E+02   0.3894021E-04   0.4492258E-04   0.4201768E-04
  0.6250000E+02   0.4132066E-04   0.4702088E-04   0.4425295E-04
  0.6350000E+02   0.4380494E-04   0.4919272E-04   0.4657687E-04
  0.6450000E+02   0.4639500E-04   0.5143964E-04   0.4899121E-04
  0.6550000E+02   0.4909274E-04   0.5376319E-04   0.5149763E-04
  0.6650000E+02   0.5189991E-04   0.5616488E-04   0.5409775E-04
  0.6750000E+02   0.5481816E-04   0.5864620E-04   0.5679309E-04
  0.6850000E+02   0.5784903E-04   0.6120864E-04   0.5958511E-04
  0.6950000E+02   0.6099389E-04   0.6385364E-04   0.6247515E-04
  0.7050000E+02   0.6425400E-04   0.6658260E-04   0.6546447E-04
  0.7150000E+02   0.6763044E-04   0.6939687E-04   0.6855422E-04
  0.7250000E+02   0.7112414E-04   0.7229779E-04   0.7174544E-04
  0.7350000E+02   0.7473586E-04   0.7528660E-04   0.7503907E-04
  0.7450000E+02   0.7836450E-04   0.7846618E-04   0.7843589E-04
  0.7550000E+02   0.8153264E-04   0.8231550E-04   0.8193659E-04
  0.7650000E+02   0.8479205E-04   0.8628400E-04   0.8554170E-04
  0.7750000E+02   0.8814373E-04   0.9037170E-04   0.8925163E-04
  0.7850000E+02   0.9158856E-04   0.9457838E-04   0.9306664E-04
  0.7950000E+02   0.9512734E-04   0.9890362E-04   0.9698683E-04
  0.8050000E+02   0.9876075E-04   0.1033468E-03   0.1010122E-03
  0.8150000E+02   0.1024894E-03   0.1079070E-03   0.1051424E-03
  0.8250000E+02   0.1063137E-03   0.1125832E-03   0.1093772E-03
  0.8350000E+02   0.1102341E-03   0.1173741E-03   0.1137161E-03
  0.8450000E+02   0.1142508E-03   0.1222780E-03   0.1181583E-03
  0.8550000E+02   0.1183638E-03   0.1272933E-03   0.1227030E-03
  0.8650000E+02   0.1225731E-03   0.1324179E-03   0.1273491E-03
  0.8750000E+02   0.1268785E-03   0.1376496E-03   0.1320954E-03
  0.8850000E+02   0.1312797E-03   0.1429860E-03   0.1369405E-03
  0.8950000E+02   0.1357761E-03   0.1484242E-03   0.1418829E-03
  0.9050000E+02   0.1403671E-03   0.1539614E-03   0.1469207E-03
  0.9150000E+02   0.1450519E-03   0.1595944E-03   0.1520520E-03
  0.9250000E+02   0.1498294E-03   0.1653198E-03   0.1572748E-03
  0.9350000E+02   0.1546985E-03   0.1711342E-03   0.1625867E-03
  0.9450000E+02   0.1596578E-03   0.1770336E-03   0.1679852E-03
  0.9550000E+02   0.1647059E-03   0.1830142E-03   0.1734678E-03
  0.9650000E+02   0.1698409E-03   0.1890717E-03   0.1790315E-03
  0.9750000E+02   0.1750611E-03   0.1952018E-03   0.1846734E-03
  0.9850000E+02   0.1803643E-03   0.2013999E-03   0.1903904E-03
  0.9950000E+02   0.1857483E-03   0.2076615E-03   0.1961791E-03
  0.1005000E+03   0.1912108E-03   0.2139815E-03   0.2020360E-03
  0.1015000E+03   0.1967490E-03   0.2203550E-03   0.2079574E-03
  0.1025000E+03   0.2023603E-03   0.2267770E-03   0.2139398E-03
  0.1035000E+03   0.2080416E-03   0.2332421E-03   0.2199789E-03
  0.1045000E+03   0.2137899E-03   0.2397450E-03   0.2260709E-03
  0.1055000E+03   0.2196018E-03   0.2462802E-03   0.2322115E-03
  0.1065000E+03   0.2254740E-03   0.2528422E-03   0.2383964E-03
  0.1075000E+03   0.2314028E-03   0.2594254E-03   0.2446211E-03
  0.1085000E+03   0.2373844E-03   0.2660241E-03   0.2508811E-03
  0.1095000E+03   0.2434150E-03   0.2726326E-03   0.2571717E-03
  0.1105000E+03   0.2494905E-03   0.2792451E-03   0.2634882E-03
  0.1115000E+03   0.2556067E-03   0.2858558E-03   0.2698257E-03
  0.1125000E+03   0.2617594E-03   0.2924590E-03   0.2761793E-03
  0.1135000E+03   0.2679441E-03   0.2990487E-03   0.2825441E-03
  0.1145000E+03   0.2741563E-03   0.3056193E-03   0.2889149E-03
  0.1155000E+03   0.2803913E-03   0.3121649E-03   0.2952867E-03
