             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.1037385E-05  -0.3515211E-06  -0.4680843E-06
  0.1500000E+01  -0.1001891E-05  -0.3489432E-06  -0.4602777E-06
  0.2500000E+01  -0.9681208E-06  -0.3465034E-06  -0.4527242E-06
  0.3500000E+01  -0.9359695E-06  -0.3441837E-06  -0.4454129E-06
  0.4500000E+01  -0.9053413E-06  -0.3419691E-06  -0.4383337E-06
  0.5500000E+01  -0.8761467E-06  -0.3398470E-06  -0.4314768E-06
  0.6500000E+01  -0.8483031E-06  -0.3378070E-06  -0.4248331E-06
  0.7500000E+01  -0.8217333E-06  -0.3358402E-06  -0.4183939E-06
  0.8500000E+01  -0.7963655E-06  -0.3339393E-06  -0.4121511E-06
  0.9500000E+01  -0.7721329E-06  -0.3320983E-06  -0.4060970E-06
  0.1050000E+02  -0.7489730E-06  -0.3303122E-06  -0.4002241E-06
  0.1150000E+02  -0.7268274E-06  -0.3285767E-06  -0.3945255E-06
  0.1250000E+02  -0.7056414E-06  -0.3268883E-06  -0.3889945E-06
  0.1350000E+02  -0.6853641E-06  -0.3252442E-06  -0.3836247E-06
  0.1450000E+02  -0.6659473E-06  -0.3236420E-06  -0.3784102E-06
  0.1550000E+02  -0.6473462E-06  -0.3220796E-06  -0.3733453E-06
  0.1650000E+02  -0.6295186E-06  -0.3205553E-06  -0.3684243E-06
  0.1750000E+02  -0.6124249E-06  -0.3190677E-06  -0.3636422E-06
  0.1850000E+02  -0.5960278E-06  -0.3176155E-06  -0.3589939E-06
  0.1950000E+02  -0.5802922E-06  -0.3161978E-06  -0.3544746E-06
  0.2050000E+02  -0.5651853E-06  -0.3148135E-06  -0.3500798E-06
  0.2150000E+02  -0.5506759E-06  -0.3134619E-06  -0.3458052E-06
  0.2250000E+02  -0.5367349E-06  -0.3121422E-06  -0.3416465E-06
  0.2350000E+02  -0.5233347E-06  -0.3108537E-06  -0.3375999E-06
  0.2450000E+02  -0.5104493E-06  -0.3095958E-06  -0.3336614E-06
  0.2550000E+02  -0.4980541E-06  -0.3083678E-06  -0.3298274E-06
  0.2650000E+02  -0.4861260E-06  -0.3071693E-06  -0.3260945E-06
  0.2750000E+02  -0.4746433E-06  -0.3059995E-06  -0.3224592E-06
  0.2850000E+02  -0.4635851E-06  -0.3048580E-06  -0.3189184E-06
  0.2950000E+02  -0.4529320E-06  -0.3037443E-06  -0.3154690E-06
  0.3050000E+02  -0.4426656E-06  -0.3026578E-06  -0.3121080E-06
  0.3150000E+02  -0.4327683E-06  -0.3015979E-06  -0.3088325E-06
  0.3250000E+02  -0.4232237E-06  -0.3005642E-06  -0.3056399E-06
  0.3350000E+02  -0.4140160E-06  -0.2995561E-06  -0.3025275E-06
  0.3450000E+02  -0.4051305E-06  -0.2985731E-06  -0.2994928E-06
  0.3550000E+02  -0.3965530E-06  -0.2965334E-06  -0.2965334E-06
  0.3650000E+02  -0.3882704E-06  -0.2936470E-06  -0.2936470E-06
  0.3750000E+02  -0.3802698E-06  -0.2908313E-06  -0.2908313E-06
  0.3850000E+02  -0.3725394E-06  -0.2880842E-06  -0.2880842E-06
  0.3950000E+02  -0.3650678E-06  -0.2854037E-06  -0.2854037E-06
  0.4050000E+02  -0.3578441E-06  -0.2827877E-06  -0.2827877E-06
  0.4150000E+02  -0.3508581E-06  -0.2802343E-06  -0.2802343E-06
  0.4250000E+02  -0.3441000E-06  -0.2777417E-06  -0.2777417E-06
  0.4350000E+02  -0.3375605E-06  -0.2753081E-06  -0.2753081E-06
  0.4450000E+02  -0.3312308E-06  -0.2729319E-06  -0.2729319E-06
  0.4550000E+02  -0.3251024E-06  -0.2706113E-06  -0.2706113E-06
  0.4650000E+02  -0.3191675E-06  -0.2683448E-06  -0.2683448E-06
  0.4750000E+02  -0.3134184E-06  -0.2661308E-06  -0.2661308E-06
  0.4850000E+02  -0.3078478E-06  -0.2639680E-06  -0.2639680E-06
  0.4950000E+02  -0.3024487E-06  -0.2618547E-06  -0.2618547E-06
  0.5050000E+02  -0.2972147E-06  -0.2597898E-06  -0.2597898E-06
  0.5150000E+02  -0.2921394E-06  -0.2577719E-06  -0.2577719E-06
  0.5250000E+02  -0.2872168E-06  -0.2557996E-06  -0.2557996E-06
  0.5350000E+02  -0.2840054E-06  -0.2538718E-06  -0.2538718E-06
  0.5450000E+02  -0.2834236E-06  -0.2519872E-06  -0.2519872E-06
  0.5550000E+02  -0.2828576E-06  -0.2501448E-06  -0.2501448E-06
  0.5650000E+02  -0.2823071E-06  -0.2483433E-06  -0.2483433E-06
  0.5750000E+02  -0.2817717E-06  -0.2465818E-06  -0.2465818E-06
  0.5850000E+02  -0.2812511E-06  -0.2448592E-06  -0.2448592E-06
  0.5950000E+02  -0.2807450E-06  -0.2431744E-06  -0.2431744E-06
  0.6050000E+02  -0.2802531E-06  -0.2415266E-06  -0.2415266E-06
  0.6150000E+02  -0.2797752E-06  -0.2399148E-06  -0.2399148E-06
  0.6250000E+02  -0.2793110E-06  -0.2383380E-06  -0.2383380E-06
  0.6350000E+02  -0.2788603E-06  -0.2367954E-06  -0.2367954E-06
  0.6450000E+02  -0.2784227E-06  -0.2352862E-06  -0.2352862E-06
  0.6550000E+02  -0.2779980E-06  -0.2338094E-06  -0.2338094E-06
  0.6650000E+02  -0.2775861E-06  -0.2315449E-06  -0.2323644E-06
  0.6750000E+02  -0.2771867E-06  -0.2283490E-06  -0.2309503E-06
  0.6850000E+02  -0.2767995E-06  -0.2252388E-06  -0.2295665E-06
  0.6950000E+02  -0.2764244E-06  -0.2222115E-06  -0.2282121E-06
  0.7050000E+02  -0.2760612E-06  -0.2192644E-06  -0.2268864E-06
  0.7150000E+02  -0.2757096E-06  -0.2163949E-06  -0.2255889E-06
  0.7250000E+02  -0.2753694E-06  -0.2136004E-06  -0.2243188E-06
  0.7350000E+02  -0.2750406E-06  -0.2108786E-06  -0.2230755E-06
  0.7450000E+02  -0.2747228E-06  -0.2082271E-06  -0.2218583E-06
  0.7550000E+02  -0.2744159E-06  -0.2056436E-06  -0.2206667E-06
  0.7650000E+02  -0.2741198E-06  -0.2031260E-06  -0.2195001E-06
  0.7750000E+02  -0.2738342E-06  -0.2006723E-06  -0.2183578E-06
  0.7850000E+02  -0.2735590E-06  -0.1982805E-06  -0.2172395E-06
  0.7950000E+02  -0.2732941E-06  -0.1959486E-06  -0.2161445E-06
  0.8050000E+02  -0.2730393E-06  -0.1936748E-06  -0.2150722E-06
  0.8150000E+02  -0.2727944E-06  -0.1914574E-06  -0.2140223E-06
  0.8250000E+02  -0.2725593E-06  -0.1892945E-06  -0.2129942E-06
  0.8350000E+02  -0.2723338E-06  -0.1871847E-06  -0.2119874E-06
  0.8450000E+02  -0.2721178E-06  -0.1851263E-06  -0.2110014E-06
  0.8550000E+02  -0.2719112E-06  -0.1831178E-06  -0.2100359E-06
  0.8650000E+02  -0.2717138E-06  -0.1811576E-06  -0.2090904E-06
  0.8750000E+02  -0.2715255E-06  -0.1792445E-06  -0.2081645E-06
  0.8850000E+02  -0.2713461E-06  -0.1773770E-06  -0.2072576E-06
  0.8950000E+02  -0.2711756E-06  -0.1755538E-06  -0.2063696E-06
  0.9050000E+02  -0.2710137E-06  -0.1737736E-06  -0.2054998E-06
  0.9150000E+02  -0.2708604E-06  -0.1720353E-06  -0.2046481E-06
  0.9250000E+02  -0.2707155E-06  -0.1703376E-06  -0.2038139E-06
  0.9350000E+02  -0.2705790E-06  -0.1686794E-06  -0.2029970E-06
  0.9450000E+02  -0.2704507E-06  -0.1670596E-06  -0.2021970E-06
  0.9550000E+02  -0.2703304E-06  -0.1654771E-06  -0.2014136E-06
  0.9650000E+02  -0.2702181E-06  -0.1639309E-06  -0.2006463E-06
  0.9750000E+02  -0.2701137E-06  -0.1624199E-06  -0.1998950E-06
  0.9850000E+02  -0.2700170E-06  -0.1609434E-06  -0.1991592E-06
  0.9950000E+02  -0.2699279E-06  -0.1595002E-06  -0.1984387E-06
  0.1005000E+03  -0.2698464E-06  -0.1580896E-06  -0.1977332E-06
  0.1015000E+03  -0.2697723E-06  -0.1567106E-06  -0.1970423E-06
  0.1025000E+03  -0.2697055E-06  -0.1553624E-06  -0.1963659E-06
  0.1035000E+03  -0.2696459E-06  -0.1540442E-06  -0.1957036E-06
  0.1045000E+03  -0.2695935E-06  -0.1527553E-06  -0.1950551E-06
  0.1055000E+03  -0.2695480E-06  -0.1514948E-06  -0.1944202E-06
  0.1065000E+03  -0.2695095E-06  -0.1502620E-06  -0.1937987E-06
  0.1075000E+03  -0.2694777E-06  -0.1490562E-06  -0.1931902E-06
