             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.6284479E-05   0.1574062E-04   0.9388743E-05
  0.1500000E+01   0.7644035E-05   0.1859597E-04   0.1126426E-04
  0.2500000E+01   0.9262609E-05   0.2189666E-04   0.1346667E-04
  0.3500000E+01   0.1118234E-04   0.2570005E-04   0.1604409E-04
  0.4500000E+01   0.1345090E-04   0.3006918E-04   0.1905028E-04
  0.5500000E+01   0.1612203E-04   0.3507306E-04   0.2254508E-04
  0.6500000E+01   0.1925603E-04   0.4078706E-04   0.2659485E-04
  0.7500000E+01   0.2292037E-04   0.4729321E-04   0.3127295E-04
  0.8500000E+01   0.2719018E-04   0.5468053E-04   0.3666018E-04
  0.9500000E+01   0.3214890E-04   0.6304538E-04   0.4284527E-04
  0.1050000E+02   0.3788878E-04   0.7249174E-04   0.4992534E-04
  0.1150000E+02   0.4451145E-04   0.8313149E-04   0.5800629E-04
  0.1250000E+02   0.5212854E-04   0.9508474E-04   0.6720331E-04
  0.1350000E+02   0.6086215E-04   0.1084800E-03   0.7764121E-04
  0.1450000E+02   0.7084540E-04   0.1234545E-03   0.8945486E-04
  0.1550000E+02   0.8222293E-04   0.1401542E-03   0.1027895E-03
  0.1650000E+02   0.9515132E-04   0.1587342E-03   0.1178012E-03
  0.1750000E+02   0.1097996E-03   0.1793586E-03   0.1346568E-03
  0.1850000E+02   0.1263493E-03   0.2022011E-03   0.1535345E-03
  0.1950000E+02   0.1449954E-03   0.2274442E-03   0.1746240E-03
  0.2050000E+02   0.1659458E-03   0.2552799E-03   0.1981263E-03
  0.2150000E+02   0.1894219E-03   0.2859096E-03   0.2242542E-03
  0.2250000E+02   0.2156589E-03   0.3195437E-03   0.2532318E-03
  0.2350000E+02   0.2449051E-03   0.3564015E-03   0.2852951E-03
  0.2450000E+02   0.2774226E-03   0.3967114E-03   0.3206911E-03
  0.2550000E+02   0.3134868E-03   0.4407100E-03   0.3596782E-03
  0.2650000E+02   0.3533858E-03   0.4886426E-03   0.4025254E-03
  0.2750000E+02   0.3974205E-03   0.5407621E-03   0.4495125E-03
  0.2850000E+02   0.4459041E-03   0.5973290E-03   0.5009289E-03
  0.2950000E+02   0.4991610E-03   0.6586106E-03   0.5570737E-03
  0.3050000E+02   0.5575267E-03   0.7248811E-03   0.6182548E-03
  0.3150000E+02   0.6213466E-03   0.7964202E-03   0.6847881E-03
  0.3250000E+02   0.6909752E-03   0.8735128E-03   0.7569969E-03
  0.3350000E+02   0.7667753E-03   0.9564487E-03   0.8352107E-03
  0.3450000E+02   0.8491165E-03   0.1045521E-02   0.9197648E-03
  0.3550000E+02   0.9383740E-03   0.1141026E-02   0.1010999E-02
  0.3650000E+02   0.1034928E-02   0.1243263E-02   0.1109255E-02
  0.3750000E+02   0.1139160E-02   0.1352530E-02   0.1214880E-02
  0.3850000E+02   0.1251456E-02   0.1469128E-02   0.1328218E-02
  0.3950000E+02   0.1372200E-02   0.1593355E-02   0.1449615E-02
  0.4050000E+02   0.1501775E-02   0.1725509E-02   0.1579416E-02
  0.4150000E+02   0.1640559E-02   0.1865885E-02   0.1717961E-02
  0.4250000E+02   0.1788927E-02   0.2014772E-02   0.1865586E-02
  0.4350000E+02   0.1947248E-02   0.2172457E-02   0.2022622E-02
