             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.7696929E-05   0.1459456E-04   0.1003186E-04
  0.1500000E+01   0.9286397E-05   0.1719595E-04   0.1198427E-04
  0.2500000E+01   0.1116419E-04   0.2020049E-04   0.1426823E-04
  0.3500000E+01   0.1337474E-04   0.2366047E-04   0.1693124E-04
  0.4500000E+01   0.1596796E-04   0.2763344E-04   0.2002618E-04
  0.5500000E+01   0.1899967E-04   0.3218256E-04   0.2361175E-04
  0.6500000E+01   0.2253212E-04   0.3737696E-04   0.2775282E-04
  0.7500000E+01   0.2663442E-04   0.4329201E-04   0.3252088E-04
  0.8500000E+01   0.3138307E-04   0.5000972E-04   0.3799448E-04
  0.9500000E+01   0.3686238E-04   0.5761902E-04   0.4425959E-04
  0.1050000E+02   0.4316502E-04   0.6621605E-04   0.5141002E-04
  0.1150000E+02   0.5039242E-04   0.7590450E-04   0.5954781E-04
  0.1250000E+02   0.5865523E-04   0.8679586E-04   0.6878360E-04
  0.1350000E+02   0.6807379E-04   0.9900965E-04   0.7923696E-04
  0.1450000E+02   0.7877846E-04   0.1126737E-03   0.9103673E-04
  0.1550000E+02   0.9091003E-04   0.1279242E-03   0.1043213E-03
  0.1650000E+02   0.1046200E-03   0.1449062E-03   0.1192388E-03
  0.1750000E+02   0.1200710E-03   0.1637733E-03   0.1359474E-03
  0.1850000E+02   0.1374366E-03   0.1846881E-03   0.1546155E-03
  0.1950000E+02   0.1569022E-03   0.2078220E-03   0.1754216E-03
  0.2050000E+02   0.1786644E-03   0.2333553E-03   0.1985547E-03
  0.2150000E+02   0.2029315E-03   0.2614772E-03   0.2242140E-03
  0.2250000E+02   0.2299231E-03   0.2923857E-03   0.2526090E-03
  0.2350000E+02   0.2598703E-03   0.3262873E-03   0.2839593E-03
  0.2450000E+02   0.2930156E-03   0.3633971E-03   0.3184945E-03
  0.2550000E+02   0.3296122E-03   0.4039380E-03   0.3564536E-03
  0.2650000E+02   0.3699237E-03   0.4481411E-03   0.3980852E-03
  0.2750000E+02   0.4142240E-03   0.4962447E-03   0.4436466E-03
  0.2850000E+02   0.4627965E-03   0.5484942E-03   0.4934034E-03
  0.2950000E+02   0.5159334E-03   0.6051414E-03   0.5476291E-03
  0.3050000E+02   0.5739352E-03   0.6664442E-03   0.6066043E-03
  0.3150000E+02   0.6371096E-03   0.7326658E-03   0.6706159E-03
  0.3250000E+02   0.7057708E-03   0.8040741E-03   0.7399567E-03
  0.3350000E+02   0.7802384E-03   0.8809407E-03   0.8149240E-03
  0.3450000E+02   0.8608364E-03   0.9635407E-03   0.8958190E-03
  0.3550000E+02   0.9478921E-03   0.1052151E-02   0.9829457E-03
  0.3650000E+02   0.1041735E-02   0.1147051E-02   0.1076610E-02
  0.3750000E+02   0.1142694E-02   0.1248520E-02   0.1177118E-02
  0.3850000E+02   0.1251101E-02   0.1356836E-02   0.1284776E-02
  0.3950000E+02   0.1367281E-02   0.1472278E-02   0.1399888E-02
  0.4050000E+02   0.1491559E-02   0.1595119E-02   0.1522756E-02
  0.4150000E+02   0.1624254E-02   0.1725631E-02   0.1653676E-02
  0.4250000E+02   0.1765680E-02   0.1864082E-02   0.1792940E-02
  0.4350000E+02   0.1916141E-02   0.2010732E-02   0.1940833E-02
  0.4450000E+02   0.2075933E-02   0.2165837E-02   0.2097633E-02
  0.4550000E+02   0.2245342E-02   0.2329642E-02   0.2263605E-02
  0.4650000E+02   0.2424640E-02   0.2502385E-02   0.2439007E-02
  0.4750000E+02   0.2614086E-02   0.2684293E-02   0.2624083E-02
  0.4850000E+02   0.2813924E-02   0.2875584E-02   0.2819065E-02
  0.4950000E+02   0.3024170E-02   0.3076461E-02   0.3024170E-02
  0.5050000E+02   0.3239599E-02   0.3287114E-02   0.3239599E-02
  0.5150000E+02   0.3465537E-02   0.3507721E-02   0.3465537E-02
  0.5250000E+02   0.3702149E-02   0.3738442E-02   0.3702149E-02
  0.5350000E+02   0.3949584E-02   0.3979423E-02   0.3949584E-02
  0.5450000E+02   0.4207969E-02   0.4242598E-02   0.4207969E-02
  0.5550000E+02   0.4477411E-02   0.4520461E-02   0.4477411E-02
  0.5650000E+02   0.4757995E-02   0.4809969E-02   0.4757995E-02
  0.5750000E+02   0.5048223E-02   0.5111174E-02   0.5049783E-02
  0.5850000E+02   0.5342049E-02   0.5424105E-02   0.5352816E-02
  0.5950000E+02   0.5646618E-02   0.5748761E-02   0.5667109E-02
  0.6050000E+02   0.5961939E-02   0.6085117E-02   0.5992655E-02
  0.6150000E+02   0.6288001E-02   0.6433120E-02   0.6329420E-02
  0.6250000E+02   0.6624770E-02   0.6792689E-02   0.6677348E-02
  0.6350000E+02   0.6972189E-02   0.7163718E-02   0.7036356E-02
  0.6450000E+02   0.7330181E-02   0.7546069E-02   0.7406336E-02
  0.6550000E+02   0.7698643E-02   0.7939582E-02   0.7787156E-02
  0.6650000E+02   0.8077452E-02   0.8344066E-02   0.8178659E-02
  0.6750000E+02   0.8466461E-02   0.8759305E-02   0.8580661E-02
  0.6850000E+02   0.8865500E-02   0.9185056E-02   0.8992957E-02
  0.6950000E+02   0.9274379E-02   0.9621051E-02   0.9415316E-02
  0.7050000E+02   0.9692884E-02   0.1006699E-01   0.9847482E-02
  0.7150000E+02   0.1012078E-01   0.1052257E-01   0.1028918E-01
  0.7250000E+02   0.1055781E-01   0.1098744E-01   0.1074010E-01
  0.7350000E+02   0.1100369E-01   0.1146123E-01   0.1119994E-01
  0.7450000E+02   0.1145814E-01   0.1194356E-01   0.1166834E-01
  0.7550000E+02   0.1192082E-01   0.1243402E-01   0.1214494E-01
