             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5392888E-05   0.7310774E-04   0.1722940E-04
  0.1500000E+01   0.6535061E-05   0.8015603E-04   0.1996889E-04
  0.2500000E+01   0.7894224E-05   0.8788313E-04   0.2310327E-04
  0.3500000E+01   0.9506457E-05   0.9634970E-04   0.2668268E-04
  0.4500000E+01   0.1141288E-04   0.1056211E-03   0.3076260E-04
  0.5500000E+01   0.1366019E-04   0.1157678E-03   0.3540429E-04
  0.6500000E+01   0.1630123E-04   0.1268655E-03   0.4067522E-04
  0.7500000E+01   0.1939564E-04   0.1389955E-03   0.4664952E-04
  0.8500000E+01   0.2301045E-04   0.1522451E-03   0.5340849E-04
  0.9500000E+01   0.2722076E-04   0.1667078E-03   0.6104106E-04
  0.1050000E+02   0.3211047E-04   0.1824835E-03   0.6964427E-04
  0.1150000E+02   0.3777297E-04   0.1996792E-03   0.7932383E-04
  0.1250000E+02   0.4431190E-04   0.2184088E-03   0.9019456E-04
  0.1350000E+02   0.5184189E-04   0.2387939E-03   0.1023809E-03
  0.1450000E+02   0.6048934E-04   0.2609637E-03   0.1160176E-03
  0.1550000E+02   0.7039321E-04   0.2850556E-03   0.1312499E-03
  0.1650000E+02   0.8170572E-04   0.3112153E-03   0.1482341E-03
  0.1750000E+02   0.9459318E-04   0.3395973E-03   0.1671385E-03
  0.1850000E+02   0.1092367E-03   0.3703649E-03   0.1881429E-03
  0.1950000E+02   0.1258329E-03   0.4036907E-03   0.2114401E-03
  0.2050000E+02   0.1445945E-03   0.4397567E-03   0.2372356E-03
  0.2150000E+02   0.1657514E-03   0.4787546E-03   0.2657481E-03
  0.2250000E+02   0.1895504E-03   0.5208860E-03   0.2972099E-03
  0.2350000E+02   0.2162566E-03   0.5663624E-03   0.3318672E-03
  0.2450000E+02   0.2461535E-03   0.6154056E-03   0.3699803E-03
  0.2550000E+02   0.2795432E-03   0.6682477E-03   0.4118237E-03
  0.2650000E+02   0.3167471E-03   0.7251313E-03   0.4576865E-03
  0.2750000E+02   0.3581055E-03   0.7863090E-03   0.5078718E-03
  0.2850000E+02   0.4039783E-03   0.8520443E-03   0.5626974E-03
  0.2950000E+02   0.4547448E-03   0.9226108E-03   0.6224955E-03
  0.3050000E+02   0.5108031E-03   0.9982925E-03   0.6876120E-03
  0.3150000E+02   0.5725704E-03   0.1079383E-02   0.7584071E-03
  0.3250000E+02   0.6404824E-03   0.1166187E-02   0.8352543E-03
  0.3350000E+02   0.7149924E-03   0.1259018E-02   0.9185400E-03
  0.3450000E+02   0.7965713E-03   0.1358200E-02   0.1008663E-02
  0.3550000E+02   0.8857060E-03   0.1464063E-02   0.1106036E-02
  0.3650000E+02   0.9828988E-03   0.1576949E-02   0.1211079E-02
  0.3750000E+02   0.1088666E-02   0.1697207E-02   0.1324225E-02
  0.3850000E+02   0.1203538E-02   0.1825194E-02   0.1445917E-02
  0.3950000E+02   0.1328056E-02   0.1961272E-02   0.1576605E-02
  0.4050000E+02   0.1462769E-02   0.2105811E-02   0.1716746E-02
  0.4150000E+02   0.1608238E-02   0.2259187E-02   0.1866805E-02
  0.4250000E+02   0.1765027E-02   0.2421780E-02   0.2027249E-02
  0.4350000E+02   0.1933706E-02   0.2593973E-02   0.2198552E-02
  0.4450000E+02   0.2114848E-02   0.2776154E-02   0.2381187E-02
  0.4550000E+02   0.2309025E-02   0.2968711E-02   0.2575628E-02
  0.4650000E+02   0.2516806E-02   0.3172033E-02   0.2782350E-02
  0.4750000E+02   0.2738756E-02   0.3386511E-02   0.3001822E-02
  0.4850000E+02   0.2975435E-02   0.3612533E-02   0.3234511E-02
  0.4950000E+02   0.3227390E-02   0.3850484E-02   0.3480876E-02
  0.5050000E+02   0.3495158E-02   0.4100746E-02   0.3741368E-02
  0.5150000E+02   0.3779262E-02   0.4363696E-02   0.4016430E-02
  0.5250000E+02   0.4080205E-02   0.4639704E-02   0.4306489E-02
  0.5350000E+02   0.4398473E-02   0.4929132E-02   0.4611963E-02
  0.5450000E+02   0.4734529E-02   0.5232335E-02   0.4933251E-02
  0.5550000E+02   0.5088808E-02   0.5549654E-02   0.5270735E-02
  0.5650000E+02   0.5461722E-02   0.5881421E-02   0.5624778E-02
  0.5750000E+02   0.5853651E-02   0.6227952E-02   0.5995721E-02
  0.5850000E+02   0.6264942E-02   0.6589551E-02   0.6383883E-02
  0.5950000E+02   0.6695910E-02   0.6966503E-02   0.6789557E-02
  0.6050000E+02   0.7146831E-02   0.7359076E-02   0.7213009E-02
  0.6150000E+02   0.7617944E-02   0.7767519E-02   0.7654477E-02
  0.6250000E+02   0.8109447E-02   0.8192061E-02   0.8114170E-02
  0.6350000E+02   0.8592263E-02   0.8632909E-02   0.8592263E-02
  0.6450000E+02   0.9088901E-02   0.9154201E-02   0.9088901E-02
  0.6550000E+02   0.9564230E-02   0.9707632E-02   0.9604193E-02
  0.6650000E+02   0.1005499E-01   0.1028181E-01   0.1013821E-01
  0.6750000E+02   0.1056265E-01   0.1087671E-01   0.1069100E-01
  0.6850000E+02   0.1108726E-01   0.1149225E-01   0.1126255E-01
  0.6950000E+02   0.1162890E-01   0.1212831E-01   0.1185283E-01
  0.7050000E+02   0.1218756E-01   0.1278472E-01   0.1246176E-01
  0.7150000E+02   0.1276325E-01   0.1346126E-01   0.1308922E-01
  0.7250000E+02   0.1335592E-01   0.1415765E-01   0.1373506E-01
  0.7350000E+02   0.1396549E-01   0.1487357E-01   0.1439908E-01
  0.7450000E+02   0.1459186E-01   0.1560866E-01   0.1508104E-01
  0.7550000E+02   0.1523488E-01   0.1636249E-01   0.1578066E-01
  0.7650000E+02   0.1589438E-01   0.1713460E-01   0.1649763E-01
  0.7750000E+02   0.1657015E-01   0.1792448E-01   0.1723157E-01
  0.7850000E+02   0.1726194E-01   0.1873156E-01   0.1798211E-01
  0.7950000E+02   0.1796949E-01   0.1955524E-01   0.1874879E-01
  0.8050000E+02   0.1869247E-01   0.2039489E-01   0.1953115E-01
  0.8150000E+02   0.1943053E-01   0.2124980E-01   0.2032867E-01
  0.8250000E+02   0.2018331E-01   0.2211926E-01   0.2114079E-01
  0.8350000E+02   0.2095039E-01   0.2300250E-01   0.2196694E-01
  0.8450000E+02   0.2173132E-01   0.2389871E-01   0.2280650E-01
  0.8550000E+02   0.2252562E-01   0.2480708E-01   0.2365880E-01
  0.8650000E+02   0.2333278E-01   0.2572673E-01   0.2452317E-01
  0.8750000E+02   0.2415227E-01   0.2665677E-01   0.2539890E-01
  0.8850000E+02   0.2498351E-01   0.2759628E-01   0.2628524E-01
  0.8950000E+02   0.2582591E-01   0.2854433E-01   0.2718142E-01
  0.9050000E+02   0.2667883E-01   0.2949993E-01   0.2808665E-01
  0.9150000E+02   0.2754163E-01   0.3046212E-01   0.2900012E-01
  0.9250000E+02   0.2841363E-01   0.3142989E-01   0.2992098E-01
  0.9350000E+02   0.2929412E-01   0.3240224E-01   0.3084839E-01
  0.9450000E+02   0.3018238E-01   0.3337813E-01   0.3178147E-01
  0.9550000E+02   0.3107767E-01   0.3435655E-01   0.3271933E-01
  0.9650000E+02   0.3197923E-01   0.3533644E-01   0.3366107E-01
  0.9750000E+02   0.3288626E-01   0.3631678E-01   0.3460579E-01
  0.9850000E+02   0.3379799E-01   0.3729652E-01   0.3555257E-01
  0.9950000E+02   0.3471358E-01   0.3827464E-01   0.3650048E-01
  0.1005000E+03   0.3563223E-01   0.3925008E-01   0.3744859E-01
  0.1015000E+03   0.3655309E-01   0.4022184E-01   0.3839597E-01
  0.1025000E+03   0.3747533E-01   0.4118890E-01   0.3934170E-01
  0.1035000E+03   0.3839809E-01   0.4215025E-01   0.4028485E-01
  0.1045000E+03   0.3932052E-01   0.4310491E-01   0.4122448E-01
  0.1055000E+03   0.4024177E-01   0.4405190E-01   0.4215969E-01
  0.1065000E+03   0.4116096E-01   0.4499027E-01   0.4308957E-01
  0.1075000E+03   0.4207725E-01   0.4591908E-01   0.4401322E-01
  0.1085000E+03   0.4298977E-01   0.4683742E-01   0.4492974E-01
  0.1095000E+03   0.4389767E-01   0.4774441E-01   0.4583828E-01
  0.1105000E+03   0.4480011E-01   0.4863917E-01   0.4673796E-01
  0.1115000E+03   0.4569625E-01   0.4952087E-01   0.4762795E-01
  0.1125000E+03   0.4658525E-01   0.5038871E-01   0.4850743E-01
  0.1135000E+03   0.4746630E-01   0.5124190E-01   0.4937560E-01
  0.1145000E+03   0.4833859E-01   0.5207969E-01   0.5023167E-01
  0.1155000E+03   0.4920133E-01   0.5290137E-01   0.5107489E-01
  0.1165000E+03   0.5005373E-01   0.5370624E-01   0.5190452E-01
  0.1175000E+03   0.5089504E-01   0.5449365E-01   0.5271985E-01
  0.1185000E+03   0.5172451E-01   0.5526299E-01   0.5352020E-01
  0.1195000E+03   0.5254142E-01   0.5601367E-01   0.5430492E-01
  0.1205000E+03   0.5334507E-01   0.5674514E-01   0.5507338E-01
  0.1215000E+03   0.5413477E-01   0.5745688E-01   0.5582497E-01
  0.1225000E+03   0.5490987E-01   0.5814841E-01   0.5655912E-01
  0.1235000E+03   0.5566973E-01   0.5881929E-01   0.5727530E-01
  0.1245000E+03   0.5641375E-01   0.5946911E-01   0.5797300E-01
  0.1255000E+03   0.5714133E-01   0.6009748E-01   0.5865172E-01
  0.1265000E+03   0.5785191E-01   0.6070408E-01   0.5931104E-01
  0.1275000E+03   0.5854497E-01   0.6128859E-01   0.5995052E-01
  0.1285000E+03   0.5922001E-01   0.6185075E-01   0.6056977E-01
  0.1295000E+03   0.5987654E-01   0.6239033E-01   0.6116846E-01
  0.1305000E+03   0.6051411E-01   0.6290711E-01   0.6174624E-01
  0.1315000E+03   0.6113232E-01   0.6340093E-01   0.6230282E-01
  0.1325000E+03   0.6173076E-01   0.6387165E-01   0.6283795E-01
  0.1335000E+03   0.6230907E-01   0.6431917E-01   0.6335140E-01
  0.1345000E+03   0.6286693E-01   0.6474342E-01   0.6384295E-01
  0.1355000E+03   0.6340403E-01   0.6514435E-01   0.6431244E-01
  0.1365000E+03   0.6392009E-01   0.6552195E-01   0.6475974E-01
  0.1375000E+03   0.6441488E-01   0.6587624E-01   0.6518472E-01
  0.1385000E+03   0.6488818E-01   0.6620726E-01   0.6558730E-01
  0.1395000E+03   0.6533979E-01   0.6651508E-01   0.6596743E-01
  0.1405000E+03   0.6576957E-01   0.6679980E-01   0.6632508E-01
  0.1415000E+03   0.6617738E-01   0.6706154E-01   0.6666025E-01
  0.1425000E+03   0.6656313E-01   0.6730045E-01   0.6697296E-01
  0.1435000E+03   0.6692672E-01   0.6751670E-01   0.6726327E-01
  0.1445000E+03   0.6726813E-01   0.6771048E-01   0.6753124E-01
  0.1455000E+03   0.6758732E-01   0.6788200E-01   0.6777699E-01
  0.1465000E+03   0.6788431E-01   0.6803150E-01   0.6800062E-01
  0.1475000E+03   0.6815912E-01   0.6820228E-01   0.6820228E-01
  0.1485000E+03   0.6826546E-01   0.6841180E-01   0.6838215E-01
  0.1495000E+03   0.6835049E-01   0.6864243E-01   0.6854040E-01
  0.1505000E+03   0.6841460E-01   0.6885112E-01   0.6867723E-01
  0.1515000E+03   0.6845813E-01   0.6903798E-01   0.6879288E-01
  0.1525000E+03   0.6848140E-01   0.6920317E-01   0.6888759E-01
  0.1535000E+03   0.6848477E-01   0.6934685E-01   0.6896160E-01
  0.1545000E+03   0.6846859E-01   0.6946920E-01   0.6901521E-01
  0.1555000E+03   0.6843323E-01   0.6957042E-01   0.6904869E-01
  0.1565000E+03   0.6837907E-01   0.6965075E-01   0.6906235E-01
  0.1575000E+03   0.6830650E-01   0.6971043E-01   0.6905651E-01
  0.1585000E+03   0.6821592E-01   0.6974970E-01   0.6903150E-01
  0.1595000E+03   0.6810772E-01   0.6976885E-01   0.6898766E-01
  0.1605000E+03   0.6798234E-01   0.6976816E-01   0.6892533E-01
