             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1595699E-05   0.5386702E-05   0.3206325E-05
  0.1500000E+01   0.1989840E-05   0.6525139E-05   0.3917432E-05
  0.2500000E+01   0.2470742E-05   0.7871342E-05   0.4767531E-05
  0.3500000E+01   0.3055026E-05   0.9456850E-05   0.5779888E-05
  0.4500000E+01   0.3761971E-05   0.1131692E-04   0.6980939E-05
  0.5500000E+01   0.4613846E-05   0.1349081E-04   0.8400609E-05
  0.6500000E+01   0.5636267E-05   0.1602207E-04   0.1007264E-04
  0.7500000E+01   0.6858572E-05   0.1895883E-04   0.1203495E-04
  0.8500000E+01   0.8314225E-05   0.2235411E-04   0.1432995E-04
  0.9500000E+01   0.1004124E-04   0.2626608E-04   0.1700497E-04
  0.1050000E+02   0.1208262E-04   0.3075837E-04   0.2011260E-04
  0.1150000E+02   0.1448683E-04   0.3590034E-04   0.2371106E-04
  0.1250000E+02   0.1730828E-04   0.4176736E-04   0.2786460E-04
  0.1350000E+02   0.2060781E-04   0.4844103E-04   0.3264391E-04
  0.1450000E+02   0.2445318E-04   0.5600950E-04   0.3812645E-04
  0.1550000E+02   0.2891961E-04   0.6456759E-04   0.4439685E-04
  0.1650000E+02   0.3409027E-04   0.7421711E-04   0.5154728E-04
  0.1750000E+02   0.4005676E-04   0.8506696E-04   0.5967778E-04
  0.1850000E+02   0.4691966E-04   0.9723333E-04   0.6889661E-04
  0.1950000E+02   0.5478899E-04   0.1108398E-03   0.7932053E-04
  0.2050000E+02   0.6378462E-04   0.1260176E-03   0.9107510E-04
  0.2150000E+02   0.7403680E-04   0.1429053E-03   0.1042949E-03
  0.2250000E+02   0.8568648E-04   0.1616494E-03   0.1191239E-03
  0.2350000E+02   0.9888570E-04   0.1824039E-03   0.1357153E-03
  0.2450000E+02   0.1137979E-03   0.2053303E-03   0.1542320E-03
  0.2550000E+02   0.1305982E-03   0.2305978E-03   0.1748465E-03
  0.2650000E+02   0.1494737E-03   0.2583830E-03   0.1977410E-03
  0.2750000E+02   0.1706232E-03   0.2888698E-03   0.2231073E-03
  0.2850000E+02   0.1942579E-03   0.3222490E-03   0.2511470E-03
  0.2950000E+02   0.2206010E-03   0.3587184E-03   0.2820708E-03
  0.3050000E+02   0.2498875E-03   0.3984825E-03   0.3160989E-03
  0.3150000E+02   0.2823645E-03   0.4417517E-03   0.3534604E-03
  0.3250000E+02   0.3182904E-03   0.4887424E-03   0.3943930E-03
  0.3350000E+02   0.3579349E-03   0.5396767E-03   0.4391428E-03
  0.3450000E+02   0.4015785E-03   0.5947814E-03   0.4879636E-03
  0.3550000E+02   0.4495118E-03   0.6542879E-03   0.5411164E-03
  0.3650000E+02   0.5020350E-03   0.7184315E-03   0.5988690E-03
  0.3750000E+02   0.5594572E-03   0.7874512E-03   0.6614950E-03
  0.3850000E+02   0.6220953E-03   0.8615884E-03   0.7292734E-03
  0.3950000E+02   0.6902734E-03   0.9410869E-03   0.8024877E-03
  0.4050000E+02   0.7643216E-03   0.1026192E-02   0.8814249E-03
  0.4150000E+02   0.8445749E-03   0.1117149E-02   0.9663750E-03
  0.4250000E+02   0.9313722E-03   0.1214204E-02   0.1057629E-02
  0.4350000E+02   0.1025055E-02   0.1317602E-02   0.1155480E-02
  0.4450000E+02   0.1125965E-02   0.1427587E-02   0.1260220E-02
  0.4550000E+02   0.1234445E-02   0.1544400E-02   0.1372139E-02
  0.4650000E+02   0.1350835E-02   0.1668278E-02   0.1491525E-02
  0.4750000E+02   0.1475473E-02   0.1799455E-02   0.1618663E-02
  0.4850000E+02   0.1608690E-02   0.1938161E-02   0.1753832E-02
  0.4950000E+02   0.1750814E-02   0.2084617E-02   0.1897306E-02
  0.5050000E+02   0.1902162E-02   0.2239041E-02   0.2049352E-02
  0.5150000E+02   0.2063043E-02   0.2401641E-02   0.2210226E-02
  0.5250000E+02   0.2233755E-02   0.2572618E-02   0.2380177E-02
  0.5350000E+02   0.2414583E-02   0.2752163E-02   0.2559442E-02
  0.5450000E+02   0.2605796E-02   0.2940456E-02   0.2748247E-02
  0.5550000E+02   0.2807650E-02   0.3137668E-02   0.2946804E-02
  0.5650000E+02   0.3020383E-02   0.3343956E-02   0.3155310E-02
  0.5750000E+02   0.3244212E-02   0.3559468E-02   0.3373947E-02
  0.5850000E+02   0.3479337E-02   0.3784336E-02   0.3602882E-02
  0.5950000E+02   0.3725934E-02   0.4018678E-02   0.3842263E-02
  0.6050000E+02   0.3984158E-02   0.4262597E-02   0.4092219E-02
  0.6150000E+02   0.4254139E-02   0.4516184E-02   0.4352861E-02
  0.6250000E+02   0.4535981E-02   0.4779509E-02   0.4624280E-02
  0.6350000E+02   0.4829766E-02   0.5052630E-02   0.4906546E-02
  0.6450000E+02   0.5135544E-02   0.5335585E-02   0.5199706E-02
  0.6550000E+02   0.5453343E-02   0.5628396E-02   0.5503787E-02
  0.6650000E+02   0.5783157E-02   0.5931067E-02   0.5818790E-02
  0.6750000E+02   0.6124956E-02   0.6243582E-02   0.6144697E-02
  0.6850000E+02   0.6478679E-02   0.6565909E-02   0.6481464E-02
  0.6950000E+02   0.6829023E-02   0.6897995E-02   0.6829023E-02
  0.7050000E+02   0.7187282E-02   0.7239770E-02   0.7187282E-02
  0.7150000E+02   0.7556128E-02   0.7610340E-02   0.7556128E-02
  0.7250000E+02   0.7935419E-02   0.8010561E-02   0.7935419E-02
  0.7350000E+02   0.8322222E-02   0.8421960E-02   0.8324992E-02
  0.7450000E+02   0.8701652E-02   0.8844300E-02   0.8724659E-02
  0.7550000E+02   0.9090125E-02   0.9277315E-02   0.9134210E-02
  0.7650000E+02   0.9487455E-02   0.9720714E-02   0.9553410E-02
  0.7750000E+02   0.9893436E-02   0.1017418E-01   0.9982001E-02
  0.7850000E+02   0.1030784E-01   0.1063735E-01   0.1041970E-01
  0.7950000E+02   0.1073044E-01   0.1110988E-01   0.1086622E-01
  0.8050000E+02   0.1116096E-01   0.1159135E-01   0.1132122E-01
  0.8150000E+02   0.1159912E-01   0.1208135E-01   0.1178437E-01
  0.8250000E+02   0.1204465E-01   0.1257943E-01   0.1225529E-01
  0.8350000E+02   0.1249721E-01   0.1308514E-01   0.1273362E-01
  0.8450000E+02   0.1295649E-01   0.1359799E-01   0.1321895E-01
  0.8550000E+02   0.1342215E-01   0.1411747E-01   0.1371087E-01
  0.8650000E+02   0.1389384E-01   0.1464308E-01   0.1420893E-01
  0.8750000E+02   0.1437117E-01   0.1517427E-01   0.1471271E-01
  0.8850000E+02   0.1485377E-01   0.1571051E-01   0.1522173E-01
  0.8950000E+02   0.1534125E-01   0.1625122E-01   0.1573552E-01
  0.9050000E+02   0.1583320E-01   0.1679584E-01   0.1625360E-01
  0.9150000E+02   0.1632920E-01   0.1734380E-01   0.1677547E-01
  0.9250000E+02   0.1682883E-01   0.1789449E-01   0.1730063E-01
  0.9350000E+02   0.1733165E-01   0.1844733E-01   0.1782857E-01
  0.9450000E+02   0.1783723E-01   0.1900172E-01   0.1835876E-01
  0.9550000E+02   0.1834511E-01   0.1955705E-01   0.1889070E-01
  0.9650000E+02   0.1885484E-01   0.2011273E-01   0.1942384E-01
  0.9750000E+02   0.1936596E-01   0.2066815E-01   0.1995766E-01
  0.9850000E+02   0.1987801E-01   0.2122270E-01   0.2049162E-01
  0.9950000E+02   0.2039052E-01   0.2177580E-01   0.2102521E-01
  0.1005000E+03   0.2090302E-01   0.2232685E-01   0.2155787E-01
  0.1015000E+03   0.2141504E-01   0.2287526E-01   0.2208908E-01
  0.1025000E+03   0.2192612E-01   0.2342044E-01   0.2261833E-01
  0.1035000E+03   0.2243578E-01   0.2396183E-01   0.2314508E-01
  0.1045000E+03   0.2294356E-01   0.2449886E-01   0.2366881E-01
  0.1055000E+03   0.2344900E-01   0.2503099E-01   0.2418903E-01
  0.1065000E+03   0.2395163E-01   0.2555767E-01   0.2470522E-01
  0.1075000E+03   0.2445100E-01   0.2607837E-01   0.2521689E-01
  0.1085000E+03   0.2494666E-01   0.2659258E-01   0.2572356E-01
  0.1095000E+03   0.2543817E-01   0.2709981E-01   0.2622475E-01
  0.1105000E+03   0.2592508E-01   0.2759957E-01   0.2671999E-01
  0.1115000E+03   0.2640697E-01   0.2809139E-01   0.2720884E-01
  0.1125000E+03   0.2688341E-01   0.2857483E-01   0.2769086E-01
  0.1135000E+03   0.2735400E-01   0.2904945E-01   0.2816562E-01
  0.1145000E+03   0.2781833E-01   0.2951485E-01   0.2863271E-01
  0.1155000E+03   0.2827601E-01   0.2997062E-01   0.2909172E-01
  0.1165000E+03   0.2872666E-01   0.3041640E-01   0.2954228E-01
  0.1175000E+03   0.2916991E-01   0.3085183E-01   0.2998403E-01
  0.1185000E+03   0.2960540E-01   0.3127658E-01   0.3041660E-01
  0.1195000E+03   0.3003279E-01   0.3169032E-01   0.3083967E-01
  0.1205000E+03   0.3045175E-01   0.3209277E-01   0.3125291E-01
  0.1215000E+03   0.3086196E-01   0.3248365E-01   0.3165603E-01
  0.1225000E+03   0.3126312E-01   0.3286272E-01   0.3204874E-01
  0.1235000E+03   0.3165493E-01   0.3322972E-01   0.3243078E-01
  0.1245000E+03   0.3203712E-01   0.3358446E-01   0.3280189E-01
  0.1255000E+03   0.3240942E-01   0.3392674E-01   0.3316185E-01
  0.1265000E+03   0.3277161E-01   0.3425640E-01   0.3351044E-01
  0.1275000E+03   0.3312343E-01   0.3457327E-01   0.3384746E-01
  0.1285000E+03   0.3346468E-01   0.3487723E-01   0.3417273E-01
  0.1295000E+03   0.3379515E-01   0.3516816E-01   0.3448611E-01
  0.1305000E+03   0.3411467E-01   0.3544597E-01   0.3478743E-01
