             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.9791291E-07   0.8452527E-06   0.5137864E-06
  0.1500000E+01   0.1192864E-06   0.8893134E-06   0.5632474E-06
  0.2500000E+01   0.1433204E-06   0.9462995E-06   0.6173222E-06
  0.3500000E+01   0.1701613E-06   0.1015796E-05   0.6763355E-06
  0.4500000E+01   0.1999844E-06   0.1097659E-05   0.7406320E-06
  0.5500000E+01   0.2329990E-06   0.1191920E-05   0.8105773E-06
  0.6500000E+01   0.2694516E-06   0.1298713E-05   0.8865590E-06
  0.7500000E+01   0.3096287E-06   0.1418235E-05   0.9689877E-06
  0.8500000E+01   0.3538594E-06   0.1550714E-05   0.1058298E-05
  0.9500000E+01   0.4025160E-06   0.1696389E-05   0.1154950E-05
  0.1050000E+02   0.4560164E-06   0.1855500E-05   0.1259430E-05
  0.1150000E+02   0.5148243E-06   0.2028284E-05   0.1372253E-05
  0.1250000E+02   0.5794513E-06   0.2214972E-05   0.1493961E-05
  0.1350000E+02   0.6504574E-06   0.2415792E-05   0.1625128E-05
  0.1450000E+02   0.7284526E-06   0.2630976E-05   0.1766357E-05
  0.1550000E+02   0.8140981E-06   0.2860763E-05   0.1918287E-05
  0.1650000E+02   0.9081075E-06   0.3105407E-05   0.2081587E-05
  0.1750000E+02   0.1011248E-05   0.3365189E-05   0.2256963E-05
  0.1850000E+02   0.1124343E-05   0.3640416E-05   0.2445157E-05
  0.1950000E+02   0.1248272E-05   0.3931436E-05   0.2646947E-05
  0.2050000E+02   0.1383971E-05   0.4238638E-05   0.2863150E-05
  0.2150000E+02   0.1532438E-05   0.4562462E-05   0.3094622E-05
  0.2250000E+02   0.1694728E-05   0.4903398E-05   0.3342259E-05
  0.2350000E+02   0.1871960E-05   0.5261994E-05   0.3606998E-05
  0.2450000E+02   0.2065314E-05   0.5638855E-05   0.3889818E-05
  0.2550000E+02   0.2276034E-05   0.6034647E-05   0.4191741E-05
  0.2650000E+02   0.2505425E-05   0.6450094E-05   0.4513830E-05
  0.2750000E+02   0.2754861E-05   0.6885983E-05   0.4857195E-05
  0.2850000E+02   0.3025778E-05   0.7343158E-05   0.5222989E-05
  0.2950000E+02   0.3319676E-05   0.7822522E-05   0.5612410E-05
  0.3050000E+02   0.3638122E-05   0.8325035E-05   0.6026700E-05
  0.3150000E+02   0.3982748E-05   0.8851711E-05   0.6467148E-05
  0.3250000E+02   0.4355249E-05   0.9403618E-05   0.6935088E-05
  0.3350000E+02   0.4757386E-05   0.9981872E-05   0.7431898E-05
  0.3450000E+02   0.5190983E-05   0.1058764E-04   0.7959003E-05
  0.3550000E+02   0.5657926E-05   0.1122213E-04   0.8517872E-05
  0.3650000E+02   0.6160163E-05   0.1188660E-04   0.9110019E-05
  0.3750000E+02   0.6699704E-05   0.1258234E-04   0.9737001E-05
  0.3850000E+02   0.7278615E-05   0.1331068E-04   0.1040042E-04
  0.3950000E+02   0.7899023E-05   0.1407300E-04   0.1110191E-04
  0.4050000E+02   0.8563105E-05   0.1487069E-04   0.1184317E-04
  0.4150000E+02   0.9273096E-05   0.1570519E-04   0.1262592E-04
  0.4250000E+02   0.1003128E-04   0.1657795E-04   0.1345191E-04
  0.4350000E+02   0.1083998E-04   0.1749047E-04   0.1432295E-04
  0.4450000E+02   0.1170159E-04   0.1844425E-04   0.1524087E-04
  0.4550000E+02   0.1261851E-04   0.1944083E-04   0.1620753E-04
  0.4650000E+02   0.1359319E-04   0.2048176E-04   0.1722485E-04
  0.4750000E+02   0.1462814E-04   0.2156862E-04   0.1829473E-04
  0.4850000E+02   0.1572585E-04   0.2270299E-04   0.1941913E-04
  0.4950000E+02   0.1688888E-04   0.2388648E-04   0.2060003E-04
  0.5050000E+02   0.1811978E-04   0.2512069E-04   0.2183941E-04
  0.5150000E+02   0.1942113E-04   0.2640726E-04   0.2313929E-04
  0.5250000E+02   0.2079551E-04   0.2774782E-04   0.2450170E-04
  0.5350000E+02   0.2224550E-04   0.2914400E-04   0.2592865E-04
  0.5450000E+02   0.2377368E-04   0.3059746E-04   0.2742220E-04
  0.5550000E+02   0.2538262E-04   0.3210984E-04   0.2898437E-04
  0.5650000E+02   0.2707487E-04   0.3368278E-04   0.3061721E-04
  0.5750000E+02   0.2885295E-04   0.3531793E-04   0.3232274E-04
  0.5850000E+02   0.3071935E-04   0.3701694E-04   0.3410297E-04
  0.5950000E+02   0.3267652E-04   0.3878144E-04   0.3595990E-04
  0.6050000E+02   0.3472686E-04   0.4061306E-04   0.3789551E-04
  0.6150000E+02   0.3687272E-04   0.4251342E-04   0.3991174E-04
  0.6250000E+02   0.3911636E-04   0.4448412E-04   0.4201051E-04
  0.6350000E+02   0.4145999E-04   0.4652675E-04   0.4419369E-04
  0.6450000E+02   0.4390572E-04   0.4864288E-04   0.4646312E-04
  0.6550000E+02   0.4645558E-04   0.5083405E-04   0.4882056E-04
  0.6650000E+02   0.4911149E-04   0.5310180E-04   0.5126775E-04
  0.6750000E+02   0.5187526E-04   0.5544760E-04   0.5380634E-04
  0.6850000E+02   0.5474859E-04   0.5787294E-04   0.5643794E-04
  0.6950000E+02   0.5773304E-04   0.6037922E-04   0.5916404E-04
  0.7050000E+02   0.6083005E-04   0.6296785E-04   0.6198610E-04
  0.7150000E+02   0.6404088E-04   0.6564017E-04   0.6490546E-04
  0.7250000E+02   0.6736669E-04   0.6839748E-04   0.6792337E-04
  0.7350000E+02   0.7080843E-04   0.7124102E-04   0.7104100E-04
  0.7450000E+02   0.7417198E-04   0.7436691E-04   0.7425939E-04
  0.7550000E+02   0.7719150E-04   0.7804277E-04   0.7757949E-04
  0.7650000E+02   0.8030064E-04   0.8183644E-04   0.8100212E-04
