             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.4444022E-06   0.7812268E-05   0.3841489E-05
  0.1500000E+01   0.6047695E-06   0.8811162E-05   0.4346554E-05
  0.2500000E+01   0.8008251E-06   0.9907042E-05   0.4908773E-05
  0.3500000E+01   0.1035742E-05   0.1110650E-04   0.5533544E-05
  0.4500000E+01   0.1312647E-05   0.1241642E-04   0.6226670E-05
  0.5500000E+01   0.1634751E-05   0.1384398E-04   0.6994381E-05
  0.6500000E+01   0.2005498E-05   0.1539667E-04   0.7843353E-05
  0.7500000E+01   0.2428690E-05   0.1708231E-04   0.8780735E-05
  0.8500000E+01   0.2908616E-05   0.1890906E-04   0.9814169E-05
  0.9500000E+01   0.3450157E-05   0.2088539E-04   0.1095181E-04
  0.1050000E+02   0.4058873E-05   0.2302018E-04   0.1220236E-04
  0.1150000E+02   0.4741089E-05   0.2532264E-04   0.1357508E-04
  0.1250000E+02   0.5503960E-05   0.2780238E-04   0.1507982E-04
  0.1350000E+02   0.6355528E-05   0.3046942E-04   0.1672703E-04
  0.1450000E+02   0.7304783E-05   0.3333418E-04   0.1852781E-04
  0.1550000E+02   0.8361706E-05   0.3640749E-04   0.2049391E-04
  0.1650000E+02   0.9537323E-05   0.3970063E-04   0.2263775E-04
  0.1750000E+02   0.1084374E-04   0.4322534E-04   0.2497246E-04
  0.1850000E+02   0.1229421E-04   0.4699381E-04   0.2751190E-04
  0.1950000E+02   0.1390312E-04   0.5101871E-04   0.3027067E-04
  0.2050000E+02   0.1568612E-04   0.5531320E-04   0.3326412E-04
  0.2150000E+02   0.1766007E-04   0.5989093E-04   0.3650841E-04
  0.2250000E+02   0.1984314E-04   0.6476607E-04   0.4002048E-04
  0.2350000E+02   0.2225478E-04   0.6995333E-04   0.4381811E-04
  0.2450000E+02   0.2491583E-04   0.7546793E-04   0.4791988E-04
  0.2550000E+02   0.2784848E-04   0.8132564E-04   0.5234525E-04
  0.2650000E+02   0.3107630E-04   0.8754279E-04   0.5711451E-04
  0.2750000E+02   0.3462428E-04   0.9413628E-04   0.6224885E-04
  0.2850000E+02   0.3851881E-04   0.1011236E-03   0.6777031E-04
  0.2950000E+02   0.4278771E-04   0.1085227E-03   0.7370181E-04
  0.3050000E+02   0.4746020E-04   0.1163522E-03   0.8006717E-04
  0.3150000E+02   0.5256691E-04   0.1246314E-03   0.8689107E-04
  0.3250000E+02   0.5813988E-04   0.1333801E-03   0.9419909E-04
  0.3350000E+02   0.6421248E-04   0.1426186E-03   0.1020177E-03
  0.3450000E+02   0.7081946E-04   0.1523679E-03   0.1103741E-03
  0.3550000E+02   0.7799685E-04   0.1626495E-03   0.1192965E-03
  0.3650000E+02   0.8578195E-04   0.1734857E-03   0.1288140E-03
  0.3750000E+02   0.9421330E-04   0.1848991E-03   0.1389562E-03
  0.3850000E+02   0.1033306E-03   0.1969130E-03   0.1497538E-03
  0.3950000E+02   0.1131746E-03   0.2095512E-03   0.1612381E-03
  0.4050000E+02   0.1237872E-03   0.2228383E-03   0.1734412E-03
  0.4150000E+02   0.1352112E-03   0.2367990E-03   0.1863959E-03
  0.4250000E+02   0.1474903E-03   0.2514588E-03   0.2001355E-03
  0.4350000E+02   0.1606690E-03   0.2668438E-03   0.2146942E-03
  0.4450000E+02   0.1747926E-03   0.2829802E-03   0.2301063E-03
  0.4550000E+02   0.1899070E-03   0.2998949E-03   0.2464071E-03
  0.4650000E+02   0.2060585E-03   0.3176153E-03   0.2636321E-03
  0.4750000E+02   0.2232941E-03   0.3361690E-03   0.2818171E-03
  0.4850000E+02   0.2416609E-03   0.3555839E-03   0.3009983E-03
  0.4950000E+02   0.2612062E-03   0.3758885E-03   0.3212123E-03
  0.5050000E+02   0.2819776E-03   0.3971114E-03   0.3424955E-03
  0.5150000E+02   0.3040224E-03   0.4192814E-03   0.3648848E-03
  0.5250000E+02   0.3273879E-03   0.4424275E-03   0.3884167E-03
  0.5350000E+02   0.3521210E-03   0.4665790E-03   0.4131280E-03
  0.5450000E+02   0.3782683E-03   0.4917650E-03   0.4390550E-03
  0.5550000E+02   0.4058757E-03   0.5180148E-03   0.4662340E-03
  0.5650000E+02   0.4349884E-03   0.5453578E-03   0.4947006E-03
  0.5750000E+02   0.4656506E-03   0.5738230E-03   0.5244903E-03
  0.5850000E+02   0.4979057E-03   0.6034394E-03   0.5556377E-03
  0.5950000E+02   0.5317958E-03   0.6342359E-03   0.5881769E-03
  0.6050000E+02   0.5673615E-03   0.6662408E-03   0.6221411E-03
  0.6150000E+02   0.6046421E-03   0.6994824E-03   0.6575627E-03
  0.6250000E+02   0.6436753E-03   0.7339883E-03   0.6944730E-03
  0.6350000E+02   0.6844965E-03   0.7697855E-03   0.7329023E-03
  0.6450000E+02   0.7271398E-03   0.8069006E-03   0.7728794E-03
  0.6550000E+02   0.7716364E-03   0.8453594E-03   0.8144320E-03
  0.6650000E+02   0.8180159E-03   0.8851871E-03   0.8575861E-03
  0.6750000E+02   0.8663048E-03   0.9264077E-03   0.9023664E-03
  0.6850000E+02   0.9165274E-03   0.9690446E-03   0.9487956E-03
  0.6950000E+02   0.9687051E-03   0.1013120E-02   0.9968948E-03
  0.7050000E+02   0.1022856E-02   0.1058655E-02   0.1046683E-02
  0.7150000E+02   0.1078997E-02   0.1105669E-02   0.1098177E-02
  0.7250000E+02   0.1137138E-02   0.1154181E-02   0.1151393E-02
  0.7350000E+02   0.1197290E-02   0.1206342E-02   0.1206342E-02
  0.7450000E+02   0.1255766E-02   0.1263036E-02   0.1263036E-02
  0.7550000E+02   0.1308869E-02   0.1323642E-02   0.1321481E-02
  0.7650000E+02   0.1363529E-02   0.1389843E-02   0.1381684E-02
  0.7750000E+02   0.1419757E-02   0.1458054E-02   0.1443648E-02
  0.7850000E+02   0.1477561E-02   0.1528267E-02   0.1507372E-02
  0.7950000E+02   0.1536949E-02   0.1600469E-02   0.1572855E-02
  0.8050000E+02   0.1597926E-02   0.1674642E-02   0.1640090E-02
