             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.2504959E-02  -0.3228176E-04  -0.9954369E-03
  0.1500000E+01  -0.1684399E-02  -0.2800200E-04  -0.7474057E-03
  0.2500000E+01  -0.1155254E-02  -0.2450808E-04  -0.5691852E-03
  0.3500000E+01  -0.8075154E-03  -0.2163567E-04  -0.4394127E-03
  0.4500000E+01  -0.5748223E-03  -0.1925887E-04  -0.3437086E-03
  0.5500000E+01  -0.4163974E-03  -0.1728042E-04  -0.2722655E-03
  0.6500000E+01  -0.3067398E-03  -0.1562462E-04  -0.2183097E-03
  0.7500000E+01  -0.2296301E-03  -0.1423214E-04  -0.1771062E-03
  0.8500000E+01  -0.1745842E-03  -0.1305613E-04  -0.1453064E-03
  0.9500000E+01  -0.1347199E-03  -0.1205940E-04  -0.1205156E-03
  0.1050000E+02  -0.1054515E-03  -0.1121221E-04  -0.1010027E-03
  0.1150000E+02  -0.8550375E-04  -0.1049064E-04  -0.8550375E-04
  0.1250000E+02  -0.7308648E-04  -0.9875367E-05  -0.7308648E-04
  0.1350000E+02  -0.6305684E-04  -0.9350708E-05  -0.6305684E-04
  0.1450000E+02  -0.5489337E-04  -0.8903862E-05  -0.5489337E-04
  0.1550000E+02  -0.4820091E-04  -0.8524350E-05  -0.4820091E-04
  0.1650000E+02  -0.4267746E-04  -0.8203566E-05  -0.4267746E-04
  0.1750000E+02  -0.3809039E-04  -0.7934427E-05  -0.3809039E-04
  0.1850000E+02  -0.3425914E-04  -0.7711092E-05  -0.3425914E-04
  0.1950000E+02  -0.3104252E-04  -0.7528745E-05  -0.3104252E-04
  0.2050000E+02  -0.2832935E-04  -0.7383417E-05  -0.2832935E-04
  0.2150000E+02  -0.2603153E-04  -0.7271851E-05  -0.2603153E-04
  0.2250000E+02  -0.2407879E-04  -0.7191384E-05  -0.2407879E-04
  0.2350000E+02  -0.2241474E-04  -0.7139858E-05  -0.2241474E-04
  0.2450000E+02  -0.2099390E-04  -0.7115549E-05  -0.2099390E-04
  0.2550000E+02  -0.1977939E-04  -0.7117109E-05  -0.1977939E-04
  0.2650000E+02  -0.1874116E-04  -0.7143512E-05  -0.1874116E-04
  0.2750000E+02  -0.1785462E-04  -0.7194026E-05  -0.1785462E-04
  0.2850000E+02  -0.1709959E-04  -0.7268172E-05  -0.1709959E-04
  0.2950000E+02  -0.1645943E-04  -0.7365706E-05  -0.1645943E-04
  0.3050000E+02  -0.1592040E-04  -0.7486600E-05  -0.1592040E-04
  0.3150000E+02  -0.1547116E-04  -0.7267223E-05  -0.1547116E-04
  0.3250000E+02  -0.1510230E-04  -0.6976511E-05  -0.1510230E-04
  0.3350000E+02  -0.1480607E-04  -0.6735375E-05  -0.1480607E-04
  0.3450000E+02  -0.1457604E-04  -0.6537933E-05  -0.1457604E-04
  0.3550000E+02  -0.1440697E-04  -0.6379395E-05  -0.1440697E-04
  0.3650000E+02  -0.1429456E-04  -0.6255866E-05  -0.1429456E-04
  0.3750000E+02  -0.1423536E-04  -0.6164191E-05  -0.1423536E-04
  0.3850000E+02  -0.1422664E-04  -0.6101835E-05  -0.1422664E-04
  0.3950000E+02  -0.1426630E-04  -0.6066788E-05  -0.1426630E-04
  0.4050000E+02  -0.1435278E-04  -0.6057480E-05  -0.1435278E-04
  0.4150000E+02  -0.1448503E-04  -0.6072731E-05  -0.1448503E-04
  0.4250000E+02  -0.1466242E-04  -0.6111690E-05  -0.1466242E-04
  0.4350000E+02  -0.1488476E-04  -0.6173808E-05  -0.1488476E-04
  0.4450000E+02  -0.1515222E-04  -0.6258799E-05  -0.1515222E-04
  0.4550000E+02  -0.1546531E-04  -0.6366622E-05  -0.1546531E-04
  0.4650000E+02  -0.1582488E-04  -0.6497461E-05  -0.1582488E-04
  0.4750000E+02  -0.1623213E-04  -0.6651710E-05  -0.1623213E-04
  0.4850000E+02  -0.1668854E-04  -0.6829970E-05  -0.1668854E-04
  0.4950000E+02  -0.1719590E-04  -0.7033036E-05  -0.1719590E-04
  0.5050000E+02  -0.1775634E-04  -0.7261899E-05  -0.1775634E-04
  0.5150000E+02  -0.1837227E-04  -0.7517745E-05  -0.1837227E-04
  0.5250000E+02  -0.1904642E-04  -0.7801955E-05  -0.1904642E-04
  0.5350000E+02  -0.1978184E-04  -0.8116111E-05  -0.1978184E-04
  0.5450000E+02  -0.2058193E-04  -0.8462005E-05  -0.2058193E-04
  0.5550000E+02  -0.2182018E-04  -0.8841642E-05  -0.2145041E-04
  0.5650000E+02  -0.2316730E-04  -0.9257252E-05  -0.2239136E-04
  0.5750000E+02  -0.2461601E-04  -0.9711302E-05  -0.2340923E-04
  0.5850000E+02  -0.2617359E-04  -0.1020651E-04  -0.2450887E-04
  0.5950000E+02  -0.2784787E-04  -0.1074586E-04  -0.2569552E-04
  0.6050000E+02  -0.2964720E-04  -0.1133262E-04  -0.2697487E-04
  0.6150000E+02  -0.3158050E-04  -0.1197034E-04  -0.2835302E-04
  0.6250000E+02  -0.3365731E-04  -0.1266292E-04  -0.2983660E-04
  0.6350000E+02  -0.3588781E-04  -0.1341458E-04  -0.3143269E-04
  0.6450000E+02  -0.3828283E-04  -0.1422991E-04  -0.3314894E-04
  0.6550000E+02  -0.4085394E-04  -0.1511389E-04  -0.3499352E-04
  0.6650000E+02  -0.4361344E-04  -0.1607192E-04  -0.3697522E-04
  0.6750000E+02  -0.4657443E-04  -0.1710983E-04  -0.3910343E-04
  0.6850000E+02  -0.4975085E-04  -0.1823396E-04  -0.4138821E-04
  0.6950000E+02  -0.5315748E-04  -0.1945113E-04  -0.4384031E-04
