             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1862639E-12   0.7558703E-12   0.3484762E-12
  0.1500000E+01   0.3428284E-12   0.5091698E-12   0.4113820E-12
  0.2500000E+01   0.3905772E-12   0.5038882E-12   0.4528876E-12
  0.3500000E+01   0.3314150E-12   0.6243650E-12   0.4734681E-12
  0.4500000E+01   0.3038095E-12   0.6821034E-12   0.4772162E-12
  0.5500000E+01   0.2952066E-12   0.6815982E-12   0.4695635E-12
  0.6500000E+01   0.2994698E-12   0.6418544E-12   0.4556958E-12
  0.7500000E+01   0.3133953E-12   0.5834239E-12   0.4398026E-12
  0.8500000E+01   0.3352145E-12   0.5216927E-12   0.4249290E-12
  0.9500000E+01   0.3639054E-12   0.4657387E-12   0.4131471E-12
  0.1050000E+02   0.3988655E-12   0.4198030E-12   0.4058347E-12
  0.1150000E+02   0.3852315E-12   0.4397615E-12   0.4039530E-12
  0.1250000E+02   0.3619996E-12   0.4864733E-12   0.4082781E-12
  0.1350000E+02   0.3496799E-12   0.5390887E-12   0.4195841E-12
  0.1450000E+02   0.3479913E-12   0.5979285E-12   0.4387885E-12
  0.1550000E+02   0.3571019E-12   0.6635879E-12   0.4670776E-12
  0.1650000E+02   0.3778197E-12   0.7369897E-12   0.5060265E-12
  0.1750000E+02   0.4117564E-12   0.8194464E-12   0.5577303E-12
  0.1850000E+02   0.4615215E-12   0.9127350E-12   0.6249591E-12
  0.1950000E+02   0.5309831E-12   0.1019188E-11   0.7113508E-12
  0.2050000E+02   0.6256285E-12   0.1141810E-11   0.8216549E-12
  0.2150000E+02   0.7530552E-12   0.1284429E-11   0.9620451E-12
  0.2250000E+02   0.9236275E-12   0.1451898E-11   0.1140519E-11
  0.2350000E+02   0.1151335E-11   0.1650353E-11   0.1367406E-11
  0.2450000E+02   0.1454899E-11   0.1887569E-11   0.1656013E-11
  0.2550000E+02   0.1859161E-11   0.2173408E-11   0.2023438E-11
  0.2650000E+02   0.2396805E-11   0.2520431E-11   0.2491592E-11
  0.2750000E+02   0.2944681E-11   0.3110435E-11   0.3088461E-11
  0.2850000E+02   0.3466724E-11   0.4055027E-11   0.3849680E-11
  0.2950000E+02   0.4113003E-11   0.5300751E-11   0.4820455E-11
  0.3050000E+02   0.4917616E-11   0.6936131E-11   0.6057901E-11
  0.3150000E+02   0.5924633E-11   0.9071464E-11   0.7633873E-11
  0.3250000E+02   0.7191130E-11   0.1184240E-10   0.9638351E-11
  0.3350000E+02   0.8791132E-11   0.1541356E-10   0.1218347E-10
  0.3450000E+02   0.1082074E-10   0.1998195E-10   0.1540826E-10
  0.3550000E+02   0.1340477E-10   0.2578017E-10   0.1948421E-10
  0.3650000E+02   0.1670534E-10   0.3307902E-10   0.2462169E-10
  0.3750000E+02   0.2093292E-10   0.4218958E-10   0.3107740E-10
  0.3850000E+02   0.2636044E-10   0.5346457E-10   0.3916281E-10
  0.3950000E+02   0.3334127E-10   0.6729903E-10   0.4925383E-10
  0.4050000E+02   0.4233202E-10   0.8413040E-10   0.6180159E-10
  0.4150000E+02   0.5392112E-10   0.1044382E-09   0.7734470E-10
  0.4250000E+02   0.6886457E-10   0.1287435E-09   0.9652275E-10
  0.4350000E+02   0.8813016E-10   0.1576086E-09   0.1200914E-09
  0.4450000E+02   0.1129517E-09   0.1916374E-09   0.1489389E-09
  0.4550000E+02   0.1448950E-09   0.2314763E-09   0.1841047E-09
  0.4650000E+02   0.1859373E-09   0.2778169E-09   0.2267994E-09
  0.4750000E+02   0.2385618E-09   0.3314005E-09   0.2784268E-09
  0.4850000E+02   0.3058687E-09   0.3930238E-09   0.3406086E-09
  0.4950000E+02   0.3917047E-09   0.4635480E-09   0.4152102E-09
  0.5050000E+02   0.5008107E-09   0.5439098E-09   0.5043706E-09
  0.5150000E+02   0.6105339E-09   0.6389901E-09   0.6105339E-09
  0.5250000E+02   0.7364840E-09   0.8132946E-09   0.7364840E-09
  0.5350000E+02   0.8548281E-09   0.1032229E-08   0.8853836E-09
  0.5450000E+02   0.9859588E-09   0.1305971E-08   0.1060816E-08
  0.5550000E+02   0.1133327E-08   0.1646604E-08   0.1266831E-08
  0.5650000E+02   0.1298717E-08   0.2068357E-08   0.1507996E-08
  0.5750000E+02   0.1484148E-08   0.2587845E-08   0.1789453E-08
  0.5850000E+02   0.1691916E-08   0.3224312E-08   0.2116980E-08
  0.5950000E+02   0.1924632E-08   0.3999852E-08   0.2497055E-08
  0.6050000E+02   0.2185271E-08   0.4939623E-08   0.2936937E-08
  0.6150000E+02   0.2477224E-08   0.6072022E-08   0.3444742E-08
  0.6250000E+02   0.2804360E-08   0.7428836E-08   0.4029536E-08
  0.6350000E+02   0.3171086E-08   0.9045346E-08   0.4701433E-08
  0.6450000E+02   0.3582432E-08   0.1096039E-07   0.5471704E-08
  0.6550000E+02   0.4044126E-08   0.1321637E-07   0.6352890E-08
  0.6650000E+02   0.4562696E-08   0.1585922E-07   0.7358939E-08
  0.6750000E+02   0.5145573E-08   0.1893832E-07   0.8505341E-08
  0.6850000E+02   0.5801210E-08   0.2250633E-07   0.9809280E-08
  0.6950000E+02   0.6539223E-08   0.2661908E-07   0.1128981E-07
