             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.4656450E-11   0.3718883E-05   0.6863062E-06
  0.1500000E+01   0.2612684E-10   0.2417200E-05   0.5163670E-06
  0.2500000E+01   0.1017073E-09   0.1631031E-05   0.3939955E-06
  0.3500000E+01   0.2930404E-09   0.1133387E-05   0.3045864E-06
  0.4500000E+01   0.6601875E-09   0.8060670E-06   0.2383714E-06
  0.5500000E+01   0.1218309E-08   0.5839848E-06   0.1887115E-06
  0.6500000E+01   0.1915153E-08   0.4294972E-06   0.1510269E-06
  0.7500000E+01   0.2650084E-08   0.3198637E-06   0.1221133E-06
  0.8500000E+01   0.3317497E-08   0.2408086E-06   0.9969941E-07
  0.9500000E+01   0.3843285E-08   0.1830645E-06   0.8215539E-07
  0.1050000E+02   0.4197949E-08   0.1404391E-06   0.6829782E-07
  0.1150000E+02   0.4389613E-08   0.1086936E-06   0.5725817E-07
  0.1250000E+02   0.4448528E-08   0.8486795E-07   0.4839234E-07
  0.1350000E+02   0.4412485E-08   0.6686130E-07   0.4121808E-07
  0.1450000E+02   0.4317191E-08   0.5316356E-07   0.3537096E-07
  0.1550000E+02   0.4191704E-08   0.4267807E-07   0.3057320E-07
  0.1650000E+02   0.4057364E-08   0.3460182E-07   0.2661135E-07
  0.1750000E+02   0.3928585E-08   0.2834291E-07   0.2332007E-07
  0.1850000E+02   0.3814330E-08   0.2346250E-07   0.2057037E-07
  0.1950000E+02   0.3719614E-08   0.1963358E-07   0.1826092E-07
  0.2050000E+02   0.3646765E-08   0.1661135E-07   0.1631155E-07
  0.2150000E+02   0.3596366E-08   0.1465849E-07   0.1465849E-07
  0.2250000E+02   0.3567912E-08   0.1325064E-07   0.1325064E-07
  0.2350000E+02   0.3560248E-08   0.1204689E-07   0.1204689E-07
  0.2450000E+02   0.3571833E-08   0.1101393E-07   0.1101393E-07
  0.2550000E+02   0.3600905E-08   0.1012466E-07   0.1012466E-07
  0.2650000E+02   0.3645569E-08   0.9356935E-08   0.9356935E-08
  0.2750000E+02   0.3703851E-08   0.8692541E-08   0.8692541E-08
  0.2850000E+02   0.3773724E-08   0.8116467E-08   0.8116467E-08
  0.2950000E+02   0.3853127E-08   0.7616277E-08   0.7616277E-08
  0.3050000E+02   0.3939984E-08   0.7181632E-08   0.7181632E-08
  0.3150000E+02   0.4032225E-08   0.6803910E-08   0.6803910E-08
  0.3250000E+02   0.4127816E-08   0.6475897E-08   0.6475897E-08
  0.3350000E+02   0.4224787E-08   0.6191543E-08   0.6191543E-08
  0.3450000E+02   0.4321274E-08   0.5945766E-08   0.5945766E-08
  0.3550000E+02   0.4415552E-08   0.5734287E-08   0.5734287E-08
  0.3650000E+02   0.4506079E-08   0.5553501E-08   0.5553501E-08
  0.3750000E+02   0.4591522E-08   0.5400376E-08   0.5400376E-08
  0.3850000E+02   0.4596391E-08   0.5272356E-08   0.5272356E-08
  0.3950000E+02   0.4601087E-08   0.5167299E-08   0.5167299E-08
  0.4050000E+02   0.4626589E-08   0.5083414E-08   0.5083414E-08
  0.4150000E+02   0.4671150E-08   0.5019213E-08   0.5019213E-08
  0.4250000E+02   0.4733286E-08   0.4973472E-08   0.4973472E-08
  0.4350000E+02   0.4811725E-08   0.4955085E-08   0.4945198E-08
  0.4450000E+02   0.4905361E-08   0.4989346E-08   0.4933603E-08
  0.4550000E+02   0.4938079E-08   0.5017124E-08   0.4938079E-08
  0.4650000E+02   0.4958185E-08   0.5134414E-08   0.4958185E-08
  0.4750000E+02   0.4993626E-08   0.5268166E-08   0.4993626E-08
  0.4850000E+02   0.5044247E-08   0.5413746E-08   0.5044247E-08
  0.4950000E+02   0.5081987E-08   0.5570484E-08   0.5110021E-08
  0.5050000E+02   0.5092174E-08   0.5737759E-08   0.5191041E-08
  0.5150000E+02   0.5102361E-08   0.5914993E-08   0.5287516E-08
  0.5250000E+02   0.5113791E-08   0.6101650E-08   0.5399768E-08
  0.5350000E+02   0.5127705E-08   0.6297238E-08   0.5528227E-08
  0.5450000E+02   0.5145329E-08   0.6501311E-08   0.5673432E-08
  0.5550000E+02   0.5167871E-08   0.6713472E-08   0.5836031E-08
  0.5650000E+02   0.5196522E-08   0.6933377E-08   0.6016783E-08
  0.5750000E+02   0.5232455E-08   0.7160743E-08   0.6216557E-08
  0.5850000E+02   0.5276834E-08   0.7395353E-08   0.6436340E-08
  0.5950000E+02   0.5330822E-08   0.7637062E-08   0.6677235E-08
  0.6050000E+02   0.5395588E-08   0.7885800E-08   0.6940472E-08
  0.6150000E+02   0.5472324E-08   0.8141585E-08   0.7227411E-08
  0.6250000E+02   0.5562253E-08   0.8404519E-08   0.7539548E-08
  0.6350000E+02   0.5666650E-08   0.8674800E-08   0.7878522E-08
  0.6450000E+02   0.5786853E-08   0.8952726E-08   0.8246126E-08
  0.6550000E+02   0.5924285E-08   0.9238693E-08   0.8644316E-08
  0.6650000E+02   0.6080466E-08   0.9533206E-08   0.9075219E-08
  0.6750000E+02   0.6257039E-08   0.9836878E-08   0.9541143E-08
  0.6850000E+02   0.6455784E-08   0.1015043E-07   0.1004459E-07
  0.6950000E+02   0.6678642E-08   0.1058828E-07   0.1058828E-07
  0.7050000E+02   0.6927738E-08   0.1117514E-07   0.1117514E-07
  0.7150000E+02   0.7205404E-08   0.1180834E-07   0.1180834E-07
  0.7250000E+02   0.7514203E-08   0.1249131E-07   0.1249131E-07
  0.7350000E+02   0.7856960E-08   0.1322773E-07   0.1322773E-07
  0.7450000E+02   0.8236785E-08   0.1402159E-07   0.1402159E-07
  0.7550000E+02   0.8657109E-08   0.1487717E-07   0.1487717E-07
  0.7650000E+02   0.9121714E-08   0.1579909E-07   0.1579909E-07
  0.7750000E+02   0.9634770E-08   0.1679231E-07   0.1679231E-07
  0.7850000E+02   0.1020087E-07   0.1786218E-07   0.1786218E-07
  0.7950000E+02   0.1082508E-07   0.1901442E-07   0.1901442E-07
  0.8050000E+02   0.1151297E-07   0.2025520E-07   0.2025520E-07
  0.8150000E+02   0.1227065E-07   0.2159113E-07   0.2159113E-07
  0.8250000E+02   0.1310487E-07   0.2302930E-07   0.2302930E-07
  0.8350000E+02   0.1402301E-07   0.2457732E-07   0.2457732E-07
  0.8450000E+02   0.1503316E-07   0.2624333E-07   0.2624333E-07
  0.8550000E+02   0.1614421E-07   0.2803606E-07   0.2803606E-07
  0.8650000E+02   0.1736585E-07   0.2996486E-07   0.2996486E-07
  0.8750000E+02   0.1870868E-07   0.3203971E-07   0.3203971E-07
  0.8850000E+02   0.2018428E-07   0.3427131E-07   0.3427131E-07
  0.8950000E+02   0.2170679E-07   0.3667105E-07   0.3667105E-07
  0.9050000E+02   0.2270707E-07   0.3925115E-07   0.3925115E-07
  0.9150000E+02   0.2377824E-07   0.4202461E-07   0.4202461E-07
  0.9250000E+02   0.2492615E-07   0.4500530E-07   0.4500530E-07
  0.9350000E+02   0.2615714E-07   0.4820804E-07   0.4820804E-07
  0.9450000E+02   0.2747804E-07   0.5164858E-07   0.5164858E-07
  0.9550000E+02   0.2889622E-07   0.5534370E-07   0.5534370E-07
  0.9650000E+02   0.3041965E-07   0.5931127E-07   0.5931127E-07
  0.9750000E+02   0.3205691E-07   0.6357029E-07   0.6357029E-07
  0.9850000E+02   0.3381727E-07   0.6814092E-07   0.6814092E-07
  0.9950000E+02   0.3571075E-07   0.7304461E-07   0.7304461E-07
  0.1005000E+03   0.3774814E-07   0.7830411E-07   0.7830411E-07
  0.1015000E+03   0.3994109E-07   0.8394354E-07   0.8394354E-07
  0.1025000E+03   0.4230216E-07   0.8998847E-07   0.8998847E-07
  0.1035000E+03   0.4484488E-07   0.9646598E-07   0.9646598E-07
  0.1045000E+03   0.4758386E-07   0.1034047E-06   0.1034047E-06
  0.1055000E+03   0.5053480E-07   0.1108350E-06   0.1108350E-06
  0.1065000E+03   0.5371463E-07   0.1187890E-06   0.1187890E-06
  0.1075000E+03   0.5714155E-07   0.1273003E-06   0.1273003E-06
  0.1085000E+03   0.6083514E-07   0.1364048E-06   0.1364048E-06
  0.1095000E+03   0.6481644E-07   0.1461401E-06   0.1461401E-06
  0.1105000E+03   0.6910806E-07   0.1565458E-06   0.1565458E-06
  0.1115000E+03   0.7373423E-07   0.1676638E-06   0.1676638E-06
  0.1125000E+03   0.7872098E-07   0.1795380E-06   0.1795380E-06
  0.1135000E+03   0.8409618E-07   0.1922147E-06   0.1922147E-06
  0.1145000E+03   0.8988966E-07   0.2057423E-06   0.2057423E-06
  0.1155000E+03   0.9613337E-07   0.2201718E-06   0.2201718E-06
  0.1165000E+03   0.1028614E-06   0.2355566E-06   0.2355566E-06
  0.1175000E+03   0.1101103E-06   0.2519528E-06   0.2519528E-06
  0.1185000E+03   0.1179188E-06   0.2694190E-06   0.2694190E-06
  0.1195000E+03   0.1263285E-06   0.2880165E-06   0.2880165E-06
  0.1205000E+03   0.1353835E-06   0.3078095E-06   0.3078095E-06
  0.1215000E+03   0.1451307E-06   0.3288649E-06   0.3288649E-06
