             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.3933814E-04   0.5956613E-04   0.5254125E-04
  0.1500000E+01   0.4117860E-04   0.5912194E-04   0.5311315E-04
  0.2500000E+01   0.4287824E-04   0.5860591E-04   0.5354962E-04
  0.3500000E+01   0.4441391E-04   0.5800522E-04   0.5383859E-04
  0.4500000E+01   0.4576011E-04   0.5730280E-04   0.5396422E-04
  0.5500000E+01   0.4688810E-04   0.5647659E-04   0.5390602E-04
  0.6500000E+01   0.4776492E-04   0.5549864E-04   0.5363793E-04
  0.7500000E+01   0.4835245E-04   0.5433434E-04   0.5312748E-04
  0.8500000E+01   0.4860671E-04   0.5294180E-04   0.5233509E-04
  0.9500000E+01   0.4847747E-04   0.5127167E-04   0.5121383E-04
  0.1050000E+02   0.4790872E-04   0.4971003E-04   0.4971003E-04
  0.1150000E+02   0.4684038E-04   0.4776500E-04   0.4776500E-04
  0.1250000E+02   0.4401202E-04   0.4531867E-04   0.4531867E-04
  0.1350000E+02   0.4063939E-04   0.4296729E-04   0.4231543E-04
  0.1450000E+02   0.3670552E-04   0.4006481E-04   0.3871247E-04
  0.1550000E+02   0.3218838E-04   0.3648589E-04   0.3449021E-04
  0.1650000E+02   0.2710036E-04   0.3224679E-04   0.2966346E-04
  0.1750000E+02   0.2149766E-04   0.2740777E-04   0.2429064E-04
  0.1850000E+02   0.1548451E-04   0.2207723E-04   0.1847817E-04
  0.1950000E+02   0.9209550E-05   0.1640797E-04   0.1237671E-04
  0.2050000E+02   0.2852999E-05   0.1058440E-04   0.6168399E-05
  0.2150000E+02  -0.3393469E-05   0.4802261E-05   0.4669661E-07
  0.2250000E+02  -0.9349725E-05  -0.7542705E-06  -0.5806574E-05
  0.2350000E+02  -0.1486734E-04  -0.5932808E-05  -0.1124138E-04
  0.2450000E+02  -0.1984237E-04  -0.1062553E-04  -0.1615229E-04
  0.2550000E+02  -0.2421909E-04  -0.1477289E-04  -0.2048210E-04
  0.2650000E+02  -0.2798566E-04  -0.1835933E-04  -0.2421761E-04
  0.2750000E+02  -0.3116481E-04  -0.2140399E-04  -0.2738028E-04
  0.2850000E+02  -0.3380275E-04  -0.2394959E-04  -0.3001509E-04
