             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1553201E-11   0.1091968E-10   0.1091968E-10
  0.1500000E+01   0.2025345E-11   0.4016707E-11   0.4016707E-11
  0.2500000E+01   0.1823245E-11   0.2213869E-11   0.1823245E-11
  0.3500000E+01   0.9922897E-12   0.2076212E-11   0.9922897E-12
  0.4500000E+01   0.6313002E-12   0.1774765E-11   0.6313002E-12
  0.5500000E+01   0.4591393E-12   0.1437586E-11   0.4591393E-12
  0.6500000E+01   0.3743259E-12   0.1137895E-11   0.3743259E-12
  0.7500000E+01   0.3362696E-12   0.9014047E-12   0.3362696E-12
  0.8500000E+01   0.3278889E-12   0.7537233E-12   0.3278889E-12
  0.9500000E+01   0.3425042E-12   0.6513426E-12   0.3425042E-12
  0.1050000E+02   0.3789130E-12   0.5827513E-12   0.3789130E-12
  0.1150000E+02   0.4395764E-12   0.5423256E-12   0.4395764E-12
  0.1250000E+02   0.4609470E-12   0.5301684E-12   0.5301684E-12
  0.1350000E+02   0.4657381E-12   0.6598594E-12   0.6598594E-12
  0.1450000E+02   0.4955196E-12   0.8421117E-12   0.8421117E-12
  0.1550000E+02   0.5541448E-12   0.1095941E-11   0.1095941E-11
  0.1650000E+02   0.6495496E-12   0.1447673E-11   0.1447673E-11
  0.1750000E+02   0.7952372E-12   0.1933261E-11   0.1933261E-11
  0.1850000E+02   0.1012812E-11   0.2601274E-11   0.2601274E-11
  0.1950000E+02   0.1336060E-11   0.3516644E-11   0.3516644E-11
  0.2050000E+02   0.1790819E-11   0.4765321E-11   0.4765321E-11
  0.2150000E+02   0.2420837E-11   0.6459937E-11   0.6459937E-11
  0.2250000E+02   0.3347131E-11   0.8746625E-11   0.8746625E-11
  0.2350000E+02   0.4717812E-11   0.1181312E-10   0.1181312E-10
  0.2450000E+02   0.6757372E-11   0.1589827E-10   0.1589827E-10
  0.2550000E+02   0.9805036E-11   0.2130310E-10   0.2130310E-10
  0.2650000E+02   0.1437106E-10   0.2840356E-10   0.2840356E-10
  0.2750000E+02   0.2121819E-10   0.3766518E-10   0.3766518E-10
  0.2850000E+02   0.3147775E-10   0.4965971E-10   0.4965971E-10
  0.2950000E+02   0.4681211E-10   0.6508403E-10   0.6508403E-10
  0.3050000E+02   0.6963771E-10   0.8516640E-10   0.8478169E-10
  0.3150000E+02   0.1034248E-09   0.1254618E-09   0.1097671E-09
  0.3250000E+02   0.1412533E-09   0.1831289E-09   0.1412533E-09
  0.3350000E+02   0.1806829E-09   0.2644669E-09   0.1806829E-09
  0.3450000E+02   0.2297636E-09   0.3774297E-09   0.2297636E-09
  0.3550000E+02   0.2905088E-09   0.5317899E-09   0.2905088E-09
  0.3650000E+02   0.3652830E-09   0.7392167E-09   0.3652830E-09
  0.3750000E+02   0.4568541E-09   0.1013237E-08   0.4568541E-09
  0.3850000E+02   0.5684532E-09   0.1395589E-08   0.5684532E-09
  0.3950000E+02   0.7038418E-09   0.1952869E-08   0.7038418E-09
  0.4050000E+02   0.8673897E-09   0.2703404E-08   0.8673897E-09
  0.4150000E+02   0.1064162E-08   0.3701249E-08   0.1064162E-08
  0.4250000E+02   0.1300021E-08   0.5010819E-08   0.1300021E-08
  0.4350000E+02   0.1581736E-08   0.6707443E-08   0.1581736E-08
  0.4450000E+02   0.1917116E-08   0.8877599E-08   0.1917116E-08
  0.4550000E+02   0.2315155E-08   0.1161875E-07   0.2315155E-08
  0.4650000E+02   0.2786194E-08   0.1503877E-07   0.2786194E-08
  0.4750000E+02   0.3342111E-08   0.1925499E-07   0.3342111E-08
  0.4850000E+02   0.3996528E-08   0.2439288E-07   0.3996528E-08
  0.4950000E+02   0.4765050E-08   0.3058440E-07   0.4765050E-08
  0.5050000E+02   0.5665525E-08   0.3796625E-07   0.5665525E-08
  0.5150000E+02   0.6718345E-08   0.4667799E-07   0.6718345E-08
  0.5250000E+02   0.7946775E-08   0.5686029E-07   0.7946775E-08
  0.5350000E+02   0.9377326E-08   0.6865327E-07   0.9377326E-08
  0.5450000E+02   0.1104016E-07   0.8219527E-07   0.1104016E-07
  0.5550000E+02   0.1296955E-07   0.9762187E-07   0.1296955E-07
  0.5650000E+02   0.1520441E-07   0.1150655E-06   0.1520441E-07
  0.5750000E+02   0.1778880E-07   0.1346553E-06   0.1778880E-07
  0.5850000E+02   0.2077261E-07   0.1565179E-06   0.2077261E-07
  0.5950000E+02   0.2421220E-07   0.1807781E-06   0.2421220E-07
  0.6050000E+02   0.2817119E-07   0.2075605E-06   0.2817119E-07
  0.6150000E+02   0.3272123E-07   0.2369909E-06   0.3272123E-07
  0.6250000E+02   0.3794296E-07   0.2691988E-06   0.3794296E-07
  0.6350000E+02   0.4392697E-07   0.3043194E-06   0.4392697E-07
  0.6450000E+02   0.5077489E-07   0.3424962E-06   0.5077489E-07
  0.6550000E+02   0.5860054E-07   0.3838832E-06   0.5860054E-07
  0.6650000E+02   0.6753124E-07   0.4286481E-06   0.6753124E-07
  0.6750000E+02   0.7770917E-07   0.4769746E-06   0.7770917E-07
  0.6850000E+02   0.8929285E-07   0.5290650E-06   0.8929285E-07
  0.6950000E+02   0.1024588E-06   0.5851427E-06   0.1024588E-06
  0.7050000E+02   0.1174032E-06   0.6454554E-06   0.1174032E-06
  0.7150000E+02   0.1343439E-06   0.7102767E-06   0.1343439E-06
  0.7250000E+02   0.1510368E-06   0.7799092E-06   0.1535222E-06
  0.7350000E+02   0.1646655E-06   0.8546870E-06   0.1752052E-06
  0.7450000E+02   0.1797189E-06   0.9349779E-06   0.1996880E-06
  0.7550000E+02   0.1963780E-06   0.1021186E-05   0.2272962E-06
  0.7650000E+02   0.2148455E-06   0.1113754E-05   0.2583883E-06
  0.7750000E+02   0.2353493E-06   0.1213167E-05   0.2933588E-06
  0.7850000E+02   0.2581448E-06   0.1319952E-05   0.3326405E-06
  0.7950000E+02   0.2835185E-06   0.1434684E-05   0.3767085E-06
  0.8050000E+02   0.3117915E-06   0.1557989E-05   0.4260825E-06
  0.8150000E+02   0.3433230E-06   0.1690544E-05   0.4813308E-06
  0.8250000E+02   0.3785154E-06   0.1833079E-05   0.5430736E-06
  0.8350000E+02   0.4178183E-06   0.1986387E-05   0.6119868E-06
  0.8450000E+02   0.4617337E-06   0.2151321E-05   0.6888061E-06
  0.8550000E+02   0.5108220E-06   0.2328797E-05   0.7743306E-06
  0.8650000E+02   0.5657072E-06   0.2519802E-05   0.8694277E-06
  0.8750000E+02   0.6270840E-06   0.2725396E-05   0.9750366E-06
  0.8850000E+02   0.6957241E-06   0.2946711E-05   0.1092174E-05
  0.8950000E+02   0.7724838E-06   0.3184964E-05   0.1221937E-05
  0.9050000E+02   0.8583115E-06   0.3441450E-05   0.1365510E-05
  0.9150000E+02   0.9542562E-06   0.3717555E-05   0.1524169E-05
  0.9250000E+02   0.1061476E-05   0.4014755E-05   0.1699284E-05
  0.9350000E+02   0.1181245E-05   0.4334621E-05   0.1892329E-05
  0.9450000E+02   0.1314967E-05   0.4678826E-05   0.2104884E-05
  0.9550000E+02   0.1464182E-05   0.5049141E-05   0.2338639E-05
  0.9650000E+02   0.1630573E-05   0.5447450E-05   0.2595405E-05
  0.9750000E+02   0.1815985E-05   0.5875745E-05   0.2877111E-05
  0.9850000E+02   0.2022423E-05   0.6336133E-05   0.3185819E-05
  0.9950000E+02   0.2252074E-05   0.6830842E-05   0.3523720E-05
  0.1005000E+03   0.2507307E-05   0.7362220E-05   0.3893148E-05
  0.1015000E+03   0.2790690E-05   0.7932743E-05   0.4296578E-05
  0.1025000E+03   0.3104996E-05   0.8545015E-05   0.4736636E-05
  0.1035000E+03   0.3453211E-05   0.9201774E-05   0.5216103E-05
  0.1045000E+03   0.3838548E-05   0.9905893E-05   0.5737919E-05
  0.1055000E+03   0.4264448E-05   0.1066038E-04   0.6305188E-05
  0.1065000E+03   0.4734594E-05   0.1146839E-04   0.6921186E-05
  0.1075000E+03   0.5252911E-05   0.1233322E-04   0.7589359E-05
  0.1085000E+03   0.5823580E-05   0.1325831E-04   0.8313333E-05
  0.1095000E+03   0.6451035E-05   0.1424724E-04   0.9096916E-05
  0.1105000E+03   0.7139968E-05   0.1530375E-04   0.9944100E-05
  0.1115000E+03   0.7895337E-05   0.1643172E-04   0.1085907E-04
  0.1125000E+03   0.8722361E-05   0.1763519E-04   0.1184619E-04
  0.1135000E+03   0.9626521E-05   0.1891834E-04   0.1291004E-04
  0.1145000E+03   0.1061356E-04   0.2028550E-04   0.1405538E-04
  0.1155000E+03   0.1168949E-04   0.2174116E-04   0.1528716E-04
  0.1165000E+03   0.1286056E-04   0.2328995E-04   0.1661055E-04
  0.1175000E+03   0.1413328E-04   0.2493664E-04   0.1803091E-04
  0.1185000E+03   0.1551440E-04   0.2668617E-04   0.1955380E-04
  0.1195000E+03   0.1701091E-04   0.2854361E-04   0.2118496E-04
  0.1205000E+03   0.1863002E-04   0.3051416E-04   0.2293035E-04
  0.1215000E+03   0.2037916E-04   0.3260317E-04   0.2479611E-04
  0.1225000E+03   0.2226596E-04   0.3481615E-04   0.2678859E-04
  0.1235000E+03   0.2429825E-04   0.3715869E-04   0.2891431E-04
  0.1245000E+03   0.2648403E-04   0.3963657E-04   0.3117998E-04
  0.1255000E+03   0.2883147E-04   0.4225563E-04   0.3359248E-04
  0.1265000E+03   0.3134889E-04   0.4502189E-04   0.3615889E-04
  0.1275000E+03   0.3404475E-04   0.4794145E-04   0.3888642E-04
  0.1285000E+03   0.3692762E-04   0.5102052E-04   0.4178246E-04
  0.1295000E+03   0.4000618E-04   0.5426543E-04   0.4485456E-04
  0.1305000E+03   0.4328919E-04   0.5768260E-04   0.4811038E-04
  0.1315000E+03   0.4678548E-04   0.6127853E-04   0.5155775E-04
  0.1325000E+03   0.5050396E-04   0.6505981E-04   0.5520459E-04
  0.1335000E+03   0.5445355E-04   0.6903313E-04   0.5905894E-04
  0.1345000E+03   0.5864318E-04   0.7320521E-04   0.6312894E-04
  0.1355000E+03   0.6308182E-04   0.7758287E-04   0.6742282E-04
  0.1365000E+03   0.6777841E-04   0.8217294E-04   0.7194887E-04
  0.1375000E+03   0.7274184E-04   0.8698233E-04   0.7671544E-04
  0.1385000E+03   0.7798099E-04   0.9201797E-04   0.8173092E-04
  0.1395000E+03   0.8350467E-04   0.9728682E-04   0.8700371E-04
  0.1405000E+03   0.8932159E-04   0.1027958E-03   0.9254226E-04
  0.1415000E+03   0.9544039E-04   0.1085520E-03   0.9835497E-04
  0.1425000E+03   0.1018696E-03   0.1145623E-03   0.1044502E-03
  0.1435000E+03   0.1086176E-03   0.1208337E-03   0.1108364E-03
  0.1445000E+03   0.1156927E-03   0.1273731E-03   0.1175217E-03
  0.1455000E+03   0.1231030E-03   0.1341874E-03   0.1245143E-03
  0.1465000E+03   0.1308564E-03   0.1412834E-03   0.1318225E-03
  0.1475000E+03   0.1389607E-03   0.1486679E-03   0.1394540E-03
  0.1485000E+03   0.1474168E-03   0.1563476E-03   0.1474168E-03
  0.1495000E+03   0.1557185E-03   0.1643291E-03   0.1557185E-03
  0.1505000E+03   0.1643666E-03   0.1726189E-03   0.1643666E-03
  0.1515000E+03   0.1733684E-03   0.1812234E-03   0.1733684E-03
  0.1525000E+03   0.1827309E-03   0.1901488E-03   0.1827309E-03
  0.1535000E+03   0.1924609E-03   0.1994012E-03   0.1924609E-03
  0.1545000E+03   0.2025650E-03   0.2089866E-03   0.2025650E-03
  0.1555000E+03   0.2130495E-03   0.2189108E-03   0.2130495E-03
  0.1565000E+03   0.2239202E-03   0.2291793E-03   0.2239202E-03
  0.1575000E+03   0.2351829E-03   0.2408502E-03   0.2351829E-03
  0.1585000E+03   0.2468428E-03   0.2532594E-03   0.2468428E-03
  0.1595000E+03   0.2589048E-03   0.2660930E-03   0.2589048E-03
  0.1605000E+03   0.2713735E-03   0.2793548E-03   0.2713735E-03
  0.1615000E+03   0.2842530E-03   0.2930487E-03   0.2842530E-03
  0.1625000E+03   0.2975471E-03   0.3071777E-03   0.2975471E-03
  0.1635000E+03   0.3111233E-03   0.3217447E-03   0.3112591E-03
  0.1645000E+03   0.3243201E-03   0.3367519E-03   0.3253919E-03
  0.1655000E+03   0.3379006E-03   0.3522013E-03   0.3399478E-03
  0.1665000E+03   0.3518676E-03   0.3680942E-03   0.3549288E-03
  0.1675000E+03   0.3662237E-03   0.3844316E-03   0.3703363E-03
  0.1685000E+03   0.3809710E-03   0.4012138E-03   0.3861713E-03
  0.1695000E+03   0.3961114E-03   0.4184409E-03   0.4024342E-03
  0.1705000E+03   0.4116461E-03   0.4361121E-03   0.4191250E-03
  0.1715000E+03   0.4275763E-03   0.4542262E-03   0.4362430E-03
