             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1481565E-07   0.5663725E-06   0.1263395E-06
  0.1500000E+01   0.5713827E-08   0.1925507E-06   0.4498612E-07
  0.2500000E+01   0.2640323E-08   0.7922660E-07   0.1935946E-07
  0.3500000E+01   0.1427412E-08   0.3846509E-07   0.9817286E-08
  0.4500000E+01   0.8839456E-09   0.2154753E-07   0.5736648E-08
  0.5500000E+01   0.6154149E-09   0.1365436E-07   0.3787224E-08
  0.6500000E+01   0.4738149E-09   0.9618748E-08   0.2776059E-08
  0.7500000E+01   0.3975852E-09   0.7417932E-08   0.2225064E-08
  0.8500000E+01   0.3589827E-09   0.6179031E-08   0.1924135E-08
  0.9500000E+01   0.3448725E-09   0.5494308E-08   0.1774215E-08
  0.1050000E+02   0.3490681E-09   0.5161639E-08   0.1726620E-08
  0.1150000E+02   0.3690554E-09   0.5077435E-08   0.1757609E-08
  0.1250000E+02   0.4045252E-09   0.5189102E-08   0.1856976E-08
  0.1350000E+02   0.4567092E-09   0.5472553E-08   0.2022653E-08
  0.1450000E+02   0.5281046E-09   0.5921014E-08   0.2258079E-08
  0.1550000E+02   0.6223948E-09   0.6539141E-08   0.2570885E-08
  0.1650000E+02   0.7444807E-09   0.7339811E-08   0.2972249E-08
  0.1750000E+02   0.9005728E-09   0.8342239E-08   0.3476584E-08
  0.1850000E+02   0.1098318E-08   0.9570798E-08   0.4101386E-08
  0.1950000E+02   0.1346945E-08   0.1105417E-07   0.4867149E-08
  0.2050000E+02   0.1657408E-08   0.1282464E-07   0.5797275E-08
  0.2150000E+02   0.2042524E-08   0.1491745E-07   0.6917953E-08
  0.2250000E+02   0.2517095E-08   0.1737012E-07   0.8257992E-08
  0.2350000E+02   0.3097991E-08   0.2022180E-07   0.9848577E-08
  0.2450000E+02   0.3804220E-08   0.2351259E-07   0.1172300E-07
  0.2550000E+02   0.4656937E-08   0.2728283E-07   0.1391630E-07
  0.2650000E+02   0.5679440E-08   0.3157248E-07   0.1646489E-07
  0.2750000E+02   0.6897115E-08   0.3642057E-07   0.1940622E-07
  0.2850000E+02   0.8337363E-08   0.4186472E-07   0.2277835E-07
  0.2950000E+02   0.1002949E-07   0.4794073E-07   0.2661964E-07
  0.3050000E+02   0.1200462E-07   0.5468250E-07   0.3096850E-07
  0.3150000E+02   0.1429552E-07   0.6212176E-07   0.3586311E-07
  0.3250000E+02   0.1693661E-07   0.7028846E-07   0.4134143E-07
  0.3350000E+02   0.1996373E-07   0.7921062E-07   0.4744099E-07
  0.3450000E+02   0.2341420E-07   0.8891497E-07   0.5419911E-07
  0.3550000E+02   0.2732673E-07   0.9942725E-07   0.6165295E-07
  0.3650000E+02   0.3174148E-07   0.1107728E-06   0.6983984E-07
  0.3750000E+02   0.3670009E-07   0.1229772E-06   0.7879747E-07
  0.3850000E+02   0.4224581E-07   0.1360669E-06   0.8856441E-07
  0.3950000E+02   0.4842358E-07   0.1500692E-06   0.9918026E-07
  0.4050000E+02   0.5528039E-07   0.1650144E-06   0.1106865E-06
  0.4150000E+02   0.6286534E-07   0.1809348E-06   0.1231266E-06
  0.4250000E+02   0.7123002E-07   0.1978663E-06   0.1365467E-06
  0.4350000E+02   0.8042874E-07   0.2158483E-06   0.1509960E-06
  0.4450000E+02   0.9051893E-07   0.2349249E-06   0.1665272E-06
  0.4550000E+02   0.1015614E-06   0.2551445E-06   0.1831972E-06
  0.4650000E+02   0.1136208E-06   0.2765610E-06   0.2010671E-06
  0.4750000E+02   0.1267660E-06   0.2992336E-06   0.2202031E-06
  0.4850000E+02   0.1410704E-06   0.3232276E-06   0.2406767E-06
  0.4950000E+02   0.1566123E-06   0.3486140E-06   0.2625650E-06
  0.5050000E+02   0.1734755E-06   0.3754706E-06   0.2859512E-06
  0.5150000E+02   0.1917496E-06   0.4038817E-06   0.3109249E-06
  0.5250000E+02   0.2115302E-06   0.4339383E-06   0.3375823E-06
  0.5350000E+02   0.2329198E-06   0.4657389E-06   0.3660272E-06
  0.5450000E+02   0.2560275E-06   0.4993885E-06   0.3963699E-06
