             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.9999766E-02  -0.2133976E-03  -0.2133976E-03
  0.1500000E+01  -0.9999770E-02  -0.6384674E-10  -0.6384674E-10
  0.2500000E+01  -0.9999774E-02  -0.2041040E-14  -0.2041040E-14
  0.3500000E+01  -0.9999778E-02  -0.2435547E-17  -0.2435547E-17
  0.4500000E+01  -0.9999782E-02  -0.4575815E-19  -0.4575815E-19
  0.5500000E+01  -0.9999786E-02  -0.6699520E-20  -0.6699520E-20
  0.6500000E+01  -0.9999790E-02  -0.4332171E-20  -0.4332171E-20
  0.7500000E+01  -0.9999793E-02  -0.7858846E-20  -0.7858846E-20
  0.8500000E+01  -0.9999797E-02  -0.2795260E-19  -0.2795260E-19
  0.9500000E+01  -0.9999801E-02  -0.1475425E-18  -0.1475425E-18
  0.1050000E+02  -0.9999804E-02  -0.9343717E-18  -0.9343717E-18
  0.1150000E+02  -0.9999808E-02  -0.6060121E-17  -0.6060121E-17
  0.1250000E+02  -0.9999811E-02  -0.3591520E-16  -0.3591520E-16
  0.1350000E+02  -0.9999815E-02  -0.1798534E-15  -0.1798534E-15
  0.1450000E+02  -0.9999818E-02  -0.7241275E-15  -0.7241275E-15
  0.1550000E+02  -0.9999821E-02  -0.2281128E-14  -0.2281128E-14
  0.1650000E+02  -0.9999825E-02  -0.5567566E-14  -0.5567566E-14
  0.1750000E+02  -0.9999828E-02  -0.1056397E-13  -0.1056397E-13
  0.1850000E+02  -0.9999831E-02  -0.1578704E-13  -0.1578704E-13
  0.1950000E+02  -0.9999834E-02  -0.1895423E-13  -0.1895423E-13
  0.2050000E+02  -0.9999837E-02  -0.1873281E-13  -0.1873281E-13
  0.2150000E+02  -0.9999840E-02  -0.1565585E-13  -0.1565585E-13
  0.2250000E+02  -0.9999843E-02  -0.1137873E-13  -0.1137873E-13
  0.2350000E+02  -0.9999846E-02  -0.7396050E-14  -0.7396050E-14
  0.2450000E+02  -0.9999849E-02  -0.4417105E-14  -0.4417105E-14
  0.2550000E+02  -0.9999852E-02  -0.2486371E-14  -0.2486371E-14
  0.2650000E+02  -0.9999855E-02  -0.1350392E-14  -0.1350392E-14
  0.2750000E+02  -0.9999858E-02  -0.7227385E-15  -0.7227385E-15
  0.2850000E+02  -0.9999860E-02  -0.3883321E-15  -0.3883321E-15
  0.2950000E+02  -0.9999863E-02  -0.2128531E-15  -0.2128531E-15
  0.3050000E+02  -0.9999866E-02  -0.1206286E-15  -0.1206286E-15
  0.3150000E+02  -0.9999869E-02  -0.7146124E-16  -0.7146124E-16
  0.3250000E+02  -0.9999871E-02  -0.4463403E-16  -0.4463403E-16
  0.3350000E+02  -0.9999874E-02  -0.2958009E-16  -0.2958009E-16
  0.3450000E+02  -0.9999876E-02  -0.2089044E-16  -0.2089044E-16
  0.3550000E+02  -0.9999879E-02  -0.1576110E-16  -0.1576110E-16
  0.3650000E+02  -0.9999881E-02  -0.1271389E-16  -0.1271389E-16
  0.3750000E+02  -0.9999884E-02  -0.1095876E-16  -0.1095876E-16
  0.3850000E+02  -0.9999886E-02  -0.1007476E-16  -0.1007476E-16
  0.3950000E+02  -0.9999888E-02  -0.9850212E-17  -0.9850212E-17
  0.4050000E+02  -0.9999891E-02  -0.1020394E-16  -0.1020394E-16
  0.4150000E+02  -0.9999893E-02  -0.1115010E-16  -0.1115010E-16
  0.4250000E+02  -0.9999895E-02  -0.1278877E-16  -0.1278877E-16
  0.4350000E+02  -0.9999897E-02  -0.1531461E-16  -0.1531461E-16
  0.4450000E+02  -0.9999899E-02  -0.1904119E-16  -0.1904119E-16
  0.4550000E+02  -0.9999902E-02  -0.2444135E-16  -0.2444135E-16
  0.4650000E+02  -0.9999904E-02  -0.3220512E-16  -0.3220512E-16
  0.4750000E+02  -0.9999906E-02  -0.4331647E-16  -0.4331647E-16
  0.4850000E+02  -0.9999908E-02  -0.5914764E-16  -0.5914764E-16
  0.4950000E+02  -0.9999910E-02  -0.8156490E-16  -0.8156490E-16
  0.5050000E+02  -0.9999912E-02  -0.1130308E-15  -0.1130308E-15
  0.5150000E+02  -0.9999914E-02  -0.1566769E-15  -0.1566769E-15
  0.5250000E+02  -0.9999915E-02  -0.2163059E-15  -0.2163059E-15
  0.5350000E+02  -0.9999917E-02  -0.2962746E-15  -0.2962746E-15
  0.5450000E+02  -0.9999919E-02  -0.4012017E-15  -0.4012017E-15
  0.5550000E+02  -0.9999921E-02  -0.5354637E-15  -0.5354637E-15
  0.5650000E+02  -0.9999923E-02  -0.7024745E-15  -0.7024745E-15
  0.5750000E+02  -0.9999925E-02  -0.9038062E-15  -0.9038062E-15
  0.5850000E+02  -0.9999926E-02  -0.1138277E-14  -0.1138277E-14
  0.5950000E+02  -0.9999928E-02  -0.1401200E-14  -0.1401200E-14
  0.6050000E+02  -0.9999930E-02  -0.1684006E-14  -0.1684006E-14
  0.6150000E+02  -0.9999931E-02  -0.1974434E-14  -0.1974434E-14
  0.6250000E+02  -0.9999933E-02  -0.2257381E-14  -0.2257381E-14
  0.6350000E+02  -0.9999934E-02  -0.2516351E-14  -0.2516351E-14
  0.6450000E+02  -0.9999936E-02  -0.2735302E-14  -0.2735302E-14
  0.6550000E+02  -0.9999937E-02  -0.2900564E-14  -0.2900564E-14
  0.6650000E+02  -0.9999939E-02  -0.3002473E-14  -0.3002473E-14
  0.6750000E+02  -0.9999940E-02  -0.3036413E-14  -0.3036413E-14
  0.6850000E+02  -0.9999942E-02  -0.3003115E-14  -0.3003115E-14
  0.6950000E+02  -0.9999943E-02  -0.2908204E-14  -0.2908204E-14
  0.7050000E+02  -0.9999945E-02  -0.2761140E-14  -0.2761140E-14
  0.7150000E+02  -0.9999946E-02  -0.2573826E-14  -0.2573826E-14
