             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.8610718E-04   0.1256473E-03   0.1256473E-03
  0.1500000E+01   0.7750046E-04   0.1135679E-03   0.1135679E-03
  0.2500000E+01   0.6989702E-04   0.1027834E-03   0.1027834E-03
  0.3500000E+01   0.6312921E-04   0.9398617E-04   0.9311140E-04
  0.4500000E+01   0.5704921E-04   0.8829493E-04   0.8438664E-04
  0.5500000E+01   0.5152421E-04   0.8274656E-04   0.7645773E-04
  0.6500000E+01   0.4643225E-04   0.7730933E-04   0.6918382E-04
  0.7500000E+01   0.4165870E-04   0.7194341E-04   0.6243170E-04
  0.8500000E+01   0.3709336E-04   0.6660030E-04   0.5607331E-04
  0.9500000E+01   0.3262844E-04   0.6122277E-04   0.4998396E-04
  0.1050000E+02   0.2815754E-04   0.5574560E-04   0.4404149E-04
  0.1150000E+02   0.2357628E-04   0.5009763E-04   0.3812691E-04
  0.1250000E+02   0.1878479E-04   0.4420558E-04   0.3212691E-04
  0.1350000E+02   0.1369276E-04   0.3800015E-04   0.2593891E-04
  0.1450000E+02   0.8227069E-05   0.3142457E-04   0.1947860E-04
  0.1550000E+02   0.2341663E-05   0.2444532E-04   0.1268975E-04
  0.1650000E+02  -0.3971810E-05   0.1706338E-04   0.5554809E-05
  0.1750000E+02  -0.1067506E-04   0.9323772E-05  -0.1896274E-05
  0.1850000E+02  -0.1767921E-04   0.1319991E-05  -0.9582150E-05
  0.1950000E+02  -0.2484881E-04  -0.6809563E-05  -0.1737414E-04
  0.2050000E+02  -0.3201493E-04  -0.1489432E-04  -0.2510941E-04
  0.2150000E+02  -0.3899562E-04  -0.2275168E-04  -0.3261146E-04
  0.2250000E+02  -0.4561919E-04  -0.3021004E-04  -0.3971344E-04
  0.2350000E+02  -0.5174461E-04  -0.3712896E-04  -0.4627866E-04
  0.2450000E+02  -0.5727454E-04  -0.4341208E-04  -0.5221363E-04
  0.2550000E+02  -0.6215915E-04  -0.4901082E-04  -0.5747195E-04
  0.2650000E+02  -0.6639197E-04  -0.5392012E-04  -0.6205019E-04
  0.2750000E+02  -0.7000058E-04  -0.5816916E-04  -0.6597870E-04
  0.2850000E+02  -0.7303557E-04  -0.6181020E-04  -0.6931052E-04
  0.2950000E+02  -0.7556011E-04  -0.6490814E-04  -0.7211103E-04
  0.3050000E+02  -0.7764159E-04  -0.6753214E-04  -0.7444963E-04
  0.3150000E+02  -0.7934578E-04  -0.6974978E-04  -0.7639391E-04
  0.3250000E+02  -0.8073327E-04  -0.7162339E-04  -0.7800610E-04
  0.3350000E+02  -0.8185763E-04  -0.7320829E-04  -0.7934126E-04
  0.3450000E+02  -0.8276486E-04  -0.7455219E-04  -0.8044675E-04
  0.3550000E+02  -0.8349364E-04  -0.7569541E-04  -0.8136249E-04
  0.3650000E+02  -0.8407596E-04  -0.7667152E-04  -0.8212159E-04
  0.3750000E+02  -0.8453796E-04  -0.7750818E-04  -0.8275122E-04
  0.3850000E+02  -0.8490080E-04  -0.7822798E-04  -0.8327348E-04
  0.3950000E+02  -0.8518150E-04  -0.7884934E-04  -0.8370625E-04
  0.4050000E+02  -0.8539366E-04  -0.7938715E-04  -0.8406393E-04
  0.4150000E+02  -0.8554813E-04  -0.7985349E-04  -0.8435808E-04
  0.4250000E+02  -0.8565352E-04  -0.8025815E-04  -0.8459797E-04
  0.4350000E+02  -0.8571664E-04  -0.8060905E-04  -0.8479104E-04
  0.4450000E+02  -0.8574287E-04  -0.8091260E-04  -0.8494325E-04
  0.4550000E+02  -0.8573646E-04  -0.8117405E-04  -0.8505935E-04
  0.4650000E+02  -0.8570073E-04  -0.8139764E-04  -0.8514317E-04
  0.4750000E+02  -0.8563829E-04  -0.8158686E-04  -0.8519777E-04
  0.4850000E+02  -0.8555115E-04  -0.8174458E-04  -0.8522559E-04
  0.4950000E+02  -0.8544087E-04  -0.8187313E-04  -0.8522859E-04
  0.5050000E+02  -0.8530862E-04  -0.8197445E-04  -0.8520833E-04
  0.5150000E+02  -0.8516605E-04  -0.8205014E-04  -0.8516605E-04
  0.5250000E+02  -0.8510272E-04  -0.8210151E-04  -0.8510272E-04
  0.5350000E+02  -0.8501909E-04  -0.8212964E-04  -0.8501909E-04
  0.5450000E+02  -0.8491575E-04  -0.8213543E-04  -0.8491575E-04
  0.5550000E+02  -0.8479311E-04  -0.8211961E-04  -0.8479311E-04
  0.5650000E+02  -0.8465148E-04  -0.8208275E-04  -0.8465148E-04
  0.5750000E+02  -0.8449103E-04  -0.8202534E-04  -0.8449103E-04
  0.5850000E+02  -0.8431188E-04  -0.8194774E-04  -0.8431188E-04
  0.5950000E+02  -0.8411403E-04  -0.8185021E-04  -0.8411403E-04
  0.6050000E+02  -0.8389741E-04  -0.8173295E-04  -0.8389741E-04
  0.6150000E+02  -0.8366190E-04  -0.8159607E-04  -0.8366190E-04
  0.6250000E+02  -0.8340732E-04  -0.8143962E-04  -0.8340732E-04
  0.6350000E+02  -0.8313342E-04  -0.8126359E-04  -0.8313342E-04
  0.6450000E+02  -0.8283991E-04  -0.8106791E-04  -0.8283991E-04
  0.6550000E+02  -0.8252644E-04  -0.8085245E-04  -0.8252644E-04
  0.6650000E+02  -0.8219263E-04  -0.8042809E-04  -0.8219263E-04
  0.6750000E+02  -0.8183805E-04  -0.7993914E-04  -0.8183805E-04
  0.6850000E+02  -0.8146223E-04  -0.7942545E-04  -0.8146223E-04
  0.6950000E+02  -0.8106465E-04  -0.7888628E-04  -0.8106465E-04
  0.7050000E+02  -0.8064475E-04  -0.7832087E-04  -0.8064475E-04
  0.7150000E+02  -0.8020194E-04  -0.7772841E-04  -0.8020194E-04
  0.7250000E+02  -0.7973559E-04  -0.7710803E-04  -0.7973559E-04
  0.7350000E+02  -0.7924503E-04  -0.7645886E-04  -0.7924503E-04
  0.7450000E+02  -0.7872954E-04  -0.7577997E-04  -0.7872954E-04
  0.7550000E+02  -0.7818837E-04  -0.7507040E-04  -0.7818837E-04
  0.7650000E+02  -0.7762075E-04  -0.7432914E-04  -0.7762075E-04
  0.7750000E+02  -0.7702583E-04  -0.7355516E-04  -0.7702583E-04
  0.7850000E+02  -0.7640277E-04  -0.7274738E-04  -0.7640277E-04
  0.7950000E+02  -0.7575066E-04  -0.7190469E-04  -0.7575066E-04
  0.8050000E+02  -0.7506856E-04  -0.7102593E-04  -0.7506856E-04
  0.8150000E+02  -0.7443783E-04  -0.7010991E-04  -0.7435549E-04
  0.8250000E+02  -0.7382402E-04  -0.6915541E-04  -0.7361043E-04
  0.8350000E+02  -0.7318079E-04  -0.6816116E-04  -0.7283232E-04
  0.8450000E+02  -0.7250724E-04  -0.6712585E-04  -0.7202008E-04
  0.8550000E+02  -0.7180242E-04  -0.6604814E-04  -0.7117255E-04
  0.8650000E+02  -0.7106532E-04  -0.6492665E-04  -0.7028858E-04
  0.8750000E+02  -0.7029492E-04  -0.6375996E-04  -0.6936694E-04
  0.8850000E+02  -0.6949013E-04  -0.6254662E-04  -0.6840638E-04
  0.8950000E+02  -0.6864985E-04  -0.6128513E-04  -0.6740561E-04
  0.9050000E+02  -0.6777291E-04  -0.5997396E-04  -0.6636328E-04
  0.9150000E+02  -0.6685813E-04  -0.5861154E-04  -0.6527803E-04
  0.9250000E+02  -0.6590426E-04  -0.5719627E-04  -0.6414843E-04
  0.9350000E+02  -0.6491002E-04  -0.5572651E-04  -0.6297303E-04
  0.9450000E+02  -0.6387409E-04  -0.5420057E-04  -0.6175034E-04
  0.9550000E+02  -0.6279511E-04  -0.5261674E-04  -0.6047881E-04
  0.9650000E+02  -0.6167167E-04  -0.5097329E-04  -0.5915687E-04
  0.9750000E+02  -0.6050233E-04  -0.4926841E-04  -0.5778289E-04
  0.9850000E+02  -0.5928559E-04  -0.4750031E-04  -0.5635523E-04
  0.9950000E+02  -0.5801993E-04  -0.4566713E-04  -0.5487218E-04
  0.1005000E+03  -0.5670377E-04  -0.4376699E-04  -0.5333200E-04
  0.1015000E+03  -0.5533550E-04  -0.4179798E-04  -0.5173292E-04
  0.1025000E+03  -0.5391347E-04  -0.3975817E-04  -0.5007313E-04
  0.1035000E+03  -0.5243598E-04  -0.3764557E-04  -0.4835078E-04
  0.1045000E+03  -0.5090128E-04  -0.3545820E-04  -0.4656396E-04
  0.1055000E+03  -0.4930761E-04  -0.3319404E-04  -0.4471076E-04
  0.1065000E+03  -0.4765314E-04  -0.3085103E-04  -0.4278921E-04
  0.1075000E+03  -0.4593601E-04  -0.2842710E-04  -0.4079732E-04
  0.1085000E+03  -0.4415434E-04  -0.2592017E-04  -0.3873306E-04
  0.1095000E+03  -0.4230617E-04  -0.2332811E-04  -0.3659436E-04
  0.1105000E+03  -0.4038955E-04  -0.2064881E-04  -0.3437912E-04
  0.1115000E+03  -0.3840245E-04  -0.1788010E-04  -0.3208522E-04
  0.1125000E+03  -0.3634283E-04  -0.1501984E-04  -0.2971050E-04
  0.1135000E+03  -0.3420862E-04  -0.1206584E-04  -0.2725278E-04
  0.1145000E+03  -0.3199769E-04  -0.9015918E-05  -0.2470985E-04
  0.1155000E+03  -0.2970790E-04  -0.5867883E-05  -0.2207947E-04
  0.1165000E+03  -0.2733706E-04  -0.2619534E-05  -0.1935938E-04
  0.1175000E+03  -0.2488297E-04   0.7313330E-06  -0.1654730E-04
  0.1185000E+03  -0.2234338E-04   0.4186922E-05  -0.1364094E-04
  0.1195000E+03  -0.1971603E-04   0.7749438E-05  -0.1063797E-04
  0.1205000E+03  -0.1699862E-04   0.1142108E-04  -0.7536065E-05
  0.1215000E+03  -0.1418885E-04   0.1520404E-04  -0.4332880E-05
  0.1225000E+03  -0.1128436E-04   0.1910051E-04  -0.1026056E-05
  0.1235000E+03  -0.8282797E-05   0.2311265E-04   0.2386770E-05
  0.1245000E+03  -0.5181787E-05   0.2724263E-04   0.5907971E-05
  0.1255000E+03  -0.1978931E-05   0.3149259E-04   0.9539922E-05
  0.1265000E+03   0.1328179E-05   0.3586464E-04   0.1328500E-04
  0.1275000E+03   0.4741964E-05   0.4036088E-04   0.1714557E-04
  0.1285000E+03   0.8264855E-05   0.4498338E-04   0.2112401E-04
  0.1295000E+03   0.1189929E-04   0.4973418E-04   0.2522267E-04
  0.1305000E+03   0.1564771E-04   0.5461528E-04   0.2944392E-04
  0.1315000E+03   0.1951256E-04   0.5962866E-04   0.3379008E-04
  0.1325000E+03   0.2349629E-04   0.6477625E-04   0.3826348E-04
  0.1335000E+03   0.2760133E-04   0.7005992E-04   0.4286641E-04
  0.1345000E+03   0.3183012E-04   0.7548154E-04   0.4760115E-04
  0.1355000E+03   0.3618508E-04   0.8104288E-04   0.5246995E-04
  0.1365000E+03   0.4066862E-04   0.8674569E-04   0.5747503E-04
  0.1375000E+03   0.4528315E-04   0.9259166E-04   0.6261858E-04
  0.1385000E+03   0.5003103E-04   0.9858240E-04   0.6790275E-04
  0.1395000E+03   0.5491462E-04   0.1047195E-03   0.7332964E-04
  0.1405000E+03   0.5993625E-04   0.1110044E-03   0.7890132E-04
  0.1415000E+03   0.6509823E-04   0.1174386E-03   0.8461980E-04
  0.1425000E+03   0.7040282E-04   0.1240234E-03   0.9048706E-04
  0.1435000E+03   0.7585225E-04   0.1307601E-03   0.9650500E-04
  0.1445000E+03   0.8144872E-04   0.1376500E-03   0.1026755E-03
  0.1455000E+03   0.8719439E-04   0.1446941E-03   0.1090003E-03
  0.1465000E+03   0.9309135E-04   0.1518934E-03   0.1154811E-03
  0.1475000E+03   0.9914166E-04   0.1592490E-03   0.1221197E-03
  0.1485000E+03   0.1053473E-03   0.1667616E-03   0.1289175E-03
  0.1495000E+03   0.1117103E-03   0.1744321E-03   0.1358762E-03
  0.1505000E+03   0.1182324E-03   0.1822612E-03   0.1429970E-03
  0.1515000E+03   0.1249156E-03   0.1902494E-03   0.1502814E-03
  0.1525000E+03   0.1317615E-03   0.1983971E-03   0.1577307E-03
  0.1535000E+03   0.1387718E-03   0.2067048E-03   0.1653459E-03
  0.1545000E+03   0.1459482E-03   0.2151727E-03   0.1731282E-03
  0.1555000E+03   0.1532921E-03   0.2238010E-03   0.1810785E-03
  0.1565000E+03   0.1608051E-03   0.2325898E-03   0.1891977E-03
  0.1575000E+03   0.1684884E-03   0.2415389E-03   0.1974866E-03
  0.1585000E+03   0.1763433E-03   0.2506483E-03   0.2059459E-03
  0.1595000E+03   0.1843711E-03   0.2599175E-03   0.2145760E-03
  0.1605000E+03   0.1925727E-03   0.2693463E-03   0.2233776E-03
  0.1615000E+03   0.2009492E-03   0.2789341E-03   0.2323508E-03
  0.1625000E+03   0.2095015E-03   0.2886803E-03   0.2414959E-03
  0.1635000E+03   0.2182302E-03   0.2985841E-03   0.2508130E-03
  0.1645000E+03   0.2271361E-03   0.3086446E-03   0.2603022E-03
  0.1655000E+03   0.2362198E-03   0.3188608E-03   0.2699631E-03
  0.1665000E+03   0.2454816E-03   0.3292317E-03   0.2797956E-03
  0.1675000E+03   0.2549219E-03   0.3397559E-03   0.2897994E-03
  0.1685000E+03   0.2645409E-03   0.3504321E-03   0.2999737E-03
  0.1695000E+03   0.2743386E-03   0.3612589E-03   0.3103180E-03
  0.1705000E+03   0.2843150E-03   0.3722345E-03   0.3208316E-03
  0.1715000E+03   0.2944699E-03   0.3833573E-03   0.3315134E-03
  0.1725000E+03   0.3048030E-03   0.3946254E-03   0.3423625E-03
  0.1735000E+03   0.3153140E-03   0.4060369E-03   0.3533776E-03
  0.1745000E+03   0.3260021E-03   0.4175895E-03   0.3645574E-03
  0.1755000E+03   0.3368667E-03   0.4292812E-03   0.3759005E-03
  0.1765000E+03   0.3479069E-03   0.4411096E-03   0.3874052E-03
  0.1775000E+03   0.3591219E-03   0.4530722E-03   0.3990699E-03
  0.1785000E+03   0.3705104E-03   0.4651664E-03   0.4108926E-03
  0.1795000E+03   0.3820711E-03   0.4773896E-03   0.4228715E-03
  0.1805000E+03   0.3938028E-03   0.4897389E-03   0.4350042E-03
  0.1815000E+03   0.4057038E-03   0.5022115E-03   0.4472886E-03
  0.1825000E+03   0.4177724E-03   0.5148043E-03   0.4597223E-03
  0.1835000E+03   0.4300069E-03   0.5275141E-03   0.4723027E-03
  0.1845000E+03   0.4424053E-03   0.5403379E-03   0.4850272E-03
  0.1855000E+03   0.4549654E-03   0.5532721E-03   0.4978929E-03
  0.1865000E+03   0.4676850E-03   0.5663134E-03   0.5108970E-03
  0.1875000E+03   0.4805618E-03   0.5794583E-03   0.5240363E-03
  0.1885000E+03   0.4935930E-03   0.5927030E-03   0.5373077E-03
  0.1895000E+03   0.5067762E-03   0.6060439E-03   0.5507080E-03
  0.1905000E+03   0.5201085E-03   0.6194772E-03   0.5642336E-03
  0.1915000E+03   0.5335868E-03   0.6329990E-03   0.5778810E-03
  0.1925000E+03   0.5472083E-03   0.6466052E-03   0.5916467E-03
  0.1935000E+03   0.5609695E-03   0.6602919E-03   0.6055268E-03
  0.1945000E+03   0.5748671E-03   0.6740548E-03   0.6195174E-03
  0.1955000E+03   0.5888978E-03   0.6878898E-03   0.6336146E-03
  0.1965000E+03   0.6030578E-03   0.7017926E-03   0.6478142E-03
  0.1975000E+03   0.6173433E-03   0.7157588E-03   0.6621122E-03
  0.1985000E+03   0.6317507E-03   0.7297840E-03   0.6765042E-03
