             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.1734984E-02  -0.1070961E-05  -0.3292209E-03
  0.1500000E+01  -0.1332402E-02  -0.1085427E-05  -0.2785805E-03
  0.2500000E+01  -0.1037041E-02  -0.1104428E-05  -0.2379377E-03
  0.3500000E+01  -0.8176135E-03  -0.1127990E-05  -0.2050553E-03
  0.4500000E+01  -0.6526360E-03  -0.1156187E-05  -0.1782484E-03
  0.5500000E+01  -0.5271743E-03  -0.1189140E-05  -0.1562375E-03
  0.6500000E+01  -0.4307205E-03  -0.1227017E-05  -0.1380427E-03
  0.7500000E+01  -0.3557963E-03  -0.1270029E-05  -0.1229074E-03
  0.8500000E+01  -0.2970204E-03  -0.1318432E-05  -0.1102436E-03
  0.9500000E+01  -0.2504795E-03  -0.1372527E-05  -0.9959053E-04
  0.1050000E+02  -0.2132987E-03  -0.1432663E-05  -0.9058470E-04
  0.1150000E+02  -0.1833457E-03  -0.1499237E-05  -0.8293760E-04
  0.1250000E+02  -0.1590239E-03  -0.1572697E-05  -0.7641872E-04
  0.1350000E+02  -0.1391274E-03  -0.1653543E-05  -0.7084279E-04
  0.1450000E+02  -0.1227373E-03  -0.1742333E-05  -0.6606003E-04
  0.1550000E+02  -0.1091477E-03  -0.1839686E-05  -0.6194877E-04
  0.1650000E+02  -0.9781231E-04  -0.1946286E-05  -0.5840961E-04
  0.1750000E+02  -0.8830488E-04  -0.2062884E-05  -0.5536103E-04
  0.1850000E+02  -0.8029062E-04  -0.2190310E-05  -0.5273585E-04
  0.1950000E+02  -0.7350470E-04  -0.2329471E-05  -0.5047849E-04
  0.2050000E+02  -0.6773630E-04  -0.2481363E-05  -0.4854286E-04
  0.2150000E+02  -0.6281656E-04  -0.2647075E-05  -0.4689058E-04
  0.2250000E+02  -0.5860945E-04  -0.2827798E-05  -0.4548965E-04
  0.2350000E+02  -0.5500475E-04  -0.3024834E-05  -0.4431333E-04
  0.2450000E+02  -0.5191276E-04  -0.3239600E-05  -0.4333928E-04
  0.2550000E+02  -0.4926009E-04  -0.3473645E-05  -0.4254882E-04
  0.2650000E+02  -0.4698647E-04  -0.3728655E-05  -0.4192638E-04
  0.2750000E+02  -0.4504219E-04  -0.4006465E-05  -0.4145902E-04
  0.2850000E+02  -0.4338617E-04  -0.4309072E-05  -0.4113602E-04
  0.2950000E+02  -0.4198432E-04  -0.4638649E-05  -0.4094859E-04
  0.3050000E+02  -0.4088963E-04  -0.4997554E-05  -0.4088963E-04
  0.3150000E+02  -0.4095348E-04  -0.5388352E-05  -0.4095348E-04
  0.3250000E+02  -0.4113576E-04  -0.5813824E-05  -0.4113576E-04
  0.3350000E+02  -0.4143323E-04  -0.6276987E-05  -0.4143323E-04
  0.3450000E+02  -0.4184367E-04  -0.6781112E-05  -0.4184367E-04
  0.3550000E+02  -0.4236581E-04  -0.7329743E-05  -0.4236581E-04
  0.3650000E+02  -0.4299920E-04  -0.7926717E-05  -0.4299920E-04
  0.3750000E+02  -0.4374418E-04  -0.8576185E-05  -0.4374418E-04
  0.3850000E+02  -0.4460184E-04  -0.9282636E-05  -0.4460184E-04
  0.3950000E+02  -0.4557395E-04  -0.1005092E-04  -0.4557395E-04
  0.4050000E+02  -0.4666296E-04  -0.1088628E-04  -0.4666296E-04
  0.4150000E+02  -0.4787196E-04  -0.1179436E-04  -0.4787196E-04
  0.4250000E+02  -0.4920465E-04  -0.1278126E-04  -0.4920465E-04
  0.4350000E+02  -0.5066538E-04  -0.1385355E-04  -0.5066538E-04
  0.4450000E+02  -0.5225910E-04  -0.1501831E-04  -0.5225910E-04
  0.4550000E+02  -0.5399136E-04  -0.1628315E-04  -0.5399136E-04
  0.4650000E+02  -0.5586838E-04  -0.1765626E-04  -0.5586838E-04
  0.4750000E+02  -0.5789696E-04  -0.1914643E-04  -0.5789696E-04
  0.4850000E+02  -0.6008456E-04  -0.2076311E-04  -0.6008456E-04
  0.4950000E+02  -0.6243933E-04  -0.2251644E-04  -0.6243933E-04
  0.5050000E+02  -0.6497005E-04  -0.2441727E-04  -0.6497005E-04
  0.5150000E+02  -0.6768623E-04  -0.2647725E-04  -0.6768623E-04
  0.5250000E+02  -0.7059810E-04  -0.2870882E-04  -0.7059810E-04
  0.5350000E+02  -0.7371664E-04  -0.3112533E-04  -0.7371664E-04
  0.5450000E+02  -0.7705360E-04  -0.3374098E-04  -0.7705360E-04
  0.5550000E+02  -0.8062155E-04  -0.3657099E-04  -0.8062155E-04
  0.5650000E+02  -0.8443390E-04  -0.3963156E-04  -0.8443390E-04
  0.5750000E+02  -0.8850494E-04  -0.4293998E-04  -0.8850494E-04
  0.5850000E+02  -0.9284987E-04  -0.4651463E-04  -0.9284987E-04
  0.5950000E+02  -0.9748486E-04  -0.5037511E-04  -0.9748486E-04
  0.6050000E+02  -0.1024270E-03  -0.5454221E-04  -0.1024270E-03
  0.6150000E+02  -0.1076946E-03  -0.5903803E-04  -0.1076946E-03
  0.6250000E+02  -0.1133069E-03  -0.6388603E-04  -0.1133069E-03
  0.6350000E+02  -0.1192841E-03  -0.6911107E-04  -0.1192841E-03
  0.6450000E+02  -0.1256480E-03  -0.7473947E-04  -0.1256480E-03
  0.6550000E+02  -0.1324213E-03  -0.8079910E-04  -0.1324213E-03
  0.6650000E+02  -0.1396280E-03  -0.8731939E-04  -0.1396280E-03
