             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.9999766E-02  -0.8445988E-04  -0.8445988E-04
  0.1500000E+01  -0.9999770E-02  -0.6144554E-09  -0.6144554E-09
  0.2500000E+01  -0.9999774E-02  -0.1500660E-12  -0.1500660E-12
  0.3500000E+01  -0.9999778E-02  -0.5719531E-15  -0.5719531E-15
  0.4500000E+01  -0.9999782E-02  -0.1810033E-16  -0.1810033E-16
  0.5500000E+01  -0.9999786E-02  -0.2838183E-17  -0.2838183E-17
  0.6500000E+01  -0.9999790E-02  -0.1450151E-17  -0.1450151E-17
  0.7500000E+01  -0.9999793E-02  -0.1723409E-17  -0.1723409E-17
  0.8500000E+01  -0.9999797E-02  -0.3642831E-17  -0.3642831E-17
  0.9500000E+01  -0.9999801E-02  -0.1109185E-16  -0.1109185E-16
  0.1050000E+02  -0.9999804E-02  -0.4132864E-16  -0.4132864E-16
  0.1150000E+02  -0.9999808E-02  -0.1665179E-15  -0.1665179E-15
  0.1250000E+02  -0.9999811E-02  -0.6621050E-15  -0.6621050E-15
  0.1350000E+02  -0.9999815E-02  -0.2434010E-14  -0.2434010E-14
  0.1450000E+02  -0.9999818E-02  -0.7915394E-14  -0.7915394E-14
  0.1550000E+02  -0.9999821E-02  -0.2215499E-13  -0.2215499E-13
  0.1650000E+02  -0.9999825E-02  -0.5261451E-13  -0.5261451E-13
  0.1750000E+02  -0.9999828E-02  -0.1055687E-12  -0.1055687E-12
  0.1850000E+02  -0.9999831E-02  -0.1795583E-12  -0.1795583E-12
  0.1950000E+02  -0.9999834E-02  -0.2611844E-12  -0.2611844E-12
  0.2050000E+02  -0.9999837E-02  -0.3290377E-12  -0.3290377E-12
  0.2150000E+02  -0.9999840E-02  -0.3644588E-12  -0.3644588E-12
  0.2250000E+02  -0.9999843E-02  -0.3608236E-12  -0.3608236E-12
  0.2350000E+02  -0.9999846E-02  -0.3247477E-12  -0.3247477E-12
  0.2450000E+02  -0.9999849E-02  -0.2702080E-12  -0.2702080E-12
  0.2550000E+02  -0.9999852E-02  -0.2112369E-12  -0.2112369E-12
  0.2650000E+02  -0.9999855E-02  -0.1575234E-12  -0.1575234E-12
  0.2750000E+02  -0.9999858E-02  -0.1136233E-12  -0.1136233E-12
  0.2850000E+02  -0.9999860E-02  -0.8027328E-13  -0.8027328E-13
