             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.7062936E-05   0.1229514E-04   0.8862031E-05
  0.1500000E+01   0.8678242E-05   0.1482804E-04   0.1081300E-04
  0.2500000E+01   0.1060679E-04   0.1779221E-04   0.1312301E-04
  0.3500000E+01   0.1289645E-04   0.2124323E-04   0.1584329E-04
  0.4500000E+01   0.1559993E-04   0.2524083E-04   0.1902965E-04
  0.5500000E+01   0.1877479E-04   0.2984872E-04   0.2274248E-04
  0.6500000E+01   0.2248348E-04   0.3513442E-04   0.2704667E-04
  0.7500000E+01   0.2679326E-04   0.4116894E-04   0.3201145E-04
  0.8500000E+01   0.3177605E-04   0.4802645E-04   0.3771011E-04
  0.9500000E+01   0.3750816E-04   0.5578381E-04   0.4421973E-04
  0.1050000E+02   0.4407001E-04   0.6452009E-04   0.5162073E-04
  0.1150000E+02   0.5154564E-04   0.7431599E-04   0.5999636E-04
  0.1250000E+02   0.6002229E-04   0.8525317E-04   0.6943217E-04
  0.1350000E+02   0.6958971E-04   0.9741354E-04   0.8001529E-04
  0.1450000E+02   0.8033951E-04   0.1108785E-03   0.9183375E-04
  0.1550000E+02   0.9236440E-04   0.1257283E-03   0.1049756E-03
  0.1650000E+02   0.1057573E-03   0.1420407E-03   0.1195283E-03
  0.1750000E+02   0.1206106E-03   0.1598909E-03   0.1355773E-03
  0.1850000E+02   0.1370148E-03   0.1793499E-03   0.1532057E-03
  0.1950000E+02   0.1550580E-03   0.2004842E-03   0.1724930E-03
  0.2050000E+02   0.1748245E-03   0.2233544E-03   0.1935140E-03
  0.2150000E+02   0.1963941E-03   0.2480149E-03   0.2163381E-03
  0.2250000E+02   0.2198406E-03   0.2745129E-03   0.2410282E-03
  0.2350000E+02   0.2452312E-03   0.3028875E-03   0.2676399E-03
  0.2450000E+02   0.2726253E-03   0.3331693E-03   0.2962204E-03
  0.2550000E+02   0.3020736E-03   0.3653795E-03   0.3268081E-03
  0.2650000E+02   0.3336171E-03   0.3995296E-03   0.3594315E-03
  0.2750000E+02   0.3672867E-03   0.4356209E-03   0.3941087E-03
  0.2850000E+02   0.4031019E-03   0.4736440E-03   0.4308468E-03
  0.2950000E+02   0.4410708E-03   0.5135789E-03   0.4696417E-03
  0.3050000E+02   0.4811890E-03   0.5553944E-03   0.5104773E-03
  0.3150000E+02   0.5234398E-03   0.5990485E-03   0.5533257E-03
  0.3250000E+02   0.5677935E-03   0.6444880E-03   0.5981469E-03
  0.3350000E+02   0.6142075E-03   0.6916493E-03   0.6448888E-03
  0.3450000E+02   0.6626262E-03   0.7404579E-03   0.6934875E-03
  0.3550000E+02   0.7129814E-03   0.7908294E-03   0.7438672E-03
  0.3650000E+02   0.7651919E-03   0.8426696E-03   0.7959409E-03
  0.3750000E+02   0.8191649E-03   0.8958754E-03   0.8496108E-03
  0.3850000E+02   0.8747954E-03   0.9503348E-03   0.9047687E-03
  0.3950000E+02   0.9319678E-03   0.1005928E-02   0.9612968E-03
  0.4050000E+02   0.9905558E-03   0.1062529E-02   0.1019068E-02
  0.4150000E+02   0.1050424E-02   0.1120004E-02   0.1077949E-02
  0.4250000E+02   0.1111428E-02   0.1178215E-02   0.1137796E-02
  0.4350000E+02   0.1173416E-02   0.1237019E-02   0.1198462E-02
  0.4450000E+02   0.1236229E-02   0.1296269E-02   0.1259792E-02
  0.4550000E+02   0.1299704E-02   0.1355816E-02   0.1321630E-02
  0.4650000E+02   0.1363671E-02   0.1415508E-02   0.1383813E-02
  0.4750000E+02   0.1427959E-02   0.1475194E-02   0.1446179E-02
  0.4850000E+02   0.1492394E-02   0.1534722E-02   0.1508563E-02
  0.4950000E+02   0.1556800E-02   0.1593939E-02   0.1570799E-02
  0.5050000E+02   0.1621002E-02   0.1652697E-02   0.1632724E-02
  0.5150000E+02   0.1684825E-02   0.1710848E-02   0.1694175E-02
  0.5250000E+02   0.1748097E-02   0.1768248E-02   0.1754992E-02
  0.5350000E+02   0.1810650E-02   0.1824758E-02   0.1815019E-02
  0.5450000E+02   0.1872318E-02   0.1880243E-02   0.1874103E-02
  0.5550000E+02   0.1932098E-02   0.1934572E-02   0.1932098E-02
