             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1044813E-04   0.2983518E-04   0.1796643E-04
  0.1500000E+01   0.1385897E-04   0.3757243E-04   0.2314391E-04
  0.2500000E+01   0.1822137E-04   0.4701015E-04   0.2959352E-04
  0.3500000E+01   0.2375241E-04   0.5844769E-04   0.3756895E-04
  0.4500000E+01   0.3070608E-04   0.7222140E-04   0.4736072E-04
  0.5500000E+01   0.3937687E-04   0.8870645E-04   0.5929893E-04
  0.6500000E+01   0.5010306E-04   0.1083181E-03   0.7375551E-04
  0.7500000E+01   0.6326969E-04   0.1315128E-03   0.9114625E-04
  0.8500000E+01   0.7931121E-04   0.1587882E-03   0.1119322E-03
  0.9500000E+01   0.9871342E-04   0.1906832E-03   0.1366208E-03
  0.1050000E+02   0.1220149E-03   0.2277773E-03   0.1657658E-03
  0.1150000E+02   0.1498075E-03   0.2706884E-03   0.1999671E-03
  0.1250000E+02   0.1827362E-03   0.3200709E-03   0.2398695E-03
  0.1350000E+02   0.2214977E-03   0.3766127E-03   0.2861603E-03
  0.1450000E+02   0.2668384E-03   0.4410309E-03   0.3395668E-03
  0.1550000E+02   0.3195505E-03   0.5140678E-03   0.4008519E-03
  0.1650000E+02   0.3804683E-03   0.5964851E-03   0.4708100E-03
  0.1750000E+02   0.4504621E-03   0.6890581E-03   0.5502607E-03
  0.1850000E+02   0.5304319E-03   0.7925690E-03   0.6400428E-03
  0.1950000E+02   0.6212995E-03   0.9077997E-03   0.7410068E-03
  0.2050000E+02   0.7240003E-03   0.1035524E-02   0.8540072E-03
  0.2150000E+02   0.8394736E-03   0.1176500E-02   0.9798936E-03
  0.2250000E+02   0.9686531E-03   0.1331461E-02   0.1119502E-02
  0.2350000E+02   0.1112456E-02   0.1501107E-02   0.1273646E-02
  0.2450000E+02   0.1271770E-02   0.1686098E-02   0.1443105E-02
  0.2550000E+02   0.1447448E-02   0.1887043E-02   0.1628618E-02
  0.2650000E+02   0.1640289E-02   0.2104493E-02   0.1830870E-02
  0.2750000E+02   0.1851032E-02   0.2338933E-02   0.2050486E-02
  0.2850000E+02   0.2080346E-02   0.2590776E-02   0.2288020E-02
  0.2950000E+02   0.2328817E-02   0.2860353E-02   0.2543947E-02
  0.3050000E+02   0.2596937E-02   0.3147910E-02   0.2818657E-02
  0.3150000E+02   0.2885101E-02   0.3453601E-02   0.3112442E-02
