             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2752976E-04   0.1298545E-03   0.6661580E-04
  0.1500000E+01   0.3642510E-04   0.1577251E-03   0.8378626E-04
  0.2500000E+01   0.4770483E-04   0.1904243E-03   0.1045789E-03
  0.3500000E+01   0.6186619E-04   0.2285602E-03   0.1295694E-03
  0.4500000E+01   0.7947549E-04   0.2727799E-03   0.1593880E-03
  0.5500000E+01   0.1011706E-03   0.3237661E-03   0.1947182E-03
  0.6500000E+01   0.1276624E-03   0.3822339E-03   0.2362950E-03
  0.7500000E+01   0.1597346E-03   0.4489256E-03   0.2849016E-03
  0.8500000E+01   0.1982422E-03   0.5246063E-03   0.3413654E-03
  0.9500000E+01   0.2441088E-03   0.6100575E-03   0.4065523E-03
  0.1050000E+02   0.2983208E-03   0.7060708E-03   0.4813610E-03
  0.1150000E+02   0.3619220E-03   0.8134406E-03   0.5667147E-03
  0.1250000E+02   0.4360042E-03   0.9329567E-03   0.6635537E-03
  0.1350000E+02   0.5216984E-03   0.1065396E-02   0.7728255E-03
  0.1450000E+02   0.6201626E-03   0.1211516E-02   0.8954755E-03
  0.1550000E+02   0.7325698E-03   0.1372043E-02   0.1032436E-02
  0.1650000E+02   0.8600938E-03   0.1547667E-02   0.1184617E-02
  0.1750000E+02   0.1003895E-02   0.1739033E-02   0.1352893E-02
  0.1850000E+02   0.1165104E-02   0.1946732E-02   0.1538093E-02
  0.1950000E+02   0.1344809E-02   0.2171291E-02   0.1740989E-02
  0.2050000E+02   0.1544037E-02   0.2413172E-02   0.1962289E-02
  0.2150000E+02   0.1763738E-02   0.2672761E-02   0.2202622E-02
  0.2250000E+02   0.2004776E-02   0.2950360E-02   0.2462530E-02
  0.2350000E+02   0.2267908E-02   0.3246188E-02   0.2742461E-02
  0.2450000E+02   0.2553775E-02   0.3560371E-02   0.3042762E-02
  0.2550000E+02   0.2862891E-02   0.3892940E-02   0.3363668E-02
  0.2650000E+02   0.3195630E-02   0.4243830E-02   0.3705301E-02
  0.2750000E+02   0.3552222E-02   0.4612875E-02   0.4067665E-02
  0.2850000E+02   0.3932741E-02   0.4999811E-02   0.4450641E-02
  0.2950000E+02   0.4337108E-02   0.5404273E-02   0.4853988E-02
  0.3050000E+02   0.4765079E-02   0.5825798E-02   0.5277340E-02
  0.3150000E+02   0.5216253E-02   0.6263826E-02   0.5720208E-02
  0.3250000E+02   0.5690066E-02   0.6717702E-02   0.6181984E-02
  0.3350000E+02   0.6185801E-02   0.7186682E-02   0.6661942E-02
  0.3450000E+02   0.6702586E-02   0.7669937E-02   0.7159244E-02
  0.3550000E+02   0.7239407E-02   0.8166554E-02   0.7672943E-02
  0.3650000E+02   0.7795109E-02   0.8675550E-02   0.8201994E-02
  0.3750000E+02   0.8368412E-02   0.9195869E-02   0.8745258E-02
  0.3850000E+02   0.8957918E-02   0.9726396E-02   0.9301510E-02
  0.3950000E+02   0.9562122E-02   0.1026596E-01   0.9869450E-02
  0.4050000E+02   0.1017943E-01   0.1081334E-01   0.1044771E-01
  0.4150000E+02   0.1080815E-01   0.1136728E-01   0.1103487E-01
  0.4250000E+02   0.1144655E-01   0.1192650E-01   0.1162945E-01
  0.4350000E+02   0.1209283E-01   0.1248968E-01   0.1222994E-01
  0.4450000E+02   0.1274514E-01   0.1305548E-01   0.1283481E-01
  0.4550000E+02   0.1340162E-01   0.1362258E-01   0.1344251E-01
  0.4650000E+02   0.1405146E-01   0.1418963E-01   0.1405146E-01
  0.4750000E+02   0.1466011E-01   0.1475530E-01   0.1466011E-01
  0.4850000E+02   0.1526691E-01   0.1537731E-01   0.1526691E-01
  0.4950000E+02   0.1587033E-01   0.1603174E-01   0.1587033E-01
  0.5050000E+02   0.1643097E-01   0.1668107E-01   0.1646886E-01
  0.5150000E+02   0.1697818E-01   0.1732354E-01   0.1706105E-01
  0.5250000E+02   0.1751768E-01   0.1795743E-01   0.1764547E-01
  0.5350000E+02   0.1804831E-01   0.1858112E-01   0.1822074E-01
  0.5450000E+02   0.1856896E-01   0.1919301E-01   0.1878555E-01
  0.5550000E+02   0.1907857E-01   0.1979164E-01   0.1933864E-01
  0.5650000E+02   0.1957615E-01   0.2037558E-01   0.1987882E-01
  0.5750000E+02   0.2006073E-01   0.2094352E-01   0.2040497E-01
  0.5850000E+02   0.2053143E-01   0.2149423E-01   0.2091603E-01
  0.5950000E+02   0.2098743E-01   0.2202659E-01   0.2141104E-01
  0.6050000E+02   0.2142797E-01   0.2253957E-01   0.2188910E-01
  0.6150000E+02   0.2185236E-01   0.2303222E-01   0.2234938E-01
  0.6250000E+02   0.2225996E-01   0.2350373E-01   0.2279116E-01
  0.6350000E+02   0.2265022E-01   0.2395336E-01   0.2321377E-01
  0.6450000E+02   0.2302264E-01   0.2438048E-01   0.2361664E-01
  0.6550000E+02   0.2337679E-01   0.2478456E-01   0.2399926E-01
  0.6650000E+02   0.2371229E-01   0.2516516E-01   0.2436122E-01
  0.6750000E+02   0.2402886E-01   0.2552194E-01   0.2470216E-01
  0.6850000E+02   0.2432625E-01   0.2585464E-01   0.2502183E-01
  0.6950000E+02   0.2460429E-01   0.2616310E-01   0.2532002E-01
  0.7050000E+02   0.2486285E-01   0.2644724E-01   0.2559661E-01
  0.7150000E+02   0.2510186E-01   0.2670706E-01   0.2585154E-01
  0.7250000E+02   0.2532133E-01   0.2694263E-01   0.2608480E-01
  0.7350000E+02   0.2552129E-01   0.2715410E-01   0.2629648E-01
  0.7450000E+02   0.2570184E-01   0.2734168E-01   0.2648668E-01
  0.7550000E+02   0.2586311E-01   0.2750564E-01   0.2665559E-01
