             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1035343E-04   0.2425897E-04   0.1672289E-04
  0.1500000E+01   0.1302834E-04   0.2928848E-04   0.2055623E-04
  0.2500000E+01   0.1628200E-04   0.3517741E-04   0.2512023E-04
  0.3500000E+01   0.2021278E-04   0.4203656E-04   0.3052216E-04
  0.4500000E+01   0.2493025E-04   0.4998487E-04   0.3687910E-04
  0.5500000E+01   0.3055548E-04   0.5914926E-04   0.4431791E-04
  0.6500000E+01   0.3722116E-04   0.6966416E-04   0.5297503E-04
  0.7500000E+01   0.4507162E-04   0.8167101E-04   0.6299614E-04
  0.8500000E+01   0.5426250E-04   0.9531747E-04   0.7453558E-04
  0.9500000E+01   0.6496045E-04   0.1107567E-03   0.8775570E-04
  0.1050000E+02   0.7734237E-04   0.1281465E-03   0.1028260E-03
  0.1150000E+02   0.9159454E-04   0.1476477E-03   0.1199218E-03
  0.1250000E+02   0.1079116E-03   0.1694238E-03   0.1392236E-03
  0.1350000E+02   0.1264950E-03   0.1936387E-03   0.1609150E-03
  0.1450000E+02   0.1475518E-03   0.2204560E-03   0.1851817E-03
  0.1550000E+02   0.1712925E-03   0.2500372E-03   0.2122094E-03
  0.1650000E+02   0.1979298E-03   0.2825406E-03   0.2421828E-03
  0.1750000E+02   0.2276753E-03   0.3181183E-03   0.2752824E-03
  0.1850000E+02   0.2607388E-03   0.3569168E-03   0.3116842E-03
  0.1950000E+02   0.2973249E-03   0.3990736E-03   0.3515567E-03
  0.2050000E+02   0.3376310E-03   0.4447164E-03   0.3950592E-03
  0.2150000E+02   0.3818451E-03   0.4939614E-03   0.4423399E-03
  0.2250000E+02   0.4301430E-03   0.5469122E-03   0.4935343E-03
  0.2350000E+02   0.4826864E-03   0.6036579E-03   0.5487630E-03
  0.2450000E+02   0.5396202E-03   0.6642720E-03   0.6081304E-03
  0.2550000E+02   0.6010710E-03   0.7288120E-03   0.6717229E-03
  0.2650000E+02   0.6671449E-03   0.7973173E-03   0.7396078E-03
  0.2750000E+02   0.7379252E-03   0.8698093E-03   0.8118317E-03
  0.2850000E+02   0.8134715E-03   0.9462899E-03   0.8884198E-03
  0.2950000E+02   0.8938186E-03   0.1026742E-02   0.9693752E-03
  0.3050000E+02   0.9789746E-03   0.1111129E-02   0.1054678E-02
  0.3150000E+02   0.1068921E-02   0.1199393E-02   0.1144284E-02
  0.3250000E+02   0.1163611E-02   0.1291458E-02   0.1238128E-02
  0.3350000E+02   0.1262971E-02   0.1387227E-02   0.1336120E-02
  0.3450000E+02   0.1366899E-02   0.1486584E-02   0.1438147E-02
  0.3550000E+02   0.1475267E-02   0.1589396E-02   0.1544072E-02
  0.3650000E+02   0.1587919E-02   0.1695509E-02   0.1653740E-02
  0.3750000E+02   0.1704674E-02   0.1804754E-02   0.1766972E-02
  0.3850000E+02   0.1825326E-02   0.1916946E-02   0.1883570E-02
  0.3950000E+02   0.1949646E-02   0.2031885E-02   0.2003318E-02
  0.4050000E+02   0.2077382E-02   0.2149354E-02   0.2125982E-02
  0.4150000E+02   0.2208268E-02   0.2269131E-02   0.2251315E-02
  0.4250000E+02   0.2342010E-02   0.2390974E-02   0.2379050E-02
  0.4350000E+02   0.2478306E-02   0.2514637E-02   0.2508915E-02
  0.4450000E+02   0.2616835E-02   0.2640622E-02   0.2640622E-02
  0.4550000E+02   0.2757271E-02   0.2773878E-02   0.2773878E-02
  0.4650000E+02   0.2893958E-02   0.2908380E-02   0.2908380E-02
  0.4750000E+02   0.3022286E-02   0.3043823E-02   0.3043823E-02
  0.4850000E+02   0.3151105E-02   0.3186572E-02   0.3179897E-02
