-1.319080769230769112e+00 2.715262421692639871e-04 4.430019859554739986e-04 1.000064597818489534e-03 -1.451798076923076719e+00 7.069632458215996623e-07 7.066963147354888905e-07 8.592345737022750335e-07 -1.601541208791208870e+00 3.099085424219596855e-06 4.589707718021935473e-03 3.043219956427256623e-02
-1.311857692307692114e+00 3.218485026760059759e-04 5.136676473183981973e-04 1.120582961354516785e-03 -1.445778846153846109e+00 9.016086684350777028e-07 9.014370509477779838e-07 9.739541240615157021e-07 -1.596381868131868220e+00 4.546252384691605850e-06 3.943791088031257941e-03 2.373532810171923718e-02
-1.304634615384615115e+00 3.803712698777462977e-04 5.942921521230963003e-04 1.254287957423752889e-03 -1.439759615384615277e+00 1.132738511312175702e-06 1.145688337008036053e-06 1.145688337008036053e-06 -1.591222527472527570e+00 6.238287972047017998e-06 3.418384283034871154e-03 1.874480904634965098e-02
-1.297411538461538338e+00 4.482287510885517648e-04 6.860706473912614716e-04 1.402437960910925350e-03 -1.433740384615384444e+00 1.366551051468328505e-06 1.450928323241946161e-06 1.450839606465156018e-06 -1.586063186813186920e+00 8.095970964658260845e-06 2.987884048179413263e-03 1.498241355482288727e-02
-1.290188461538461340e+00 5.266799471247737407e-04 7.903123947236637397e-04 1.566386433025813030e-03 -1.427721153846153834e+00 1.670593368474210357e-06 1.831023711428735529e-06 1.830772432571527496e-06 -1.580903846153846271e+00 1.003199584541232707e-05 2.632729186825533228e-03 1.211426151084224467e-02
-1.282965384615384341e+00 6.171175203790355782e-04 9.084471771295423142e-04 1.747590496006509123e-03 -1.421701923076923002e+00 2.071715920746840962e-06 2.302660236455183816e-06 2.302228302236241430e-06 -1.575744505494505621e+00 1.196638628806021443e-05 2.337852133772499227e-03 9.904536368713414210e-03
-1.275742307692307564e+00 7.210766656973153794e-04 1.042032962793757074e-03 1.947613055994300074e-03 -1.415682692307692170e+00 2.595687466957309058e-06 2.885847901319882819e-06 2.885221419760093283e-06 -1.570585164835164749e+00 1.383671940309165764e-05 2.091554913290319048e-03 8.184814361945994335e-03
-1.268519230769230566e+00 8.402452416481547091e-04 1.192762750188436751e-03 2.168125975832309402e-03 -1.409663461538461338e+00 3.274753823729423127e-06 3.604493539093704639e-06 3.603664229523191134e-06 -1.565425824175824099e+00 1.560245115269133046e-05 1.884698470698398416e-03 6.833512594043844417e-03
-1.261296153846153567e+00 9.764718553346865646e-04 1.362471841148185474e-03 2.410920425413628793e-03 -1.403644230769230727e+00 4.064422858126492631e-06 4.487058270370075706e-06 4.486024944957889839e-06 -1.560266483516483449e+00 1.724452021612236607e-05 1.710085826054431966e-03 5.761953639856750263e-03
-1.254073076923076790e+00 1.131776135952837015e-03 1.553144115890125196e-03 2.677907003264583252e-03 -1.397624999999999895e+00 5.026259315461105639e-06 5.567303062348263029e-06 5.566073177736809776e-06 -1.555107142857142799e+00 1.876204581046116206e-05 1.562013120148786219e-03 4.904819251979947690e-03
-1.246849999999999792e+00 1.308355421443722130e-03 1.766917702601748059e-03 2.971122026841246759e-03 -1.391605769230769063e+00 6.207611138694684790e-06 6.885140899402940107e-06 6.883732023114731948e-06 -1.549947802197802149e+00 2.016780580347479694e-05 1.435932452340401904e-03 4.213540937066263987e-03
-1.239626923076923015e+00 1.508595180810225677e-03 2.006094364116249237e-03 3.292728701437754642e-03 -1.385586538461538231e+00 7.654372464079440674e-06 8.487594074395803413e-06 8.486035413403835844e-06 -1.544788461538461499e+00 2.148375516973424494e-05 1.328194071374186281e-03 3.651672851615097356e-03
-1.232403846153846017e+00 1.735078837149179112e-03 2.273141724848080220e-03 3.645026525711965275e-03 -1.379567307692307621e+00 9.421126113438016471e-06 1.042986702823465366e-05 1.070575922064631572e-05 -1.539629120879120849e+00 2.273722091598883338e-05 1.235853228695680747e-03 3.191629041265023597e-03
-1.225180769230769018e+00 1.990588583167963305e-03 2.570701680301218026e-03 4.030449429004947202e-03 -1.373548076923076788e+00 1.157318756219093816e-05 1.277655949283923072e-05 1.348719619826732380e-05 -1.534469780219780199e+00 2.395807327735046554e-05 1.156520274888051198e-03 2.812354695413125938e-03
-1.217957692307692241e+00 2.278119991561184179e-03 2.901591643141798738e-03 4.451572127884361081e-03 -1.367528846153845956e+00 1.418518215645589283e-05 1.560301154962444604e-05 1.691773399131140233e-05 -1.529310439560439550e+00 2.517679984425827045e-05 1.088246859083453425e-03 2.497649967462663590e-03
-1.210734615384615243e+00 2.600882273714802666e-03 3.268815055998714782e-03 4.911113451954973383e-03 -1.361509615384615346e+00 1.734544949297392647e-05 1.899680671487587565e-05 2.112136593728126355e-05 -1.524151098901098900e+00 2.642342568841435257e-05 1.029436807995592635e-03 2.234954661446700731e-03
-1.203511538461538244e+00 2.962307818776243381e-03 3.675558595568120639e-03 5.411937575390505552e-03 -1.355490384615384514e+00 2.115701921986740111e-05 2.305942050173020463e-05 2.623699019855311752e-05 -1.518991758241758250e+00 2.772696348933779742e-05 9.787759727263711101e-04 2.014455112415399103e-03
-1.196288461538461467e+00 3.366052503409371933e-03 4.125198621809941270e-03 5.957054344388836714e-03 -1.349471153846153681e+00 2.573953097667266987e-05 2.790804192600716179e-05 3.242091268163871837e-05 -1.513832417582417600e+00 2.911537346276521425e-05 9.351794126805956005e-04 1.828437202138825241e-03
-1.189065384615384469e+00 3.816001239892432596e-03 4.621303558776455878e-03 6.549625683030434187e-03 -1.343451923076922849e+00 3.123150667134714381e-05 3.367763312576088701e-05 3.984818513586536686e-05 -1.508673076923076950e+00 3.061562516605958328e-05 8.977473480360031836e-04 1.670790457602211020e-03
-1.181842307692307470e+00 4.316270331270683283e-03 5.167632231485747366e-03 7.192959780732213759e-03 -1.337432692307692239e+00 3.779267937682512148e-05 4.052307902452752041e-05 4.871388457180437430e-05 -1.503513736263736300e+00 3.225414701713895475e-05 8.657313099120725764e-04 1.536644704687436212e-03
-1.174619230769230693e+00 4.871206969348858447e-03 5.768138316454259409e-03 7.890518605488429371e-03 -1.331413461538461407e+00 4.560720440033801023e-05 4.862155824750936359e-05 5.923470041864193172e-05 -1.498354395604395650e+00 3.405719427968123292e-05 8.385080411567024652e-04 1.422096434856252216e-03
-1.167396153846153695e+00 5.485388610480337185e-03 6.426966689212683555e-03 8.645913125109193700e-03 -1.325394230769230575e+00 5.488499480500471479e-05 5.817526647657625611e-05 7.165055507627271308e-05 -1.493195054945055000e+00 3.605125799820341263e-05 8.155564540311260055e-04 1.323996750556210526e-03
-1.160173076923076696e+00 6.163619409937241660e-03 7.148451792673346343e-03 9.462900608875857503e-03 -1.319374999999999964e+00 6.586595967252503454e-05 6.941406993546999564e-05 8.622652898649669345e-05 -1.488035714285714350e+00 3.826359662309294663e-05 7.964417285767548624e-04 1.239793144270854913e-03
-1.152949999999999919e+00 6.910931738005550266e-03 7.937117090920221482e-03 1.034538607876253971e-02 -1.313355769230769132e+00 7.882309176621863451e-05 8.259867176941552340e-05 1.032550555554381658e-04 -1.482876373626373701e+00 4.072258414947274471e-05 7.808000197175388049e-04 1.167405529650208289e-03
-1.145726923076922921e+00 7.732574400179985374e-03 8.797668363454998544e-03 1.129742989258540782e-02 -1.307336538461538300e+00 9.406603188567869850e-05 9.802378368682912858e-05 1.230583202952186244e-04 -1.477717032967033051e+00 4.345814014960690898e-05 7.683276528325133810e-04 1.105130615113219432e-03
-1.138503846153845922e+00 8.634010197594981298e-03 9.734989132548322460e-03 1.232321537773736070e-02 -1.301317307692307468e+00 1.119447119545957528e-04 1.160216517116007071e-04 1.459910144657694758e-04 -1.472557692307692401e+00 4.650220097781208661e-05 7.587719504552762131e-04 1.051568505313343806e-03
