-1.319080769230769112e+00 5.517395032828783960e-05 1.764021765564695679e-04 7.491795488938228541e-04 -1.451798076923076719e+00 5.953592335009514473e-08 1.314156141007681676e-07 2.227994632808522702e-07 -1.601541208791208870e+00 3.543210922541932149e-04 1.848411424859152177e-02 4.814350247878797923e-02
-1.311857692307692114e+00 6.685536603445003338e-05 2.044350155932344302e-04 8.213502911489287388e-04 -1.445778846153846109e+00 1.214042934617119393e-07 1.657341657496628935e-07 2.168959045071391740e-07 -1.596381868131868220e+00 3.116384234177501213e-04 1.392515954479782610e-02 3.258256211346460124e-02
-1.304634615384615115e+00 8.075571934402174913e-05 2.365076087261748310e-04 9.004695811815351765e-04 -1.439759615384615277e+00 2.088943140001022446e-07 2.087423964679168666e-07 2.274022908893951099e-07 -1.591222527472527570e+00 2.764710319421917603e-04 1.063867500249186630e-02 2.248220373707026515e-02
-1.297411538461538338e+00 9.724405106554723688e-05 2.731330274140871700e-04 9.871586235591020553e-04 -1.433740384615384444e+00 2.306767011950174997e-07 2.625174752436093193e-07 3.965218773148859664e-07 -1.586063186813186920e+00 2.473144433408493810e-04 8.238174816001619591e-03 1.580368121594808925e-02
-1.290188461538461340e+00 1.167410045892170942e-04 3.148790661699980885e-04 1.082086873228025594e-03 -1.427721153846153834e+00 2.493563439330096764e-07 3.295953681233184870e-07 6.487900848841100825e-07 -1.580903846153846271e+00 2.230038383121133773e-04 6.462642173252553142e-03 1.130885094841971826e-02
-1.282965384615384341e+00 1.397243388028998037e-04 3.623727740769818947e-04 1.185976267861475232e-03 -1.421701923076923002e+00 2.764698664969739538e-07 4.130626909234043344e-07 1.005489775396822247e-06 -1.575744505494505621e+00 2.026308941457677924e-04 5.133495169421377173e-03 8.232056794994337470e-03
-1.275742307692307564e+00 1.667347756778885177e-04 4.163048887928675820e-04 1.299602497236663698e-03 -1.415682692307692170e+00 3.131960541019335379e-07 5.166641727484767615e-07 1.487267295319164963e-06 -1.570585164835164749e+00 1.854818062597677524e-04 4.127019357972596877e-03 6.091582691475576350e-03
-1.268519230769230566e+00 1.983826937786528665e-04 4.774344808227442465e-04 1.423798832336564679e-03 -1.409663461538461338e+00 3.612938122382524071e-07 6.449295180288711086e-07 2.113562093181112588e-06 -1.565425824175824099e+00 1.709922847313288384e-04 3.356486249567920254e-03 4.579298407366113807e-03
-1.261296153846153567e+00 2.353542321093789549e-04 5.465942225092098065e-04 1.559460280752716574e-03 -1.403644230769230727e+00 4.231515688684422848e-07 8.033198163432955618e-07 2.902404336210604580e-06 -1.560266483516483449e+00 1.587131605500262052e-04 2.760390345338464575e-03 3.494961919381483258e-03
-1.254073076923076790e+00 2.784182962578646519e-04 6.246951500919380998e-04 1.707545691090580795e-03 -1.397624999999999895e+00 5.018786922723817726e-07 9.983993435665855189e-07 3.870700878683615794e-06 -1.555107142857142799e+00 1.482848256964995007e-04 2.294626387966750437e-03 2.706445256728260210e-03
-1.246849999999999792e+00 3.284340838931009690e-04 7.127316394080732316e-04 1.869079859790282209e-03 -1.391605769230769063e+00 6.014338160493165131e-07 1.238033936591369512e-06 5.034898447715802813e-06 -1.549947802197802149e+00 1.394177528626935165e-04 1.927244205169762088e-03 2.125297383824375878e-03
-1.239626923076923015e+00 3.863582115881179064e-04 8.117872171694640645e-04 2.045160795307168940e-03 -1.385586538461538231e+00 7.267887606485748882e-07 1.531620341534841239e-06 6.411889379565742710e-06 -1.544788461538461499e+00 1.318777481467646982e-04 1.634846850260051731e-03 1.691469822212478573e-03
-1.232403846153846017e+00 4.532525711880563426e-04 9.230391424306327820e-04 2.236957732981961072e-03 -1.379567307692307621e+00 8.841309950719734741e-07 1.890349443120463782e-06 8.020029874570281902e-06 -1.539629120879120849e+00 1.254744270357606602e-04 1.400143192275903276e-03 1.390906037655157117e-03
-1.225180769230769018e+00 5.302919915577780597e-04 1.047763731077145169e-03 2.445719437655715766e-03 -1.373548076923076788e+00 1.081107115876957762e-06 2.327510594921344682e-06 9.880166517524319595e-06 -1.534469780219780199e+00 1.200525259386603074e-04 1.210231166060680595e-03 1.201963026276859064e-03
-1.217957692307692241e+00 6.187723310268514014e-04 1.187343527966616382e-03 2.672773279466489262e-03 -1.367528846153845956e+00 1.327110743594271618e-06 2.858838229818408451e-06 1.201661642768792273e-05 -1.529310439560439550e+00 1.154849068428122762e-04 1.055397146891915100e-03 1.047945779704370726e-03
-1.210734615384615243e+00 7.201186814272261209e-04 1.343269265380264005e-03 2.919531494576442683e-03 -1.361509615384615346e+00 1.633620965995321781e-06 3.502901911994200479e-06 1.445809445465181229e-05 -1.524151098901098900e+00 1.116672958602698499e-04 9.282650431848452977e-04 9.215055677807980523e-04
-1.203511538461538244e+00 8.358926684936717399e-04 1.517145840898660508e-03 3.187492341061523744e-03 -1.355490384615384514e+00 2.014597402250011779e-06 4.281562018589818562e-06 1.723855941896544261e-05 -1.518991758241758250e+00 1.085140620674864567e-04 8.231874351709346244e-04 8.170167488531929418e-04
-1.196288461538461467e+00 9.678011108559530108e-04 1.710702106225967184e-03 3.478245358957995741e-03 -1.349471153846153681e+00 2.486932012677145178e-06 5.220467940019079833e-06 2.039803410831081095e-05 -1.513832417582417600e+00 1.059548122022905127e-04 7.358059590837519445e-04 7.301384172785209490e-04
-1.189065384615384469e+00 1.117703457393123866e-03 1.925785892364767970e-03 3.793471523542858020e-03 -1.343451923076922849e+00 3.070976319850273777e-06 6.349639781024512649e-06 2.398340175429082962e-05 -1.508673076923076950e+00 1.039317808836325957e-04 6.627317936601757279e-04 6.574958268190032569e-04
-1.181842307692307470e+00 1.287619256447734188e-03 2.164379579565830786e-03 4.134948534722343062e-03 -1.337432692307692239e+00 3.791140110870309863e-06 7.704105998354212673e-06 2.804918153043311634e-05 -1.503513736263736300e+00 1.023977919842028445e-04 6.013107673098753341e-04 5.964462137298127530e-04
-1.174619230769230693e+00 1.479734412417968610e-03 2.428597221003222454e-03 4.504552017373943638e-03 -1.331413461538461407e+00 4.676569648937846156e-06 9.324627488774278136e-06 3.265839315218548782e-05 -1.498354395604395650e+00 1.013144646693818561e-04 5.494500444317546549e-04 5.449060336099314106e-04
-1.167396153846153695e+00 1.696412499933180364e-03 2.720689878871271859e-03 4.904258802069210409e-03 -1.325394230769230575e+00 5.761918297163235568e-06 1.125850262956951444e-05 3.788342244095036057e-05 -1.493195054945055000e+00 1.006509498916368853e-04 5.054882423037939006e-04 5.012215180363192900e-04
-1.160173076923076696e+00 1.940192133123030916e-03 3.043049972817239886e-03 5.336149151997791190e-03 -1.319374999999999964e+00 7.088219886273378709e-06 1.356046808282082751e-05 4.380701965184635559e-05 -1.488035714285714350e+00 1.003827687730282577e-04 4.680985804917700121e-04 4.640721521341140067e-04
-1.152949999999999919e+00 2.213801624108099452e-03 3.398214610633436706e-03 5.802407039268464226e-03 -1.313355769230769132e+00 8.703860728547168520e-06 1.629369202888313671e-05 5.052326957903328783e-05 -1.482876373626373701e+00 1.004910591513871141e-04 4.362148658651572781e-04 4.323969224372377980e-04
-1.145726923076922921e+00 2.520160311296214522e-03 3.788867917518065880e-03 6.305324440531452634e-03 -1.307336538461538300e+00 1.066567361019490482e-05 1.953087408921381143e-05 5.813884068818531045e-05 -1.477717032967033051e+00 1.009617199062271177e-04 4.089762382099779701e-04 4.053392703815240309e-04
-1.138503846153845922e+00 2.862380943954476523e-03 4.217842363114749499e-03 6.847301562781600050e-03 -1.301317307692307468e+00 1.304015403213553735e-05 2.335546421061898269e-05 6.677414889922351202e-05 -1.472557692307692401e+00 1.017850044269067599e-04 3.856835354163277562e-04 3.822036198022896376e-04
