-1.319080769230769112e+00 1.326950919794100665e-04 3.517569302313060991e-04 4.588671464679787600e-04 -1.451798076923076719e+00 2.410144453905971962e-09 2.365980494834134948e-09 1.331798462890233226e-09 -1.601541208791208870e+00 5.273061399666858256e-07 8.334124907282739977e-05 1.359971993610926792e-03
-1.311857692307692114e+00 1.561842042710451684e-04 4.072289375595044636e-04 5.428338107493148497e-04 -1.445778846153846109e+00 3.713051396996167375e-09 3.738559946445547777e-09 3.342052042587003274e-09 -1.596381868131868220e+00 7.412435593569600443e-07 8.425544567813470919e-05 1.335864222971704877e-03
-1.304634615384615115e+00 1.832788546942686362e-04 4.697438984307938502e-04 6.382100420168770145e-04 -1.439759615384615277e+00 5.683312705382052232e-09 5.767206811659598145e-09 5.776843417057489032e-09 -1.591222527472527570e+00 9.544572196570522006e-07 8.514258862682067192e-05 1.309666739789259711e-03
-1.297411538461538338e+00 2.144512629393056609e-04 5.399828638561540847e-04 7.459820885602679117e-04 -1.433740384615384444e+00 8.998748489388004908e-09 8.732555666180355205e-09 8.632048085176160349e-09 -1.586063186813186920e+00 1.145158573310377678e-06 8.602115296061381541e-05 1.281880635923496803e-03
-1.290188461538461340e+00 2.502224866206363414e-04 6.186720811098487790e-04 8.671641975395564562e-04 -1.427721153846153834e+00 1.353191056679710881e-08 1.302149003163070201e-08 1.298701843305250442e-08 -1.580903846153846271e+00 1.298981545650679111e-06 8.690816211121327639e-05 1.252963014869970873e-03
-1.282965384615384341e+00 2.911651500733373511e-04 7.065842816148439759e-04 1.002795743926486721e-03 -1.421701923076923002e+00 1.990790766398834530e-08 1.916221350464049319e-08 1.932454532659353407e-08 -1.575744505494505621e+00 1.410368852811071489e-06 8.781933156239344718e-05 1.223326730286667351e-03
-1.275742307692307564e+00 3.379065150528820852e-04 8.045408311701951346e-04 1.153941635282715013e-03 -1.415682692307692170e+00 2.885142716362646494e-08 2.786908218868832101e-08 2.840906640885267995e-08 -1.570585164835164749e+00 1.481079570398960671e-06 8.876921529856241530e-05 1.193339057001627235e-03
-1.268519230769230566e+00 3.911318822239965133e-04 9.134122749913144981e-04 1.321686276768546751e-03 -1.409663461538461338e+00 4.131739859095879348e-08 4.009938080399529847e-08 4.124226755551447705e-08 -1.565425824175824099e+00 1.517516093431535878e-06 8.977142959576342722e-05 1.163321704496214117e-03
-1.261296153846153567e+00 4.515876691526570430e-04 1.034121924618933760e-03 1.507136454579692964e-03 -1.403644230769230727e+00 5.856138079053224262e-08 5.712453732263554276e-08 5.912359854572049587e-08 -1.560266483516483449e+00 1.528118659865522890e-06 9.083857134767358600e-05 1.133553589663131292e-03
-1.254073076923076790e+00 5.200850837938661517e-04 1.167643791377007004e-03 1.711419700586236424e-03 -1.397624999999999895e+00 8.222366364899979812e-08 8.061860712052432395e-08 8.372400772336886473e-08 -1.555107142857142799e+00 1.521461066812128806e-06 9.198257807115405645e-05 1.104272779602735993e-03
-1.246849999999999792e+00 5.975035247644633167e-04 1.315008618782177729e-03 1.935681014338052090e-03 -1.391605769230769063e+00 1.142126073355763704e-07 1.127674896572654396e-07 1.171753215153404320e-07 -1.549947802197802149e+00 1.505159217903606680e-06 9.321472849123985831e-05 1.075679257793050320e-03
