#w    R(w)_min   R(w)_max   R(w)_avg 
0.5   -7.1872759125472465e-06   -1.0129207007534977e-05   -8.940694069588863e-06
1.5002000400080016   -8.457684586140226e-06   -1.120157282992605e-05   -1.0141277710151687e-05
2.500400080016003   -9.675706730791986e-06   -1.2301976207122257e-05   -1.1319303524439743e-05
3.5006001200240044   -1.0772224353248857e-05   -1.3412603255304215e-05   -1.2429206596597988e-05
4.500800160032006   -1.1683178360679653e-05   -1.4521087513210134e-05   -1.3430470134256664e-05
5.501000200040008   -1.23515462206731e-05   -1.562160026455688e-05   -1.4289253396519621e-05
6.501200240048009   -1.2814835677715456e-05   -1.6763827800538825e-05   -1.5050646964713885e-05
7.501400280056011   -1.3236688228054404e-05   -1.8069187341796996e-05   -1.586428987851819e-05
8.501600320064012   -1.379067262799433e-05   -1.9664503487925116e-05   -1.6887984062410768e-05
9.501800360072014   -1.4651186709631347e-05   -2.1676844830057864e-05   -1.828015395631585e-05
10.502000400080016   -1.5993436097238356e-05   -2.4233502430509476e-05   -2.019982192442647e-05
11.502200440088018   -1.7993412751044296e-05   -2.7461968177850296e-05   -2.2806583475271335e-05
12.502400480096018   -2.082080597068126e-05   -3.1485020564696384e-05   -2.6254155514065438e-05
13.50260052010402   -2.4538706364673683e-05   -3.635138881981548e-05   -3.059926310705585e-05
14.502800560112021   -2.9126275166537422e-05   -4.205181390804827e-05   -3.582260481111116e-05
15.503000600120023   -3.455911772351215e-05   -4.857483539357171e-05   -4.1902077659836826e-05
16.503200640128025   -4.081148908041467e-05   -5.590834151827902e-05   -4.881479980474262e-05
17.503400680136025   -4.785633459233586e-05   -6.403961916462447e-05   -5.653716304010999e-05
18.50360072014403   -5.566533097950329e-05   -7.295540433757057e-05   -6.504488589198622e-05
19.50380076015203   -6.418473637625099e-05   -8.261358958656492e-05   -7.428827538137838e-05
20.504000800160032   -7.321336015427055e-05   -9.279983949730748e-05   -8.406680248249504e-05
21.504200840168032   -8.249255527969767e-05   -0.00010323209358441919   -9.412047800522919e-05
22.504400880176036   -9.1760070210137e-05   -0.00011362345238463909   -0.00010418485068256172
23.504600920184036   -0.00010075013136930524   -0.0001236822476335588   -0.00011399106730774687
24.504800960192036   -0.0001091934341745897   -0.00013311200515842459   -0.00012326583902272587
25.50500100020004   -0.00011681753142388147   -0.000141611773356671   -0.00013173176541234806
26.50520104020804   -0.0001234557938869706   -0.00014897655903718413   -0.00013920561558560985
27.505401080216043   -0.0001291980392560247   -0.00015523699586205499   -0.0001457349199936465
28.505601120224043   -0.00013417316146809686   -0.00016045992258657235   -0.00015140273271830836
29.505801160232046   -0.00013851237996862097   -0.0001647146140989558   -0.0001562945727168879
30.506001200240046   -0.00014234924683566457   -0.0001680728186742924   -0.00016049845329479256
31.50620124024805   -0.00014581965396962698   -0.00017060879566348274   -0.00016410491190948573
32.50640128025605   -0.00014905893659409298   -0.0001723968903187914   -0.0001672054272896366
33.50660132026405   -0.0001521493265783535   -0.00017346701020334014   -0.00016986306717328283
34.50680136027205   -0.0001551237452321793   -0.00017380794114839942   -0.00017211386016293377
35.50700140028005   -0.00015801229904568233   -0.00017340681000020913   -0.00017399231343950738
