             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.4085091E-08   0.1529336E-07   0.9028661E-08
  0.1500000E+01   0.8332922E-08   0.1489136E-07   0.1138874E-07
  0.2500000E+01   0.1434664E-07   0.1562362E-07   0.1434664E-07
  0.3500000E+01   0.1584330E-07   0.2723255E-07   0.1804524E-07
  0.4500000E+01   0.1712880E-07   0.4456963E-07   0.2265896E-07
  0.5500000E+01   0.1899369E-07   0.6908988E-07   0.2840007E-07
  0.6500000E+01   0.2151908E-07   0.1022152E-06   0.3552607E-07
  0.7500000E+01   0.2482591E-07   0.1452843E-06   0.4434840E-07
  0.8500000E+01   0.2907835E-07   0.1995384E-06   0.5524249E-07
  0.9500000E+01   0.3449008E-07   0.2661406E-06   0.6865955E-07
  0.1050000E+02   0.4133310E-07   0.3462213E-06   0.8514018E-07
  0.1150000E+02   0.4994898E-07   0.4409404E-06   0.1053301E-06
  0.1250000E+02   0.6076275E-07   0.5515573E-06   0.1299982E-06
  0.1350000E+02   0.7429960E-07   0.6795015E-06   0.1600574E-06
  0.1450000E+02   0.9120462E-07   0.8264400E-06   0.1965884E-06
  0.1550000E+02   0.1122660E-06   0.9943410E-06   0.2408664E-06
  0.1650000E+02   0.1384421E-06   0.1185532E-05   0.2943923E-06
  0.1750000E+02   0.1708924E-06   0.1402756E-05   0.3589268E-06
  0.1850000E+02   0.2110136E-06   0.1649226E-05   0.4365302E-06
  0.1950000E+02   0.2604806E-06   0.1928678E-05   0.5296060E-06
  0.2050000E+02   0.3212929E-06   0.2245430E-05   0.6409504E-06
  0.2150000E+02   0.3958273E-06   0.2604441E-05   0.7738073E-06
  0.2250000E+02   0.4868976E-06   0.3011379E-05   0.9319298E-06
  0.2350000E+02   0.5978210E-06   0.3472687E-05   0.1119648E-05
  0.2450000E+02   0.7324928E-06   0.3995668E-05   0.1341944E-05
  0.2550000E+02   0.8954694E-06   0.4588564E-05   0.1604535E-05
  0.2650000E+02   0.1092060E-05   0.5260648E-05   0.1913966E-05
  0.2750000E+02   0.1328431E-05   0.6022328E-05   0.2277706E-05
  0.2850000E+02   0.1611712E-05   0.6885251E-05   0.2704259E-05
  0.2950000E+02   0.1950126E-05   0.7862416E-05   0.3203284E-05
  0.3050000E+02   0.2353120E-05   0.8968301E-05   0.3785718E-05
  0.3150000E+02   0.2831513E-05   0.1021899E-04   0.4463920E-05
  0.3250000E+02   0.3397655E-05   0.1163231E-04   0.5251818E-05
  0.3350000E+02   0.4065600E-05   0.1322797E-04   0.6165068E-05
  0.3450000E+02   0.4851290E-05   0.1502773E-04   0.7221224E-05
  0.3550000E+02   0.5772759E-05   0.1705555E-04   0.8439923E-05
  0.3650000E+02   0.6850343E-05   0.1933775E-04   0.9843079E-05
  0.3750000E+02   0.8106910E-05   0.2190317E-04   0.1145508E-04
  0.3850000E+02   0.9568103E-05   0.2478337E-04   0.1330302E-04
  0.3950000E+02   0.1126259E-04   0.2801283E-04   0.1541689E-04
  0.4050000E+02   0.1322235E-04   0.3162907E-04   0.1782986E-04
  0.4150000E+02   0.1548293E-04   0.3567291E-04   0.2057848E-04
  0.4250000E+02   0.1808377E-04   0.4018864E-04   0.2370299E-04
  0.4350000E+02   0.2106849E-04   0.4522419E-04   0.2724751E-04
  0.4450000E+02   0.2448520E-04   0.5083140E-04   0.3126036E-04
  0.4550000E+02   0.2838685E-04   0.5706616E-04   0.3579433E-04
  0.4650000E+02   0.3283157E-04   0.6398864E-04   0.4090696E-04
  0.4750000E+02   0.3788295E-04   0.7166352E-04   0.4666080E-04
  0.4850000E+02   0.4361046E-04   0.8016015E-04   0.5312372E-04
  0.4950000E+02   0.5008976E-04   0.8955280E-04   0.6036919E-04
  0.5050000E+02   0.5740303E-04   0.9992083E-04   0.6847656E-04
  0.5150000E+02   0.6563931E-04   0.1113489E-03   0.7753133E-04
  0.5250000E+02   0.7489489E-04   0.1239272E-03   0.8762546E-04
  0.5350000E+02   0.8527355E-04   0.1377516E-03   0.9885759E-04
  0.5450000E+02   0.9688694E-04   0.1529237E-03   0.1113333E-03
  0.5550000E+02   0.1098548E-03   0.1695515E-03   0.1251654E-03
  0.5650000E+02   0.1243054E-03   0.1877488E-03   0.1404741E-03
  0.5750000E+02   0.1403755E-03   0.2076361E-03   0.1573873E-03
  0.5850000E+02   0.1582109E-03   0.2293402E-03   0.1760405E-03
  0.5950000E+02   0.1779664E-03   0.2529946E-03   0.1965775E-03
  0.6050000E+02   0.1998061E-03   0.2787396E-03   0.2191499E-03
  0.6150000E+02   0.2239033E-03   0.3067223E-03   0.2439178E-03
  0.6250000E+02   0.2504411E-03   0.3370965E-03   0.2710494E-03
  0.6350000E+02   0.2796118E-03   0.3700234E-03   0.3007213E-03
  0.6450000E+02   0.3116173E-03   0.4056707E-03   0.3331185E-03
  0.6550000E+02   0.3466689E-03   0.4442133E-03   0.3684342E-03
  0.6650000E+02   0.3849873E-03   0.4858331E-03   0.4068701E-03
  0.6750000E+02   0.4268022E-03   0.5307186E-03   0.4486356E-03
  0.6850000E+02   0.4723524E-03   0.5790655E-03   0.4939486E-03
  0.6950000E+02   0.5218853E-03   0.6310758E-03   0.5430344E-03
  0.7050000E+02   0.5756566E-03   0.6869580E-03   0.5961258E-03
  0.7150000E+02   0.6339301E-03   0.7469270E-03   0.6534632E-03
  0.7250000E+02   0.6969770E-03   0.8112038E-03   0.7152934E-03
  0.7350000E+02   0.7650753E-03   0.8800150E-03   0.7818701E-03
  0.7450000E+02   0.8385096E-03   0.9535928E-03   0.8534528E-03
