             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5882600E-09   0.2522701E-08   0.1930399E-08
  0.1500000E+01   0.1350521E-08   0.2638287E-08   0.2564004E-08
  0.2500000E+01   0.2805582E-08   0.3376739E-08   0.3376739E-08
  0.3500000E+01   0.3150760E-08   0.5344478E-08   0.4413025E-08
  0.4500000E+01   0.3568840E-08   0.9445283E-08   0.5727238E-08
  0.5500000E+01   0.4121008E-08   0.1564563E-07   0.7385760E-08
  0.6500000E+01   0.4836786E-08   0.2450900E-07   0.9469423E-08
  0.7500000E+01   0.5755110E-08   0.3659381E-07   0.1207640E-07
  0.8500000E+01   0.6926239E-08   0.5243233E-07   0.1532561E-07
  0.9500000E+01   0.8414228E-08   0.7252310E-07   0.1936074E-07
  0.1050000E+02   0.1030003E-07   0.9733661E-07   0.2435495E-07
  0.1150000E+02   0.1268532E-07   0.1273319E-06   0.3051634E-07
  0.1250000E+02   0.1569710E-07   0.1629802E-06   0.3809440E-07
  0.1350000E+02   0.1949328E-07   0.2047925E-06   0.4738742E-07
  0.1450000E+02   0.2426929E-07   0.2533481E-06   0.5875105E-07
  0.1550000E+02   0.3026600E-07   0.3093218E-06   0.7260830E-07
  0.1650000E+02   0.3777893E-07   0.3735109E-06   0.8946087E-07
  0.1750000E+02   0.4716916E-07   0.4468600E-06   0.1099022E-06
  0.1850000E+02   0.5887597E-07   0.5304847E-06   0.1346325E-06
  0.1950000E+02   0.7343160E-07   0.6256960E-06   0.1644754E-06
  0.2050000E+02   0.9147815E-07   0.7340244E-06   0.2003975E-06
  0.2150000E+02   0.1137871E-06   0.8572457E-06   0.2435301E-06
  0.2250000E+02   0.1412818E-06   0.9974086E-06   0.2951931E-06
  0.2350000E+02   0.1750626E-06   0.1156865E-05   0.3569234E-06
  0.2450000E+02   0.2164358E-06   0.1338304E-05   0.4305045E-06
  0.2550000E+02   0.2669464E-06   0.1544785E-05   0.5180017E-06
  0.2650000E+02   0.3284145E-06   0.1779781E-05   0.6217993E-06
  0.2750000E+02   0.4029768E-06   0.2047223E-05   0.7446433E-06
  0.2850000E+02   0.4931317E-06   0.2351543E-05   0.8896871E-06
  0.2950000E+02   0.6017911E-06   0.2697729E-05   0.1060543E-05
  0.3050000E+02   0.7323364E-06   0.3091383E-05   0.1261338E-05
  0.3150000E+02   0.8886810E-06   0.3538775E-05   0.1496775E-05
  0.3250000E+02   0.1075339E-05   0.4046913E-05   0.1772197E-05
  0.3350000E+02   0.1297499E-05   0.4623607E-05   0.2093663E-05
  0.3450000E+02   0.1561109E-05   0.5277547E-05   0.2468021E-05
  0.3550000E+02   0.1872961E-05   0.6018377E-05   0.2902996E-05
  0.3650000E+02   0.2240792E-05   0.6856773E-05   0.3407275E-05
  0.3750000E+02   0.2673384E-05   0.7804536E-05   0.3990606E-05
  0.3850000E+02   0.3180679E-05   0.8874676E-05   0.4663899E-05
  0.3950000E+02   0.3773894E-05   0.1008150E-04   0.5439333E-05
  0.4050000E+02   0.4465653E-05   0.1144074E-04   0.6330471E-05
  0.4150000E+02   0.5270121E-05   0.1296959E-04   0.7352380E-05
  0.4250000E+02   0.6203142E-05   0.1468687E-04   0.8521757E-05
  0.4350000E+02   0.7282396E-05   0.1661311E-04   0.9857056E-05
  0.4450000E+02   0.8527551E-05   0.1877067E-04   0.1137863E-04
  0.4550000E+02   0.9960428E-05   0.2118383E-04   0.1310888E-04
  0.4650000E+02   0.1160517E-04   0.2387890E-04   0.1507238E-04
  0.4750000E+02   0.1348843E-04   0.2688439E-04   0.1729603E-04
  0.4850000E+02   0.1563951E-04   0.3023106E-04   0.1980924E-04
  0.4950000E+02   0.1809061E-04   0.3395208E-04   0.2264403E-04
  0.5050000E+02   0.2087695E-04   0.3808314E-04   0.2583524E-04
  0.5150000E+02   0.2403700E-04   0.4266254E-04   0.2942066E-04
  0.5250000E+02   0.2761265E-04   0.4773138E-04   0.3344117E-04
  0.5350000E+02   0.3164940E-04   0.5333358E-04   0.3794094E-04
  0.5450000E+02   0.3619653E-04   0.5951608E-04   0.4296754E-04
  0.5550000E+02   0.4130732E-04   0.6632889E-04   0.4857211E-04
  0.5650000E+02   0.4703918E-04   0.7382524E-04   0.5480949E-04
  0.5750000E+02   0.5345383E-04   0.8206167E-04   0.6173838E-04
  0.5850000E+02   0.6061749E-04   0.9109811E-04   0.6942145E-04
  0.5950000E+02   0.6860096E-04   0.1009980E-03   0.7792545E-04
  0.6050000E+02   0.7747981E-04   0.1118284E-03   0.8732136E-04
  0.6150000E+02   0.8733446E-04   0.1236600E-03   0.9768444E-04
  0.6250000E+02   0.9825032E-04   0.1365671E-03   0.1090943E-03
