             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.1055209E-04  -0.1238550E-05  -0.3630478E-05
  0.1500000E+01  -0.9109651E-05  -0.1191414E-05  -0.3359493E-05
  0.2500000E+01  -0.7882609E-05  -0.1146748E-05  -0.3112330E-05
  0.3500000E+01  -0.6836143E-05  -0.1104397E-05  -0.2886633E-05
  0.4500000E+01  -0.5941527E-05  -0.1064218E-05  -0.2680302E-05
  0.5500000E+01  -0.5174969E-05  -0.1026077E-05  -0.2491462E-05
  0.6500000E+01  -0.4516687E-05  -0.9898497E-06  -0.2318440E-05
  0.7500000E+01  -0.3950185E-05  -0.9554210E-06  -0.2159738E-05
  0.8500000E+01  -0.3461660E-05  -0.9226836E-06  -0.2014015E-05
  0.9500000E+01  -0.3039530E-05  -0.8915378E-06  -0.1880068E-05
  0.1050000E+02  -0.2674056E-05  -0.8618903E-06  -0.1756818E-05
  0.1150000E+02  -0.2357024E-05  -0.8336545E-06  -0.1643294E-05
  0.1250000E+02  -0.2081493E-05  -0.8067493E-06  -0.1538625E-05
  0.1350000E+02  -0.1841587E-05  -0.7810992E-06  -0.1442023E-05
  0.1450000E+02  -0.1632315E-05  -0.7566336E-06  -0.1352781E-05
  0.1550000E+02  -0.1449438E-05  -0.7332864E-06  -0.1270259E-05
  0.1650000E+02  -0.1289341E-05  -0.7109959E-06  -0.1193879E-05
  0.1750000E+02  -0.1148940E-05  -0.6897042E-06  -0.1123118E-05
  0.1850000E+02  -0.1057503E-05  -0.6693572E-06  -0.1057503E-05
  0.1950000E+02  -0.9966049E-06  -0.6499042E-06  -0.9966049E-06
  0.2050000E+02  -0.9400348E-06  -0.6312976E-06  -0.9400348E-06
  0.2150000E+02  -0.8874392E-06  -0.6134928E-06  -0.8874392E-06
  0.2250000E+02  -0.8384970E-06  -0.5964478E-06  -0.8384970E-06
  0.2350000E+02  -0.7929160E-06  -0.5801232E-06  -0.7929160E-06
  0.2450000E+02  -0.7504299E-06  -0.5372991E-06  -0.7504299E-06
  0.2550000E+02  -0.7107964E-06  -0.4851186E-06  -0.7107964E-06
  0.2650000E+02  -0.6737940E-06  -0.4386767E-06  -0.6737940E-06
  0.2750000E+02  -0.6392206E-06  -0.3972790E-06  -0.6392206E-06
  0.2850000E+02  -0.6068917E-06  -0.3603221E-06  -0.6068917E-06
  0.2950000E+02  -0.5766381E-06  -0.3272809E-06  -0.5766381E-06
  0.3050000E+02  -0.5483053E-06  -0.2976972E-06  -0.5483053E-06
  0.3150000E+02  -0.5217515E-06  -0.2711712E-06  -0.5217515E-06
  0.3250000E+02  -0.4968467E-06  -0.2473534E-06  -0.4968467E-06
  0.3350000E+02  -0.4734717E-06  -0.2259375E-06  -0.4734717E-06
  0.3450000E+02  -0.4515168E-06  -0.2066549E-06  -0.4515168E-06
  0.3550000E+02  -0.4308812E-06  -0.1892699E-06  -0.4308812E-06
  0.3650000E+02  -0.4192587E-06  -0.1735748E-06  -0.4114724E-06
  0.3750000E+02  -0.4099688E-06  -0.1593871E-06  -0.3932049E-06
  0.3850000E+02  -0.4010216E-06  -0.1465454E-06  -0.3760002E-06
  0.3950000E+02  -0.3924016E-06  -0.1349076E-06  -0.3597856E-06
  0.4050000E+02  -0.3840943E-06  -0.1243476E-06  -0.3444944E-06
  0.4150000E+02  -0.3760858E-06  -0.1147539E-06  -0.3300646E-06
  0.4250000E+02  -0.3683630E-06  -0.1060277E-06  -0.3164392E-06
  0.4350000E+02  -0.3609133E-06  -0.9808111E-07  -0.3035653E-06
  0.4450000E+02  -0.3537250E-06  -0.9083613E-07  -0.2913942E-06
  0.4550000E+02  -0.3467869E-06  -0.8422325E-07  -0.2798804E-06
  0.4650000E+02  -0.3400883E-06  -0.7818050E-07  -0.2689820E-06
  0.4750000E+02  -0.3336190E-06  -0.7265262E-07  -0.2586601E-06
  0.4850000E+02  -0.3273697E-06  -0.6759021E-07  -0.2488787E-06
  0.4950000E+02  -0.3213309E-06  -0.6294910E-07  -0.2396040E-06
  0.5050000E+02  -0.3154942E-06  -0.5868970E-07  -0.2308051E-06
  0.5150000E+02  -0.3098513E-06  -0.5477656E-07  -0.2224529E-06
  0.5250000E+02  -0.3043942E-06  -0.5117781E-07  -0.2145204E-06
  0.5350000E+02  -0.2991156E-06  -0.4786485E-07  -0.2069825E-06
  0.5450000E+02  -0.2940083E-06  -0.4481193E-07  -0.1998159E-06
  0.5550000E+02  -0.2890655E-06  -0.4199587E-07  -0.1929988E-06
  0.5650000E+02  -0.2842808E-06  -0.3939577E-07  -0.1865108E-06
  0.5750000E+02  -0.2796480E-06  -0.3699276E-07  -0.1803329E-06
  0.5850000E+02  -0.2751613E-06  -0.3476982E-07  -0.1744474E-06
  0.5950000E+02  -0.2708150E-06  -0.3271153E-07  -0.1688377E-06
  0.6050000E+02  -0.2666038E-06  -0.3080395E-07  -0.1634885E-06
  0.6150000E+02  -0.2625226E-06  -0.2903444E-07  -0.1583851E-06
  0.6250000E+02  -0.2585666E-06  -0.2739154E-07  -0.1535140E-06
  0.6350000E+02  -0.2547311E-06  -0.2586485E-07  -0.1488626E-06
  0.6450000E+02  -0.2510116E-06  -0.2444491E-07  -0.1444189E-06
  0.6550000E+02  -0.2474039E-06  -0.2312313E-07  -0.1401718E-06
  0.6650000E+02  -0.2439040E-06  -0.2189169E-07  -0.1361109E-06
  0.6750000E+02  -0.2405080E-06  -0.2074345E-07  -0.1322262E-06
  0.6850000E+02  -0.2372120E-06  -0.1967191E-07  -0.1285086E-06
  0.6950000E+02  -0.2340127E-06  -0.1867114E-07  -0.1249495E-06
  0.7050000E+02  -0.2309066E-06  -0.1773572E-07  -0.1215406E-06
  0.7150000E+02  -0.2278904E-06  -0.1686068E-07  -0.1182744E-06
  0.7250000E+02  -0.2249610E-06  -0.1604150E-07  -0.1151436E-06
  0.7350000E+02  -0.2221155E-06  -0.1527403E-07  -0.1121414E-06
  0.7450000E+02  -0.2193509E-06  -0.1455445E-07  -0.1092615E-06
  0.7550000E+02  -0.2166646E-06  -0.1387928E-07  -0.1064978E-06
  0.7650000E+02  -0.2140538E-06  -0.1324532E-07  -0.1038447E-06
  0.7750000E+02  -0.2115161E-06  -0.1264961E-07  -0.1012968E-06
  0.7850000E+02  -0.2090490E-06  -0.1208945E-07  -0.9884905E-07
  0.7950000E+02  -0.2066503E-06  -0.1156235E-07  -0.9649673E-07
  0.8050000E+02  -0.2043176E-06  -0.1106601E-07  -0.9423530E-07
  0.8150000E+02  -0.2020489E-06  -0.1059833E-07  -0.9206052E-07
  0.8250000E+02  -0.1998420E-06  -0.1015736E-07  -0.8996836E-07
  0.8350000E+02  -0.1976951E-06  -0.9741292E-08  -0.8795503E-07
