             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.4862761E-07   0.5911601E-07   0.4862761E-07
  0.1500000E+01   0.6202658E-07   0.6701351E-07   0.6202658E-07
  0.2500000E+01   0.7794223E-07   0.7883206E-07   0.7883206E-07
  0.3500000E+01   0.9403296E-07   0.9983374E-07   0.9983374E-07
  0.4500000E+01   0.1149550E-06   0.1259856E-06   0.1259856E-06
  0.5500000E+01   0.1425554E-06   0.1584355E-06   0.1584355E-06
  0.6500000E+01   0.1786063E-06   0.1985599E-06   0.1985599E-06
  0.7500000E+01   0.2253250E-06   0.2480032E-06   0.2480032E-06
  0.8500000E+01   0.2796805E-06   0.3087229E-06   0.3087229E-06
  0.9500000E+01   0.3459016E-06   0.3830408E-06   0.3830408E-06
  0.1050000E+02   0.4272471E-06   0.4737015E-06   0.4737015E-06
  0.1150000E+02   0.5268795E-06   0.5839381E-06   0.5839381E-06
  0.1250000E+02   0.6485436E-06   0.7365320E-06   0.7175458E-06
  0.1350000E+02   0.7966556E-06   0.9277009E-06   0.8789651E-06
  0.1450000E+02   0.9764038E-06   0.1163583E-05   0.1073374E-05
  0.1550000E+02   0.1193859E-05   0.1452595E-05   0.1306791E-05
  0.1650000E+02   0.1456100E-05   0.1804274E-05   0.1586188E-05
  0.1750000E+02   0.1771345E-05   0.2229350E-05   0.1919615E-05
  0.1850000E+02   0.2149107E-05   0.2739837E-05   0.2316341E-05
  0.1950000E+02   0.2600353E-05   0.3349120E-05   0.2787001E-05
  0.2050000E+02   0.3137686E-05   0.4072063E-05   0.3343758E-05
  0.2150000E+02   0.3775533E-05   0.4925119E-05   0.4000489E-05
  0.2250000E+02   0.4530362E-05   0.5926461E-05   0.4772966E-05
  0.2350000E+02   0.5420898E-05   0.7096131E-05   0.5679072E-05
  0.2450000E+02   0.6468374E-05   0.8456203E-05   0.6739017E-05
  0.2550000E+02   0.7696779E-05   0.1003097E-04   0.7975578E-05
  0.2650000E+02   0.9133141E-05   0.1184713E-04   0.9414348E-05
  0.2750000E+02   0.1080781E-04   0.1393406E-04   0.1108400E-04
  0.2850000E+02   0.1275477E-04   0.1632401E-04   0.1301658E-04
  0.2950000E+02   0.1501195E-04   0.1905238E-04   0.1524778E-04
  0.3050000E+02   0.1762156E-04   0.2215804E-04   0.1781726E-04
  0.3150000E+02   0.2063046E-04   0.2568358E-04   0.2076896E-04
