             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2997057E-06   0.9810467E-06   0.6686435E-06
  0.1500000E+01   0.3135547E-06   0.1100608E-05   0.7474245E-06
  0.2500000E+01   0.3356692E-06   0.1227459E-05   0.8339891E-06
  0.3500000E+01   0.3659720E-06   0.1361792E-05   0.9288857E-06
  0.4500000E+01   0.4047552E-06   0.1503861E-05   0.1032683E-05
  0.5500000E+01   0.4525707E-06   0.1653975E-05   0.1145969E-05
  0.6500000E+01   0.5101585E-06   0.1812500E-05   0.1269352E-05
  0.7500000E+01   0.5783981E-06   0.1979851E-05   0.1403460E-05
  0.8500000E+01   0.6582707E-06   0.2156491E-05   0.1548941E-05
  0.9500000E+01   0.7508294E-06   0.2342929E-05   0.1706461E-05
  0.1050000E+02   0.8571732E-06   0.2539715E-05   0.1876706E-05
  0.1150000E+02   0.9784256E-06   0.2747435E-05   0.2060379E-05
  0.1250000E+02   0.1115715E-05   0.2966711E-05   0.2258203E-05
  0.1350000E+02   0.1270161E-05   0.3198196E-05   0.2470919E-05
  0.1450000E+02   0.1442859E-05   0.3442573E-05   0.2699285E-05
  0.1550000E+02   0.1634873E-05   0.3700551E-05   0.2944074E-05
  0.1650000E+02   0.1847230E-05   0.3972862E-05   0.3206079E-05
  0.1750000E+02   0.2080917E-05   0.4260259E-05   0.3486107E-05
  0.1850000E+02   0.2336881E-05   0.4563517E-05   0.3784979E-05
  0.1950000E+02   0.2616035E-05   0.4883427E-05   0.4103532E-05
  0.2050000E+02   0.2919258E-05   0.5220797E-05   0.4442616E-05
  0.2150000E+02   0.3247407E-05   0.5576447E-05   0.4803094E-05
  0.2250000E+02   0.3601321E-05   0.5951214E-05   0.5185840E-05
  0.2350000E+02   0.3981833E-05   0.6345941E-05   0.5591740E-05
  0.2450000E+02   0.4389776E-05   0.6761485E-05   0.6021687E-05
  0.2550000E+02   0.4825990E-05   0.7198709E-05   0.6476585E-05
  0.2650000E+02   0.5291332E-05   0.7658483E-05   0.6957346E-05
  0.2750000E+02   0.5786681E-05   0.8141683E-05   0.7464884E-05
  0.2850000E+02   0.6312943E-05   0.8649192E-05   0.8000123E-05
  0.2950000E+02   0.6871055E-05   0.9181893E-05   0.8563987E-05
  0.3050000E+02   0.7461986E-05   0.9740673E-05   0.9157403E-05
  0.3150000E+02   0.8086741E-05   0.1032642E-04   0.9781301E-05
  0.3250000E+02   0.8746360E-05   0.1094003E-04   0.1043661E-04
  0.3350000E+02   0.9441912E-05   0.1158238E-04   0.1112425E-04
  0.3450000E+02   0.1017450E-04   0.1225436E-04   0.1184515E-04
  0.3550000E+02   0.1094525E-04   0.1295687E-04   0.1260022E-04
  0.3650000E+02   0.1175532E-04   0.1369077E-04   0.1339039E-04
  0.3750000E+02   0.1260587E-04   0.1445696E-04   0.1421655E-04
  0.3850000E+02   0.1349809E-04   0.1525631E-04   0.1507959E-04
  0.3950000E+02   0.1443315E-04   0.1608969E-04   0.1598042E-04
  0.4050000E+02   0.1541225E-04   0.1695797E-04   0.1691989E-04
  0.4150000E+02   0.1643655E-04   0.1789888E-04   0.1789888E-04
  0.4250000E+02   0.1750722E-04   0.1891822E-04   0.1891822E-04
  0.4350000E+02   0.1862541E-04   0.1997876E-04   0.1997876E-04
  0.4450000E+02   0.1979222E-04   0.2108132E-04   0.2108132E-04
  0.4550000E+02   0.2100873E-04   0.2222668E-04   0.2222668E-04
  0.4650000E+02   0.2227599E-04   0.2341562E-04   0.2341562E-04
  0.4750000E+02   0.2359497E-04   0.2464892E-04   0.2464892E-04
  0.4850000E+02   0.2496663E-04   0.2592731E-04   0.2592731E-04
  0.4950000E+02   0.2639185E-04   0.2725151E-04   0.2725151E-04
  0.5050000E+02   0.2774611E-04   0.2862221E-04   0.2862221E-04
  0.5150000E+02   0.2905350E-04   0.3004008E-04   0.3004008E-04
  0.5250000E+02   0.3040562E-04   0.3150577E-04   0.3150577E-04
  0.5350000E+02   0.3180321E-04   0.3301990E-04   0.3301990E-04
  0.5450000E+02   0.3324702E-04   0.3458308E-04   0.3458308E-04
  0.5550000E+02   0.3473777E-04   0.3619585E-04   0.3619585E-04
  0.5650000E+02   0.3627619E-04   0.3792844E-04   0.3785878E-04
  0.5750000E+02   0.3786298E-04   0.3980589E-04   0.3957236E-04
  0.5850000E+02   0.3949881E-04   0.4174175E-04   0.4133709E-04
  0.5950000E+02   0.4118435E-04   0.4373619E-04   0.4315342E-04
  0.6050000E+02   0.4292027E-04   0.4578929E-04   0.4502177E-04
  0.6150000E+02   0.4470718E-04   0.4790107E-04   0.4694254E-04
  0.6250000E+02   0.4654571E-04   0.5007149E-04   0.4891610E-04
  0.6350000E+02   0.4843644E-04   0.5230043E-04   0.5094277E-04
  0.6450000E+02   0.5037995E-04   0.5458769E-04   0.5302286E-04
  0.6550000E+02   0.5237680E-04   0.5693303E-04   0.5515664E-04
  0.6650000E+02   0.5442749E-04   0.5933616E-04   0.5734435E-04
  0.6750000E+02   0.5653255E-04   0.6179670E-04   0.5958619E-04
  0.6850000E+02   0.5869244E-04   0.6431425E-04   0.6188234E-04
  0.6950000E+02   0.6090761E-04   0.6688835E-04   0.6423293E-04
  0.7050000E+02   0.6317850E-04   0.6951849E-04   0.6663809E-04
  0.7150000E+02   0.6550548E-04   0.7220412E-04   0.6909787E-04
  0.7250000E+02   0.6788892E-04   0.7494467E-04   0.7161234E-04
  0.7350000E+02   0.7032917E-04   0.7773953E-04   0.7418149E-04
  0.7450000E+02   0.7282652E-04   0.8058804E-04   0.7680530E-04
  0.7550000E+02   0.7538123E-04   0.8348953E-04   0.7948372E-04
