             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.9474680E-09   0.3619555E-08   0.3619555E-08
  0.1500000E+01   0.2359595E-08   0.4592464E-08   0.4592464E-08
  0.2500000E+01   0.5049568E-08   0.5813629E-08   0.5813629E-08
  0.3500000E+01   0.7342583E-08   0.9584942E-08   0.7342583E-08
  0.4500000E+01   0.9252115E-08   0.1658397E-07   0.9252115E-08
  0.5500000E+01   0.1163097E-07   0.2689462E-07   0.1163097E-07
  0.6500000E+01   0.1458701E-07   0.4125853E-07   0.1458701E-07
  0.7500000E+01   0.1825102E-07   0.6035492E-07   0.1825102E-07
  0.8500000E+01   0.2278104E-07   0.8477877E-07   0.2278104E-07
  0.9500000E+01   0.2836757E-07   0.1150433E-06   0.2836757E-07
  0.1050000E+02   0.3523956E-07   0.1516028E-06   0.3523956E-07
  0.1150000E+02   0.4367135E-07   0.1948881E-06   0.4367135E-07
  0.1250000E+02   0.5399081E-07   0.2453496E-06   0.5399081E-07
  0.1350000E+02   0.6658860E-07   0.3034990E-06   0.6658860E-07
  0.1450000E+02   0.8192894E-07   0.3699499E-06   0.8192894E-07
  0.1550000E+02   0.1005619E-06   0.4454526E-06   0.1005619E-06
  0.1650000E+02   0.1231373E-06   0.5309255E-06   0.1231373E-06
  0.1750000E+02   0.1504209E-06   0.6274826E-06   0.1504209E-06
  0.1850000E+02   0.1833126E-06   0.7364588E-06   0.1833126E-06
  0.1950000E+02   0.2228666E-06   0.8594344E-06   0.2228666E-06
  0.2050000E+02   0.2703150E-06   0.9982612E-06   0.2703150E-06
  0.2150000E+02   0.3270932E-06   0.1155089E-05   0.3270932E-06
  0.2250000E+02   0.3948698E-06   0.1332393E-05   0.3948698E-06
  0.2350000E+02   0.4744565E-06   0.1533013E-05   0.4755781E-06
  0.2450000E+02   0.5394443E-06   0.1760181E-05   0.5714533E-06
  0.2550000E+02   0.6155458E-06   0.2017567E-05   0.6850714E-06
  0.2650000E+02   0.7048378E-06   0.2309323E-05   0.8193941E-06
  0.2750000E+02   0.8097540E-06   0.2640128E-05   0.9778174E-06
  0.2850000E+02   0.9331431E-06   0.3015246E-05   0.1164225E-05
  0.2950000E+02   0.1078334E-05   0.3440579E-05   0.1383045E-05
  0.3050000E+02   0.1249211E-05   0.3922730E-05   0.1639316E-05
  0.3150000E+02   0.1450292E-05   0.4469071E-05   0.1938755E-05
  0.3250000E+02   0.1686818E-05   0.5087809E-05   0.2287832E-05
  0.3350000E+02   0.1964854E-05   0.5788065E-05   0.2693847E-05
  0.3450000E+02   0.2291391E-05   0.6579950E-05   0.3165023E-05
  0.3550000E+02   0.2674465E-05   0.7474647E-05   0.3710592E-05
  0.3650000E+02   0.3123275E-05   0.8484498E-05   0.4340896E-05
  0.3750000E+02   0.3648321E-05   0.9623097E-05   0.5067491E-05
  0.3850000E+02   0.4261534E-05   0.1090538E-04   0.5903256E-05
  0.3950000E+02   0.4976429E-05   0.1234772E-04   0.6862511E-05
  0.4050000E+02   0.5808253E-05   0.1396803E-04   0.7961137E-05
  0.4150000E+02   0.6774145E-05   0.1578587E-04   0.9216705E-05
  0.4250000E+02   0.7893293E-05   0.1782253E-04   0.1064860E-04
  0.4350000E+02   0.9187103E-05   0.2010119E-04   0.1227818E-04
  0.4450000E+02   0.1067936E-04   0.2264694E-04   0.1412889E-04
