             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1351777E-07   0.1723135E-07   0.1452117E-07
  0.1500000E+01   0.1783847E-07   0.1981318E-07   0.1848362E-07
  0.2500000E+01   0.2328653E-07   0.2348516E-07   0.2348516E-07
  0.3500000E+01   0.2832095E-07   0.3011441E-07   0.2978081E-07
  0.4500000E+01   0.3482013E-07   0.3862798E-07   0.3768289E-07
  0.5500000E+01   0.4335754E-07   0.4919741E-07   0.4757240E-07
  0.6500000E+01   0.5448256E-07   0.6227015E-07   0.5991243E-07
  0.7500000E+01   0.6888361E-07   0.7838607E-07   0.7526380E-07
  0.8500000E+01   0.8741182E-07   0.9819527E-07   0.9430316E-07
  0.9500000E+01   0.1111074E-06   0.1224788E-06   0.1178440E-06
  0.1050000E+02   0.1412285E-06   0.1521730E-06   0.1468607E-06
  0.1150000E+02   0.1792817E-06   0.1883970E-06   0.1825163E-06
  0.1250000E+02   0.2261939E-06   0.2324855E-06   0.2261939E-06
  0.1350000E+02   0.2795328E-06   0.2866542E-06   0.2795328E-06
  0.1450000E+02   0.3444688E-06   0.3605369E-06   0.3444688E-06
  0.1550000E+02   0.4232804E-06   0.4515552E-06   0.4232804E-06
  0.1650000E+02   0.5186397E-06   0.5629967E-06   0.5186397E-06
  0.1750000E+02   0.6336704E-06   0.6986309E-06   0.6336704E-06
  0.1850000E+02   0.7720112E-06   0.8627587E-06   0.7720112E-06
  0.1950000E+02   0.9378875E-06   0.1060267E-05   0.9378875E-06
  0.2050000E+02   0.1134110E-05   0.1296692E-05   0.1136189E-05
  0.2150000E+02   0.1367551E-05   0.1578279E-05   0.1372557E-05
  0.2250000E+02   0.1645227E-05   0.1912066E-05   0.1653476E-05
  0.2350000E+02   0.1974710E-05   0.2305958E-05   0.1986381E-05
  0.2450000E+02   0.2364699E-05   0.2768821E-05   0.2379766E-05
  0.2550000E+02   0.2825151E-05   0.3310583E-05   0.2843305E-05
  0.2650000E+02   0.3367428E-05   0.3942345E-05   0.3387984E-05
  0.2750000E+02   0.4004446E-05   0.4676497E-05   0.4026238E-05
  0.2850000E+02   0.4750845E-05   0.5526854E-05   0.4772105E-05
  0.2950000E+02   0.5623164E-05   0.6508800E-05   0.5641375E-05
  0.3050000E+02   0.6640020E-05   0.7639434E-05   0.6651770E-05
  0.3150000E+02   0.7822309E-05   0.8937744E-05   0.7823107E-05
  0.3250000E+02   0.9177496E-05   0.1042478E-04   0.9177496E-05
  0.3350000E+02   0.1073952E-04   0.1212382E-04   0.1073952E-04
  0.3450000E+02   0.1253645E-04   0.1406062E-04   0.1253645E-04
  0.3550000E+02   0.1459843E-04   0.1626355E-04   0.1459843E-04
  0.3650000E+02   0.1695871E-04   0.1876386E-04   0.1695871E-04
  0.3750000E+02   0.1965386E-04   0.2159589E-04   0.1965386E-04
  0.3850000E+02   0.2272398E-04   0.2479727E-04   0.2272398E-04
  0.3950000E+02   0.2621292E-04   0.2840920E-04   0.2621292E-04
  0.4050000E+02   0.3016850E-04   0.3247665E-04   0.3016850E-04
  0.4150000E+02   0.3464276E-04   0.3704863E-04   0.3464276E-04
  0.4250000E+02   0.3969214E-04   0.4217838E-04   0.3969214E-04
  0.4350000E+02   0.4537772E-04   0.4792367E-04   0.4537772E-04
  0.4450000E+02   0.5176538E-04   0.5434697E-04   0.5176538E-04
  0.4550000E+02   0.5892606E-04   0.6151572E-04   0.5892606E-04
  0.4650000E+02   0.6693592E-04   0.6950250E-04   0.6693592E-04
