             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5559160E-10   0.2498529E-09   0.9507281E-10
  0.1500000E+01   0.9045166E-10   0.1737147E-09   0.1143683E-09
  0.2500000E+01   0.1374641E-09   0.1413680E-09   0.1391343E-09
  0.3500000E+01   0.1310083E-09   0.1974193E-09   0.1708613E-09
  0.4500000E+01   0.1350239E-09   0.2706261E-09   0.2114586E-09
  0.5500000E+01   0.1516623E-09   0.3571557E-09   0.2633603E-09
  0.6500000E+01   0.1824608E-09   0.4571241E-09   0.3296566E-09
  0.7500000E+01   0.2316738E-09   0.5709542E-09   0.4142551E-09
  0.8500000E+01   0.3065970E-09   0.6995878E-09   0.5220775E-09
  0.9500000E+01   0.4184688E-09   0.8446484E-09   0.6592981E-09
  0.1050000E+02   0.5838810E-09   0.1008566E-08   0.8336316E-09
  0.1150000E+02   0.8267151E-09   0.1194690E-08   0.1054678E-08
  0.1250000E+02   0.1180640E-08   0.1407403E-08   0.1334333E-08
  0.1350000E+02   0.1652267E-08   0.1692186E-08   0.1687278E-08
  0.1450000E+02   0.1936203E-08   0.2424362E-08   0.2131553E-08
  0.1550000E+02   0.2267731E-08   0.3460733E-08   0.2689235E-08
  0.1650000E+02   0.2657269E-08   0.4909780E-08   0.3387225E-08
  0.1750000E+02   0.3117515E-08   0.6909330E-08   0.4258168E-08
  0.1850000E+02   0.3663914E-08   0.9630783E-08   0.5341519E-08
  0.1950000E+02   0.4315241E-08   0.1328283E-07   0.6684765E-08
  0.2050000E+02   0.5094294E-08   0.1811446E-07   0.8344830E-08
  0.2150000E+02   0.6028744E-08   0.2441696E-07   0.1038969E-07
  0.2250000E+02   0.7152144E-08   0.3252498E-07   0.1290020E-07
  0.2350000E+02   0.8505137E-08   0.4281656E-07   0.1597216E-07
  0.2450000E+02   0.1013689E-07   0.5571232E-07   0.1971869E-07
  0.2550000E+02   0.1210679E-07   0.7167416E-07   0.2427285E-07
  0.2650000E+02   0.1448642E-07   0.9120367E-07   0.2979060E-07
  0.2750000E+02   0.1736192E-07   0.1148407E-06   0.3645413E-07
  0.2850000E+02   0.2083665E-07   0.1431627E-06   0.4447554E-07
  0.2950000E+02   0.2503439E-07   0.1767845E-06   0.5410100E-07
  0.3050000E+02   0.3010294E-07   0.2163594E-06   0.6561519E-07
  0.3150000E+02   0.3621828E-07   0.2625820E-06   0.7934644E-07
  0.3250000E+02   0.4358931E-07   0.3161918E-06   0.9567217E-07
  0.3350000E+02   0.5246329E-07   0.3779785E-06   0.1150250E-06
  0.3450000E+02   0.6313190E-07   0.4487890E-06   0.1378993E-06
  0.3550000E+02   0.7593808E-07   0.5295348E-06   0.1648587E-06
  0.3650000E+02   0.9128374E-07   0.6212022E-06   0.1965434E-06
  0.3750000E+02   0.1096382E-06   0.7248613E-06   0.2336794E-06
  0.3850000E+02   0.1315478E-06   0.8416784E-06   0.2770872E-06
  0.3950000E+02   0.1576459E-06   0.9729271E-06   0.3276920E-06
  0.4050000E+02   0.1886648E-06   0.1120001E-05   0.3865340E-06
  0.4150000E+02   0.2254475E-06   0.1284429E-05   0.4547806E-06
  0.4250000E+02   0.2689616E-06   0.1467884E-05   0.5337378E-06
  0.4350000E+02   0.3203138E-06   0.1672203E-05   0.6248637E-06
  0.4450000E+02   0.3807649E-06   0.1899400E-05   0.7297820E-06
  0.4550000E+02   0.4517471E-06   0.2151678E-05   0.8502968E-06
  0.4650000E+02   0.5348817E-06   0.2431448E-05   0.9884080E-06
  0.4750000E+02   0.6319972E-06   0.2741344E-05   0.1146327E-05
  0.4850000E+02   0.7451498E-06   0.3084238E-05   0.1326495E-05
  0.4950000E+02   0.8766441E-06   0.3463257E-05   0.1531598E-05
  0.5050000E+02   0.1029054E-05   0.3881801E-05   0.1764589E-05
  0.5150000E+02   0.1205248E-05   0.4343556E-05   0.2028702E-05
  0.5250000E+02   0.1408408E-05   0.4852514E-05   0.2327477E-05
  0.5350000E+02   0.1642059E-05   0.5412989E-05   0.2664776E-05
  0.5450000E+02   0.1910090E-05   0.6029633E-05   0.3044805E-05
  0.5550000E+02   0.2216782E-05   0.6707453E-05   0.3472136E-05
  0.5650000E+02   0.2566832E-05   0.7451826E-05   0.3951728E-05
  0.5750000E+02   0.2965381E-05   0.8268518E-05   0.4488944E-05
  0.5850000E+02   0.3418040E-05   0.9163694E-05   0.5089581E-05
  0.5950000E+02   0.3930920E-05   0.1014394E-04   0.5759883E-05
  0.6050000E+02   0.4510651E-05   0.1121627E-04   0.6506567E-05
  0.6150000E+02   0.5164417E-05   0.1238813E-04   0.7336844E-05
  0.6250000E+02   0.5899979E-05   0.1366745E-04   0.8258435E-05
  0.6350000E+02   0.6725699E-05   0.1506261E-04   0.9279597E-05
  0.6450000E+02   0.7650567E-05   0.1658245E-04   0.1040914E-04
  0.6550000E+02   0.8684225E-05   0.1823633E-04   0.1165643E-04
  0.6650000E+02   0.9836990E-05   0.2003407E-04   0.1303144E-04
  0.6750000E+02   0.1111987E-04   0.2198600E-04   0.1454474E-04
  0.6850000E+02   0.1254461E-04   0.2410295E-04   0.1620750E-04
  0.6950000E+02   0.1412365E-04   0.2639626E-04   0.1803153E-04
  0.7050000E+02   0.1587021E-04   0.2887776E-04   0.2002928E-04
  0.7150000E+02   0.1779828E-04   0.3155979E-04   0.2221384E-04
  0.7250000E+02   0.1992260E-04   0.3445519E-04   0.2459895E-04
  0.7350000E+02   0.2225871E-04   0.3757729E-04   0.2719902E-04
  0.7450000E+02   0.2482292E-04   0.4093990E-04   0.3002910E-04
  0.7550000E+02   0.2763236E-04   0.4455733E-04   0.3310491E-04
  0.7650000E+02   0.3070491E-04   0.4844433E-04   0.3644280E-04
  0.7750000E+02   0.3405927E-04   0.5261614E-04   0.4005978E-04
  0.7850000E+02   0.3771489E-04   0.5708840E-04   0.4397348E-04
  0.7950000E+02   0.4169198E-04   0.6187720E-04   0.4820216E-04
