             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.7263002E-07  -0.5583572E-07  -0.6431949E-07
  0.1500000E+01  -0.8589354E-07  -0.7645005E-07  -0.8147774E-07
  0.2500000E+01  -0.1034840E-06  -0.1023090E-06  -0.1028674E-06
  0.3500000E+01  -0.1342890E-06  -0.1264756E-06  -0.1294403E-06
  0.4500000E+01  -0.1734042E-06  -0.1562417E-06  -0.1623403E-06
  0.5500000E+01  -0.2208426E-06  -0.1945032E-06  -0.2029366E-06
  0.6500000E+01  -0.2780068E-06  -0.2433843E-06  -0.2528630E-06
  0.7500000E+01  -0.3465592E-06  -0.3054757E-06  -0.3140614E-06
  0.8500000E+01  -0.4284737E-06  -0.3839024E-06  -0.3888323E-06
  0.9500000E+01  -0.5260918E-06  -0.4798917E-06  -0.4798917E-06
  0.1050000E+02  -0.6421875E-06  -0.5904353E-06  -0.5904353E-06
  0.1150000E+02  -0.7800392E-06  -0.7242101E-06  -0.7242101E-06
  0.1250000E+02  -0.9463737E-06  -0.8855959E-06  -0.8855959E-06
  0.1350000E+02  -0.1177388E-05  -0.1079694E-05  -0.1079694E-05
  0.1450000E+02  -0.1459063E-05  -0.1312429E-05  -0.1312429E-05
  0.1550000E+02  -0.1800510E-05  -0.1590657E-05  -0.1590657E-05
  0.1650000E+02  -0.2212061E-05  -0.1922290E-05  -0.1922290E-05
  0.1750000E+02  -0.2705372E-05  -0.2316426E-05  -0.2316426E-05
  0.1850000E+02  -0.3293534E-05  -0.2778503E-05  -0.2783498E-05
  0.1950000E+02  -0.3991198E-05  -0.3301320E-05  -0.3335434E-05
  0.2050000E+02  -0.4814700E-05  -0.3915570E-05  -0.3985826E-05
  0.2150000E+02  -0.5782209E-05  -0.4636164E-05  -0.4750119E-05
  0.2250000E+02  -0.6913881E-05  -0.5480165E-05  -0.5645813E-05
  0.2350000E+02  -0.8232025E-05  -0.6467038E-05  -0.6692674E-05
  0.2450000E+02  -0.9761295E-05  -0.7618914E-05  -0.7912969E-05
  0.2550000E+02  -0.1152888E-04  -0.8960877E-05  -0.9331704E-05
  0.2650000E+02  -0.1356474E-04  -0.1052126E-04  -0.1097689E-04
  0.2750000E+02  -0.1590181E-04  -0.1233198E-04  -0.1287981E-04
  0.2850000E+02  -0.1857626E-04  -0.1442884E-04  -0.1507531E-04
  0.2950000E+02  -0.2162778E-04  -0.1685191E-04  -0.1760209E-04
