             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2535626E-06   0.8021588E-05   0.4050559E-05
  0.1500000E+01   0.4152594E-07   0.8938929E-05   0.4150676E-05
  0.2500000E+01  -0.2092534E-06   0.9778004E-05   0.4201227E-05
  0.3500000E+01  -0.5173217E-06   0.1051255E-04   0.4186586E-05
  0.4500000E+01  -0.9041293E-06   0.1111598E-04   0.4087192E-05
  0.5500000E+01  -0.1395225E-05   0.1156011E-04   0.3878742E-05
  0.6500000E+01  -0.2021353E-05   0.1181369E-04   0.3531329E-05
  0.7500000E+01  -0.2819418E-05   0.1184104E-04   0.3008625E-05
  0.8500000E+01  -0.3833218E-05   0.1160085E-04   0.2267254E-05
  0.9500000E+01  -0.5113702E-05   0.1104555E-04   0.1256600E-05
  0.1050000E+02  -0.6718432E-05   0.1012151E-04  -0.8061210E-07
  0.1150000E+02  -0.8709772E-05   0.8770540E-05  -0.1806475E-05
  0.1250000E+02  -0.1115128E-04   0.6933334E-05  -0.3984278E-05
  0.1350000E+02  -0.1410183E-04   0.4555177E-05  -0.6672596E-05
  0.1450000E+02  -0.1760714E-04   0.1594233E-05  -0.9916890E-05
  0.1550000E+02  -0.2168939E-04  -0.1968054E-05  -0.1373902E-04
  0.1650000E+02  -0.2633592E-04  -0.6115842E-05  -0.1812609E-04
  0.1750000E+02  -0.3148995E-04  -0.1078957E-04  -0.2302107E-04
  0.1850000E+02  -0.3704622E-04  -0.1588167E-04  -0.2831850E-04
  0.1950000E+02  -0.4285471E-04  -0.2124027E-04  -0.3386827E-04
  0.2050000E+02  -0.4873356E-04  -0.2668206E-04  -0.3948840E-04
  0.2150000E+02  -0.5448923E-04  -0.3201244E-04  -0.4498536E-04
  0.2250000E+02  -0.5993971E-04  -0.3704862E-04  -0.5017716E-04
  0.2350000E+02  -0.6493469E-04  -0.4163974E-04  -0.5491353E-04
  0.2450000E+02  -0.6936849E-04  -0.4567972E-04  -0.5908883E-04
  0.2550000E+02  -0.7318367E-04  -0.4911091E-04  -0.6264572E-04
  0.2650000E+02  -0.7636678E-04  -0.5191971E-04  -0.6557082E-04
  0.2750000E+02  -0.7893897E-04  -0.5412724E-04  -0.6788536E-04
  0.2850000E+02  -0.8094473E-04  -0.5577813E-04  -0.6963402E-04
  0.2950000E+02  -0.8244149E-04  -0.5693004E-04  -0.7087438E-04
  0.3050000E+02  -0.8349112E-04  -0.5764523E-04  -0.7166858E-04
  0.3150000E+02  -0.8415407E-04  -0.5798468E-04  -0.7207738E-04
  0.3250000E+02  -0.8448573E-04  -0.5800444E-04  -0.7215655E-04
  0.3350000E+02  -0.8453457E-04  -0.5775381E-04  -0.7195504E-04
  0.3450000E+02  -0.8434160E-04  -0.5727473E-04  -0.7151439E-04
  0.3550000E+02  -0.8394051E-04  -0.5660197E-04  -0.7086892E-04
  0.3650000E+02  -0.8335835E-04  -0.5576376E-04  -0.7004635E-04
  0.3750000E+02  -0.8261629E-04  -0.5478259E-04  -0.6906866E-04
  0.3850000E+02  -0.8173055E-04  -0.5367607E-04  -0.6795288E-04
  0.3950000E+02  -0.8071315E-04  -0.5245773E-04  -0.6671196E-04
  0.4050000E+02  -0.7957266E-04  -0.5113773E-04  -0.6535546E-04
  0.4150000E+02  -0.7831485E-04  -0.4972350E-04  -0.6389019E-04
  0.4250000E+02  -0.7694318E-04  -0.4822026E-04  -0.6232071E-04
  0.4350000E+02  -0.7545925E-04  -0.4663141E-04  -0.6064980E-04
  0.4450000E+02  -0.7386316E-04  -0.4495894E-04  -0.5887876E-04
  0.4550000E+02  -0.7215377E-04  -0.4320364E-04  -0.5700773E-04
