             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.8198000E-05   0.3523483E-03   0.8862304E-04
  0.1500000E+01   0.1403751E-04   0.4433769E-03   0.1247240E-03
  0.2500000E+01   0.2326789E-04   0.5513833E-03   0.1722000E-03
  0.3500000E+01   0.3740279E-04   0.6780595E-03   0.2334741E-03
  0.4500000E+01   0.5840938E-04   0.8250051E-03   0.3111622E-03
  0.5500000E+01   0.8875708E-04   0.9936850E-03   0.4080136E-03
  0.6500000E+01   0.1314426E-03   0.1185389E-02   0.5268394E-03
  0.7500000E+01   0.1899834E-03   0.1401198E-02   0.6704301E-03
  0.8500000E+01   0.2683741E-03   0.1641948E-02   0.8414677E-03
  0.9500000E+01   0.3710024E-03   0.1908211E-02   0.1042435E-02
  0.1050000E+02   0.5025258E-03   0.2200273E-02   0.1275529E-02
  0.1150000E+02   0.6677138E-03   0.2518122E-02   0.1542579E-02
  0.1250000E+02   0.8712637E-03   0.2861447E-02   0.1844975E-02
  0.1350000E+02   0.1117601E-02   0.3229641E-02   0.2183616E-02
  0.1450000E+02   0.1410674E-02   0.3621806E-02   0.2558864E-02
  0.1550000E+02   0.1753767E-02   0.4036775E-02   0.2970523E-02
  0.1650000E+02   0.2149323E-02   0.4473127E-02   0.3417833E-02
  0.1750000E+02   0.2598809E-02   0.4929217E-02   0.3899484E-02
  0.1850000E+02   0.3102619E-02   0.5403198E-02   0.4413637E-02
  0.1950000E+02   0.3660021E-02   0.5893058E-02   0.4957970E-02
  0.2050000E+02   0.4269151E-02   0.6396649E-02   0.5529730E-02
  0.2150000E+02   0.4927054E-02   0.6911721E-02   0.6125791E-02
  0.2250000E+02   0.5629760E-02   0.7435952E-02   0.6742725E-02
  0.2350000E+02   0.6372405E-02   0.7966981E-02   0.7376870E-02
  0.2450000E+02   0.7149366E-02   0.8502441E-02   0.8024405E-02
  0.2550000E+02   0.7954422E-02   0.9039981E-02   0.8681420E-02
  0.2650000E+02   0.8780928E-02   0.9577297E-02   0.9343980E-02
  0.2750000E+02   0.9621983E-02   0.1011215E-01   0.1000819E-01
  0.2850000E+02   0.1047060E-01   0.1067027E-01   0.1067027E-01
  0.2950000E+02   0.1116599E-01   0.1132656E-01   0.1132656E-01
  0.3050000E+02   0.1168100E-01   0.1216302E-01   0.1197360E-01
  0.3150000E+02   0.1218564E-01   0.1299373E-01   0.1260817E-01
  0.3250000E+02   0.1267826E-01   0.1380604E-01   0.1322729E-01
  0.3350000E+02   0.1315735E-01   0.1459451E-01   0.1382825E-01
  0.3450000E+02   0.1362154E-01   0.1535426E-01   0.1440865E-01
  0.3550000E+02   0.1406964E-01   0.1608104E-01   0.1496635E-01
  0.3650000E+02   0.1450058E-01   0.1677124E-01   0.1549953E-01
  0.3750000E+02   0.1491346E-01   0.1742184E-01   0.1600666E-01
  0.3850000E+02   0.1530752E-01   0.1803048E-01   0.1648649E-01
  0.3950000E+02   0.1568212E-01   0.1859538E-01   0.1693804E-01
  0.4050000E+02   0.1603678E-01   0.1911533E-01   0.1736060E-01
  0.4150000E+02   0.1637114E-01   0.1958964E-01   0.1775370E-01
  0.4250000E+02   0.1668495E-01   0.2001811E-01   0.1811709E-01
  0.4350000E+02   0.1697809E-01   0.2040096E-01   0.1845075E-01
  0.4450000E+02   0.1725052E-01   0.2073881E-01   0.1875482E-01
  0.4550000E+02   0.1750232E-01   0.2103259E-01   0.1902961E-01
  0.4650000E+02   0.1773364E-01   0.2128353E-01   0.1927562E-01
  0.4750000E+02   0.1794472E-01   0.2149308E-01   0.1949343E-01
  0.4850000E+02   0.1813586E-01   0.2166290E-01   0.1968377E-01
  0.4950000E+02   0.1830743E-01   0.2179479E-01   0.1984744E-01
  0.5050000E+02   0.1845986E-01   0.2189067E-01   0.1998535E-01
  0.5150000E+02   0.1859362E-01   0.2195254E-01   0.2009843E-01
  0.5250000E+02   0.1870922E-01   0.2198242E-01   0.2018771E-01
  0.5350000E+02   0.1880720E-01   0.2198240E-01   0.2025423E-01
  0.5450000E+02   0.1888816E-01   0.2195454E-01   0.2029905E-01
  0.5550000E+02   0.1895269E-01   0.2190087E-01   0.2032328E-01
  0.5650000E+02   0.1900140E-01   0.2182340E-01   0.2032799E-01
  0.5750000E+02   0.1903493E-01   0.2172408E-01   0.2031429E-01
  0.5850000E+02   0.1905391E-01   0.2160481E-01   0.2028326E-01
  0.5950000E+02   0.1905900E-01   0.2146740E-01   0.2023598E-01
  0.6050000E+02   0.1905084E-01   0.2131358E-01   0.2017348E-01
  0.6150000E+02   0.1903007E-01   0.2114503E-01   0.2009680E-01
  0.6250000E+02   0.1899733E-01   0.2096329E-01   0.2000693E-01
  0.6350000E+02   0.1895326E-01   0.2076986E-01   0.1990484E-01
  0.6450000E+02   0.1889847E-01   0.2056613E-01   0.1979146E-01
  0.6550000E+02   0.1883357E-01   0.2035340E-01   0.1966770E-01
  0.6650000E+02   0.1875917E-01   0.2013289E-01   0.1953441E-01
  0.6750000E+02   0.1867584E-01   0.1990572E-01   0.1939242E-01
  0.6850000E+02   0.1858416E-01   0.1967296E-01   0.1924250E-01
  0.6950000E+02   0.1848466E-01   0.1943557E-01   0.1908542E-01
  0.7050000E+02   0.1837790E-01   0.1919443E-01   0.1892188E-01
  0.7150000E+02   0.1826438E-01   0.1895038E-01   0.1875254E-01
  0.7250000E+02   0.1814459E-01   0.1870417E-01   0.1857806E-01
  0.7350000E+02   0.1801902E-01   0.1845647E-01   0.1839902E-01
  0.7450000E+02   0.1788813E-01   0.1821599E-01   0.1821599E-01
  0.7550000E+02   0.1775236E-01   0.1802950E-01   0.1802950E-01
  0.7650000E+02   0.1761212E-01   0.1784005E-01   0.1784005E-01
  0.7750000E+02   0.1746253E-01   0.1764810E-01   0.1764810E-01
  0.7850000E+02   0.1721569E-01   0.1745408E-01   0.1745408E-01
  0.7950000E+02   0.1697032E-01   0.1725840E-01   0.1725840E-01
  0.8050000E+02   0.1672675E-01   0.1706144E-01   0.1706144E-01
  0.8150000E+02   0.1648526E-01   0.1686354E-01   0.1686354E-01
  0.8250000E+02   0.1624612E-01   0.1669832E-01   0.1666503E-01
  0.8350000E+02   0.1600955E-01   0.1653713E-01   0.1646620E-01
  0.8450000E+02   0.1577575E-01   0.1637422E-01   0.1626735E-01
  0.8550000E+02   0.1554488E-01   0.1620983E-01   0.1606871E-01
  0.8650000E+02   0.1531709E-01   0.1604423E-01   0.1587053E-01
  0.8750000E+02   0.1509251E-01   0.1587766E-01   0.1567302E-01
  0.8850000E+02   0.1487122E-01   0.1571033E-01   0.1547638E-01
  0.8950000E+02   0.1465333E-01   0.1554245E-01   0.1528079E-01
  0.9050000E+02   0.1443888E-01   0.1537423E-01   0.1508641E-01
  0.9150000E+02   0.1422795E-01   0.1520584E-01   0.1489338E-01
  0.9250000E+02   0.1402055E-01   0.1503745E-01   0.1470185E-01
  0.9350000E+02   0.1381672E-01   0.1486924E-01   0.1451194E-01
  0.9450000E+02   0.1361647E-01   0.1470134E-01   0.1432375E-01
  0.9550000E+02   0.1341981E-01   0.1453390E-01   0.1413738E-01
  0.9650000E+02   0.1322672E-01   0.1436705E-01   0.1395292E-01
  0.9750000E+02   0.1303721E-01   0.1420091E-01   0.1377044E-01
  0.9850000E+02   0.1285124E-01   0.1403558E-01   0.1359002E-01
  0.9950000E+02   0.1266879E-01   0.1387118E-01   0.1341171E-01
  0.1005000E+03   0.1248983E-01   0.1370780E-01   0.1323556E-01
  0.1015000E+03   0.1231433E-01   0.1354552E-01   0.1306161E-01
  0.1025000E+03   0.1214224E-01   0.1338443E-01   0.1288991E-01
  0.1035000E+03   0.1197352E-01   0.1322459E-01   0.1272047E-01
  0.1045000E+03   0.1180812E-01   0.1306608E-01   0.1255333E-01
  0.1055000E+03   0.1164600E-01   0.1290896E-01   0.1238851E-01
  0.1065000E+03   0.1148709E-01   0.1275328E-01   0.1222602E-01
  0.1075000E+03   0.1133136E-01   0.1259910E-01   0.1206586E-01
  0.1085000E+03   0.1117874E-01   0.1244645E-01   0.1190804E-01
  0.1095000E+03   0.1102918E-01   0.1229537E-01   0.1175257E-01
  0.1105000E+03   0.1088262E-01   0.1214591E-01   0.1159944E-01
  0.1115000E+03   0.1073901E-01   0.1199809E-01   0.1144865E-01
  0.1125000E+03   0.1059828E-01   0.1185193E-01   0.1130018E-01
  0.1135000E+03   0.1046037E-01   0.1170747E-01   0.1115403E-01
  0.1145000E+03   0.1032524E-01   0.1156473E-01   0.1101019E-01
  0.1155000E+03   0.1019282E-01   0.1142371E-01   0.1086863E-01
  0.1165000E+03   0.1006305E-01   0.1128443E-01   0.1072934E-01
  0.1175000E+03   0.9935880E-02   0.1114691E-01   0.1059231E-01
  0.1185000E+03   0.9811248E-02   0.1101115E-01   0.1045750E-01
  0.1195000E+03   0.9689100E-02   0.1087715E-01   0.1032491E-01
  0.1205000E+03   0.9569380E-02   0.1074493E-01   0.1019450E-01
  0.1215000E+03   0.9452033E-02   0.1061447E-01   0.1006625E-01
  0.1225000E+03   0.9337005E-02   0.1048579E-01   0.9940135E-02
  0.1235000E+03   0.9224242E-02   0.1035887E-01   0.9816130E-02
  0.1245000E+03   0.9113694E-02   0.1023371E-01   0.9694206E-02
  0.1255000E+03   0.9005307E-02   0.1011031E-01   0.9574336E-02
  0.1265000E+03   0.8899033E-02   0.9988656E-02   0.9456492E-02
  0.1275000E+03   0.8794821E-02   0.9868742E-02   0.9340645E-02
  0.1285000E+03   0.8692623E-02   0.9750556E-02   0.9226766E-02
  0.1295000E+03   0.8592392E-02   0.9634089E-02   0.9114827E-02
  0.1305000E+03   0.8494080E-02   0.9519327E-02   0.9004797E-02
  0.1315000E+03   0.8397644E-02   0.9406256E-02   0.8896647E-02
