             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1518107E-04   0.7583985E-04   0.3780369E-04
  0.1500000E+01   0.2096695E-04   0.9342685E-04   0.4875232E-04
  0.2500000E+01   0.2852367E-04   0.1141611E-03   0.6219987E-04
  0.3500000E+01   0.3824843E-04   0.1384097E-03   0.7854350E-04
  0.4500000E+01   0.5058788E-04   0.1665492E-03   0.9820688E-04
  0.5500000E+01   0.6603550E-04   0.1989597E-03   0.1216355E-03
  0.6500000E+01   0.8512687E-04   0.2360202E-03   0.1492908E-03
  0.7500000E+01   0.1084331E-03   0.2781021E-03   0.1816437E-03
  0.8500000E+01   0.1365524E-03   0.3255634E-03   0.2191668E-03
  0.9500000E+01   0.1700996E-03   0.3787426E-03   0.2623263E-03
  0.1050000E+02   0.2096947E-03   0.4379522E-03   0.3115736E-03
  0.1150000E+02   0.2559502E-03   0.5034728E-03   0.3673366E-03
  0.1250000E+02   0.3094573E-03   0.5755476E-03   0.4300106E-03
  0.1350000E+02   0.3707723E-03   0.6543766E-03   0.4999503E-03
  0.1450000E+02   0.4404032E-03   0.7401125E-03   0.5774613E-03
  0.1550000E+02   0.5187965E-03   0.8328561E-03   0.6627933E-03
  0.1650000E+02   0.6063252E-03   0.9326533E-03   0.7561332E-03
  0.1750000E+02   0.7032782E-03   0.1039492E-02   0.8575999E-03
  0.1850000E+02   0.8098514E-03   0.1153302E-02   0.9672396E-03
  0.1950000E+02   0.9261406E-03   0.1273951E-02   0.1085023E-02
  0.2050000E+02   0.1052137E-02   0.1401249E-02   0.1210844E-02
  0.2150000E+02   0.1187723E-02   0.1534944E-02   0.1344518E-02
  0.2250000E+02   0.1332673E-02   0.1674729E-02   0.1485782E-02
  0.2350000E+02   0.1486656E-02   0.1820241E-02   0.1634301E-02
  0.2450000E+02   0.1649234E-02   0.1971065E-02   0.1789664E-02
  0.2550000E+02   0.1819875E-02   0.2126739E-02   0.1951396E-02
  0.2650000E+02   0.1997954E-02   0.2286758E-02   0.2118956E-02
  0.2750000E+02   0.2182764E-02   0.2450576E-02   0.2291748E-02
  0.2850000E+02   0.2373526E-02   0.2617618E-02   0.2469125E-02
  0.2950000E+02   0.2569397E-02   0.2787277E-02   0.2650398E-02
  0.3050000E+02   0.2769486E-02   0.2958928E-02   0.2834842E-02
  0.3150000E+02   0.2972859E-02   0.3131928E-02   0.3021704E-02
  0.3250000E+02   0.3178559E-02   0.3305625E-02   0.3210213E-02
  0.3350000E+02   0.3385609E-02   0.3479362E-02   0.3399586E-02
  0.3450000E+02   0.3589033E-02   0.3652485E-02   0.3589033E-02
  0.3550000E+02   0.3777772E-02   0.3824344E-02   0.3777772E-02
  0.3650000E+02   0.3965028E-02   0.4005100E-02   0.3965028E-02
  0.3750000E+02   0.4150046E-02   0.4207861E-02   0.4150046E-02
  0.3850000E+02   0.4326073E-02   0.4407229E-02   0.4332090E-02
  0.3950000E+02   0.4486709E-02   0.4602347E-02   0.4510459E-02
  0.4050000E+02   0.4643113E-02   0.4792406E-02   0.4684480E-02
  0.4150000E+02   0.4794771E-02   0.4976651E-02   0.4853522E-02
  0.4250000E+02   0.4941207E-02   0.5154382E-02   0.5016995E-02
  0.4350000E+02   0.5081981E-02   0.5324963E-02   0.5174353E-02
  0.4450000E+02   0.5216689E-02   0.5487821E-02   0.5325098E-02
  0.4550000E+02   0.5344971E-02   0.5642449E-02   0.5468781E-02
  0.4650000E+02   0.5466504E-02   0.5788405E-02   0.5605003E-02
  0.4750000E+02   0.5581009E-02   0.5925314E-02   0.5733416E-02
  0.4850000E+02   0.5688245E-02   0.6052867E-02   0.5853724E-02
  0.4950000E+02   0.5788016E-02   0.6170816E-02   0.5965680E-02
  0.5050000E+02   0.5880162E-02   0.6278980E-02   0.6069089E-02
  0.5150000E+02   0.5964566E-02   0.6377234E-02   0.6163801E-02
  0.5250000E+02   0.6041146E-02   0.6465511E-02   0.6249716E-02
  0.5350000E+02   0.6109859E-02   0.6543798E-02   0.6326779E-02
  0.5450000E+02   0.6170696E-02   0.6612133E-02   0.6394976E-02
  0.5550000E+02   0.6223682E-02   0.6670600E-02   0.6454337E-02
  0.5650000E+02   0.6268873E-02   0.6719327E-02   0.6504925E-02
  0.5750000E+02   0.6306355E-02   0.6758481E-02   0.6546844E-02
  0.5850000E+02   0.6336240E-02   0.6788265E-02   0.6580228E-02
  0.5950000E+02   0.6358666E-02   0.6808915E-02   0.6605241E-02
  0.6050000E+02   0.6373794E-02   0.6820693E-02   0.6622074E-02
  0.6150000E+02   0.6381806E-02   0.6823887E-02   0.6630945E-02
  0.6250000E+02   0.6382902E-02   0.6818805E-02   0.6632089E-02
  0.6350000E+02   0.6377297E-02   0.6805776E-02   0.6625765E-02
  0.6450000E+02   0.6365224E-02   0.6785139E-02   0.6612245E-02
  0.6550000E+02   0.6346925E-02   0.6757248E-02   0.6591815E-02
