             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.1000000E-01  -0.7643000E-16  -0.7643000E-16
  0.1500000E+01  -0.1000000E-01  -0.7897069E-16  -0.7897069E-16
  0.2500000E+01  -0.1000000E-01  -0.8059979E-16  -0.8059979E-16
  0.3500000E+01  -0.1000000E-01  -0.8157389E-16  -0.8157389E-16
  0.4500000E+01  -0.1000000E-01  -0.8211326E-16  -0.8211326E-16
  0.5500000E+01  -0.1000000E-01  -0.8239478E-16  -0.8239478E-16
  0.6500000E+01  -0.1000000E-01  -0.8255306E-16  -0.8255306E-16
  0.7500000E+01  -0.1000000E-01  -0.8268584E-16  -0.8268584E-16
  0.8500000E+01  -0.1000000E-01  -0.8286048E-16  -0.8286048E-16
  0.9500000E+01  -0.1000000E-01  -0.8312050E-16  -0.8312050E-16
  0.1050000E+02  -0.1000000E-01  -0.8349123E-16  -0.8349123E-16
  0.1150000E+02  -0.1000000E-01  -0.8398439E-16  -0.8398439E-16
  0.1250000E+02  -0.1000000E-01  -0.8460185E-16  -0.8460185E-16
  0.1350000E+02  -0.1000000E-01  -0.8533840E-16  -0.8533840E-16
  0.1450000E+02  -0.1000000E-01  -0.8618398E-16  -0.8618398E-16
  0.1550000E+02  -0.1000000E-01  -0.8712528E-16  -0.8712528E-16
  0.1650000E+02  -0.1000000E-01  -0.8814709E-16  -0.8814709E-16
  0.1750000E+02  -0.1000000E-01  -0.8923321E-16  -0.8923321E-16
  0.1850000E+02  -0.1000000E-01  -0.9036728E-16  -0.9036728E-16
  0.1950000E+02  -0.1000000E-01  -0.9153335E-16  -0.9153335E-16
  0.2050000E+02  -0.1000000E-01  -0.9271636E-16  -0.9271636E-16
  0.2150000E+02  -0.1000000E-01  -0.9390248E-16  -0.9390248E-16
  0.2250000E+02  -0.1000000E-01  -0.9507940E-16  -0.9507940E-16
  0.2350000E+02  -0.1000000E-01  -0.9623651E-16  -0.9623651E-16
  0.2450000E+02  -0.1000000E-01  -0.9736499E-16  -0.9736499E-16
  0.2550000E+02  -0.1000000E-01  -0.9845788E-16  -0.9845788E-16
  0.2650000E+02  -0.1000000E-01  -0.9951002E-16  -0.9951002E-16
  0.2750000E+02  -0.1000000E-01  -0.1005180E-15  -0.1005180E-15
  0.2850000E+02  -0.1000000E-01  -0.1014802E-15  -0.1014802E-15
  0.2950000E+02  -0.1000000E-01  -0.1023963E-15  -0.1023963E-15
  0.3050000E+02  -0.1000000E-01  -0.1032675E-15  -0.1032675E-15
