             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5805982E-04   0.1191582E-03   0.7858583E-04
  0.1500000E+01   0.6793709E-04   0.1343089E-03   0.9048155E-04
  0.2500000E+01   0.7905614E-04   0.1507735E-03   0.1036728E-03
  0.3500000E+01   0.9150268E-04   0.1685910E-03   0.1182280E-03
  0.4500000E+01   0.1053590E-03   0.1877939E-03   0.1342109E-03
  0.5500000E+01   0.1207029E-03   0.2084076E-03   0.1516790E-03
  0.6500000E+01   0.1376062E-03   0.2304496E-03   0.1706829E-03
  0.7500000E+01   0.1561338E-03   0.2539298E-03   0.1912657E-03
  0.8500000E+01   0.1763425E-03   0.2788493E-03   0.2134616E-03
  0.9500000E+01   0.1982802E-03   0.3052009E-03   0.2372959E-03
  0.1050000E+02   0.2219846E-03   0.3329687E-03   0.2627839E-03
  0.1150000E+02   0.2474826E-03   0.3621280E-03   0.2899307E-03
  0.1250000E+02   0.2747898E-03   0.3926455E-03   0.3187307E-03
  0.1350000E+02   0.3039097E-03   0.4244792E-03   0.3491678E-03
  0.1450000E+02   0.3348334E-03   0.4575790E-03   0.3812145E-03
  0.1550000E+02   0.3675396E-03   0.4918869E-03   0.4148328E-03
  0.1650000E+02   0.4019943E-03   0.5273370E-03   0.4499738E-03
  0.1750000E+02   0.4381509E-03   0.5638568E-03   0.4865783E-03
  0.1850000E+02   0.4759509E-03   0.6013669E-03   0.5245771E-03
  0.1950000E+02   0.5153235E-03   0.6397821E-03   0.5638913E-03
  0.2050000E+02   0.5561869E-03   0.6790120E-03   0.6044334E-03
  0.2150000E+02   0.5984486E-03   0.7189612E-03   0.6461074E-03
  0.2250000E+02   0.6420061E-03   0.7595308E-03   0.6888100E-03
  0.2350000E+02   0.6867481E-03   0.8006184E-03   0.7324314E-03
  0.2450000E+02   0.7325551E-03   0.8421192E-03   0.7768557E-03
  0.2550000E+02   0.7793006E-03   0.8839265E-03   0.8219627E-03
  0.2650000E+02   0.8268521E-03   0.9259328E-03   0.8676278E-03
  0.2750000E+02   0.8750722E-03   0.9680300E-03   0.9137237E-03
  0.2850000E+02   0.9238196E-03   0.1010110E-02   0.9601213E-03
  0.2950000E+02   0.9729507E-03   0.1052068E-02   0.1006690E-02
  0.3050000E+02   0.1022320E-02   0.1093796E-02   0.1053299E-02
  0.3150000E+02   0.1071782E-02   0.1135193E-02   0.1099819E-02
  0.3250000E+02   0.1121190E-02   0.1176159E-02   0.1146122E-02
  0.3350000E+02   0.1170402E-02   0.1216596E-02   0.1192081E-02
  0.3450000E+02   0.1219276E-02   0.1256411E-02   0.1237574E-02
  0.3550000E+02   0.1267674E-02   0.1295516E-02   0.1282482E-02
  0.3650000E+02   0.1315462E-02   0.1333824E-02   0.1326691E-02
  0.3750000E+02   0.1362512E-02   0.1371257E-02   0.1370090E-02
  0.3850000E+02   0.1407740E-02   0.1412575E-02   0.1412575E-02
  0.3950000E+02   0.1443202E-02   0.1454049E-02   0.1454049E-02
  0.4050000E+02   0.1477578E-02   0.1498031E-02   0.1494418E-02
  0.4150000E+02   0.1510811E-02   0.1540959E-02   0.1533598E-02
  0.4250000E+02   0.1542847E-02   0.1582599E-02   0.1571509E-02
  0.4350000E+02   0.1573638E-02   0.1622863E-02   0.1608080E-02
  0.4450000E+02   0.1603141E-02   0.1661669E-02   0.1643246E-02
  0.4550000E+02   0.1631319E-02   0.1698946E-02   0.1676948E-02
  0.4650000E+02   0.1658143E-02   0.1734629E-02   0.1709136E-02
  0.4750000E+02   0.1683584E-02   0.1768662E-02   0.1739767E-02
  0.4850000E+02   0.1707624E-02   0.1800997E-02   0.1768802E-02
  0.4950000E+02   0.1730246E-02   0.1831593E-02   0.1796213E-02
  0.5050000E+02   0.1751439E-02   0.1860417E-02   0.1821975E-02
  0.5150000E+02   0.1771198E-02   0.1887444E-02   0.1846071E-02
  0.5250000E+02   0.1789521E-02   0.1912655E-02   0.1868491E-02
  0.5350000E+02   0.1806409E-02   0.1936040E-02   0.1889229E-02
  0.5450000E+02   0.1821871E-02   0.1957594E-02   0.1908285E-02
  0.5550000E+02   0.1835917E-02   0.1977317E-02   0.1925666E-02
  0.5650000E+02   0.1848560E-02   0.1995219E-02   0.1941381E-02
  0.5750000E+02   0.1859818E-02   0.2011312E-02   0.1955447E-02
  0.5850000E+02   0.1869711E-02   0.2025615E-02   0.1967883E-02
  0.5950000E+02   0.1878262E-02   0.2038150E-02   0.1978713E-02
  0.6050000E+02   0.1885498E-02   0.2048946E-02   0.1987964E-02
  0.6150000E+02   0.1891446E-02   0.2058034E-02   0.1995668E-02
  0.6250000E+02   0.1896136E-02   0.2065450E-02   0.2001858E-02
  0.6350000E+02   0.1899601E-02   0.2071232E-02   0.2006571E-02
  0.6450000E+02   0.1901873E-02   0.2075423E-02   0.2009846E-02
  0.6550000E+02   0.1902989E-02   0.2078067E-02   0.2011723E-02
  0.6650000E+02   0.1902983E-02   0.2079210E-02   0.2012247E-02
  0.6750000E+02   0.1901893E-02   0.2078902E-02   0.2011462E-02
  0.6850000E+02   0.1899758E-02   0.2077192E-02   0.2009414E-02
  0.6950000E+02   0.1896616E-02   0.2074131E-02   0.2006148E-02
  0.7050000E+02   0.1892505E-02   0.2069774E-02   0.2001715E-02
  0.7150000E+02   0.1887466E-02   0.2064172E-02   0.1996160E-02
  0.7250000E+02   0.1881538E-02   0.2057381E-02   0.1989534E-02
  0.7350000E+02   0.1874761E-02   0.2049453E-02   0.1981885E-02
  0.7450000E+02   0.1867173E-02   0.2040444E-02   0.1973262E-02
  0.7550000E+02   0.1858815E-02   0.2030408E-02   0.1963714E-02
  0.7650000E+02   0.1849726E-02   0.2019399E-02   0.1953288E-02
  0.7750000E+02   0.1839942E-02   0.2007470E-02   0.1942033E-02
  0.7850000E+02   0.1829504E-02   0.1994673E-02   0.1929996E-02
  0.7950000E+02   0.1818448E-02   0.1981062E-02   0.1917224E-02
  0.8050000E+02   0.1806811E-02   0.1966687E-02   0.1903762E-02
  0.8150000E+02   0.1794628E-02   0.1951597E-02   0.1889655E-02
  0.8250000E+02   0.1781936E-02   0.1935843E-02   0.1874946E-02
  0.8350000E+02   0.1768768E-02   0.1919472E-02   0.1859679E-02
  0.8450000E+02   0.1755157E-02   0.1902530E-02   0.1843895E-02
  0.8550000E+02   0.1741137E-02   0.1885063E-02   0.1827634E-02
  0.8650000E+02   0.1726739E-02   0.1867115E-02   0.1810936E-02
