             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.6867840E-04   0.2399765E-03   0.1372776E-03
  0.1500000E+01   0.8684337E-04   0.2809293E-03   0.1660933E-03
  0.2500000E+01   0.1087867E-03   0.3269965E-03   0.1995131E-03
  0.3500000E+01   0.1350456E-03   0.3785149E-03   0.2379908E-03
  0.4500000E+01   0.1661839E-03   0.4358030E-03   0.2819795E-03
  0.5500000E+01   0.2027843E-03   0.4991558E-03   0.3319245E-03
  0.6500000E+01   0.2454399E-03   0.5688396E-03   0.3882555E-03
  0.7500000E+01   0.2947438E-03   0.6450866E-03   0.4513796E-03
  0.8500000E+01   0.3512792E-03   0.7280904E-03   0.5216730E-03
  0.9500000E+01   0.4156073E-03   0.8180018E-03   0.5994737E-03
  0.1050000E+02   0.4882562E-03   0.9149250E-03   0.6850744E-03
  0.1150000E+02   0.5697087E-03   0.1018914E-02   0.7787159E-03
  0.1250000E+02   0.6603918E-03   0.1129972E-02   0.8805805E-03
  0.1350000E+02   0.7606650E-03   0.1248046E-02   0.9907874E-03
  0.1450000E+02   0.8708112E-03   0.1373028E-02   0.1109388E-02
  0.1550000E+02   0.9910278E-03   0.1504756E-02   0.1236363E-02
  0.1650000E+02   0.1121419E-02   0.1643012E-02   0.1371620E-02
  0.1750000E+02   0.1261992E-02   0.1787523E-02   0.1514991E-02
  0.1850000E+02   0.1412650E-02   0.1937964E-02   0.1666234E-02
  0.1950000E+02   0.1573192E-02   0.2093962E-02   0.1825036E-02
  0.2050000E+02   0.1743315E-02   0.2255095E-02   0.1991011E-02
  0.2150000E+02   0.1922609E-02   0.2420900E-02   0.2163705E-02
  0.2250000E+02   0.2110569E-02   0.2590874E-02   0.2342602E-02
  0.2350000E+02   0.2306591E-02   0.2764479E-02   0.2527125E-02
  0.2450000E+02   0.2509987E-02   0.2941148E-02   0.2716648E-02
  0.2550000E+02   0.2719986E-02   0.3120290E-02   0.2910495E-02
  0.2650000E+02   0.2935748E-02   0.3301295E-02   0.3107952E-02
  0.2750000E+02   0.3156372E-02   0.3483537E-02   0.3308274E-02
  0.2850000E+02   0.3380906E-02   0.3666385E-02   0.3510689E-02
  0.2950000E+02   0.3608359E-02   0.3849200E-02   0.3714410E-02
  0.3050000E+02   0.3837713E-02   0.4031348E-02   0.3918638E-02
  0.3150000E+02   0.4067932E-02   0.4212202E-02   0.4122573E-02
  0.3250000E+02   0.4297979E-02   0.4391144E-02   0.4325421E-02
  0.3350000E+02   0.4526398E-02   0.4567572E-02   0.4526398E-02
  0.3450000E+02   0.4724738E-02   0.4753431E-02   0.4724738E-02
  0.3550000E+02   0.4910590E-02   0.4976828E-02   0.4919700E-02
  0.3650000E+02   0.5076090E-02   0.5196051E-02   0.5110574E-02
  0.3750000E+02   0.5236906E-02   0.5410186E-02   0.5296682E-02
  0.3850000E+02   0.5392568E-02   0.5618369E-02   0.5477385E-02
  0.3950000E+02   0.5542642E-02   0.5819790E-02   0.5652088E-02
  0.4050000E+02   0.5686729E-02   0.6013704E-02   0.5820240E-02
  0.4150000E+02   0.5824466E-02   0.6199426E-02   0.5981338E-02
  0.4250000E+02   0.5955532E-02   0.6376343E-02   0.6134929E-02
  0.4350000E+02   0.6079640E-02   0.6543912E-02   0.6280611E-02
  0.4450000E+02   0.6196544E-02   0.6701659E-02   0.6418032E-02
  0.4550000E+02   0.6306038E-02   0.6849184E-02   0.6546894E-02
  0.4650000E+02   0.6407950E-02   0.6986159E-02   0.6666949E-02
  0.4750000E+02   0.6502151E-02   0.7112323E-02   0.6777998E-02
  0.4850000E+02   0.6588543E-02   0.7227488E-02   0.6879893E-02
  0.4950000E+02   0.6667067E-02   0.7331527E-02   0.6972535E-02
  0.5050000E+02   0.6737696E-02   0.7424381E-02   0.7055868E-02
  0.5150000E+02   0.6800436E-02   0.7506047E-02   0.7129881E-02
  0.5250000E+02   0.6855323E-02   0.7576581E-02   0.7194606E-02
  0.5350000E+02   0.6902422E-02   0.7636091E-02   0.7250111E-02
  0.5450000E+02   0.6941824E-02   0.7684732E-02   0.7296503E-02
  0.5550000E+02   0.6973647E-02   0.7722706E-02   0.7333922E-02
  0.5650000E+02   0.6998029E-02   0.7750253E-02   0.7362536E-02
  0.5750000E+02   0.7015131E-02   0.7767649E-02   0.7382545E-02
  0.5850000E+02   0.7025133E-02   0.7775203E-02   0.7394172E-02
  0.5950000E+02   0.7028229E-02   0.7773250E-02   0.7397662E-02
  0.6050000E+02   0.7024632E-02   0.7762150E-02   0.7393279E-02
  0.6150000E+02   0.7014565E-02   0.7742281E-02   0.7381307E-02
  0.6250000E+02   0.6998262E-02   0.7714040E-02   0.7362040E-02
  0.6350000E+02   0.6975970E-02   0.7677833E-02   0.7335787E-02
  0.6450000E+02   0.6947938E-02   0.7634077E-02   0.7302865E-02
  0.6550000E+02   0.6914426E-02   0.7583196E-02   0.7263598E-02
  0.6650000E+02   0.6875695E-02   0.7525615E-02   0.7218316E-02
  0.6750000E+02   0.6832011E-02   0.7461761E-02   0.7167350E-02
  0.6850000E+02   0.6783642E-02   0.7392061E-02   0.7111034E-02
  0.6950000E+02   0.6730853E-02   0.7316935E-02   0.7049702E-02
  0.7050000E+02   0.6673912E-02   0.7236798E-02   0.6983684E-02
  0.7150000E+02   0.6613084E-02   0.7152060E-02   0.6913308E-02
  0.7250000E+02   0.6548630E-02   0.7063118E-02   0.6838896E-02
  0.7350000E+02   0.6480808E-02   0.6970362E-02   0.6760767E-02
  0.7450000E+02   0.6409872E-02   0.6874169E-02   0.6679229E-02
  0.7550000E+02   0.6336070E-02   0.6774903E-02   0.6594586E-02
  0.7650000E+02   0.6259645E-02   0.6672915E-02   0.6507131E-02
  0.7750000E+02   0.6180832E-02   0.6568544E-02   0.6417149E-02
