             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.7176767E-04   0.1755533E-02   0.5336016E-03
  0.1500000E+01   0.1137893E-03   0.2185498E-02   0.7262491E-03
  0.2500000E+01   0.1759386E-03   0.2693452E-02   0.9732159E-03
  0.3500000E+01   0.2656248E-03   0.3287599E-02   0.1285026E-02
  0.4500000E+01   0.3920623E-03   0.3975975E-02   0.1673022E-02
  0.5500000E+01   0.5664012E-03   0.4766276E-02   0.2149172E-02
  0.6500000E+01   0.8017776E-03   0.5665686E-02   0.2725827E-02
  0.7500000E+01   0.1113262E-02   0.6680720E-02   0.3415448E-02
  0.8500000E+01   0.1517697E-02   0.7817059E-02   0.4230292E-02
  0.9500000E+01   0.2033405E-02   0.9079413E-02   0.5182093E-02
  0.1050000E+02   0.2679793E-02   0.1047140E-01   0.6281730E-02
  0.1150000E+02   0.3476834E-02   0.1199543E-01   0.7538910E-02
  0.1250000E+02   0.4444470E-02   0.1365264E-01   0.8961864E-02
  0.1350000E+02   0.5601955E-02   0.1544285E-01   0.1055708E-01
  0.1450000E+02   0.6967164E-02   0.1736452E-01   0.1232908E-01
  0.1550000E+02   0.8555916E-02   0.1941473E-01   0.1428025E-01
  0.1650000E+02   0.1038133E-01   0.2158927E-01   0.1641069E-01
  0.1750000E+02   0.1245325E-01   0.2388260E-01   0.1871819E-01
  0.1850000E+02   0.1477780E-01   0.2628799E-01   0.2119820E-01
  0.1950000E+02   0.1735701E-01   0.2879760E-01   0.2384388E-01
  0.2050000E+02   0.2018863E-01   0.3140254E-01   0.2664620E-01
  0.2150000E+02   0.2326601E-01   0.3409303E-01   0.2959412E-01
  0.2250000E+02   0.2657825E-01   0.3685852E-01   0.3267472E-01
  0.2350000E+02   0.3011030E-01   0.3968782E-01   0.3587349E-01
  0.2450000E+02   0.3384337E-01   0.4256923E-01   0.3917452E-01
  0.2550000E+02   0.3775528E-01   0.4549071E-01   0.4256080E-01
  0.2650000E+02   0.4182099E-01   0.4843997E-01   0.4601448E-01
  0.2750000E+02   0.4601314E-01   0.5140467E-01   0.4951713E-01
  0.2850000E+02   0.5030262E-01   0.5437247E-01   0.5305005E-01
  0.2950000E+02   0.5465921E-01   0.5733122E-01   0.5659449E-01
  0.3050000E+02   0.5905214E-01   0.6026901E-01   0.6013190E-01
  0.3150000E+02   0.6317435E-01   0.6364417E-01   0.6364417E-01
  0.3250000E+02   0.6603615E-01   0.6782446E-01   0.6711382E-01
  0.3350000E+02   0.6884392E-01   0.7214443E-01   0.7052416E-01
  0.3450000E+02   0.7158773E-01   0.7638276E-01   0.7385949E-01
  0.3550000E+02   0.7425833E-01   0.8051344E-01   0.7710517E-01
  0.3650000E+02   0.7684720E-01   0.8451253E-01   0.8024774E-01
  0.3750000E+02   0.7934650E-01   0.8835838E-01   0.8327499E-01
  0.3850000E+02   0.8174921E-01   0.9203174E-01   0.8617604E-01
  0.3950000E+02   0.8404905E-01   0.9551592E-01   0.8894130E-01
  0.4050000E+02   0.8624052E-01   0.9879676E-01   0.9156255E-01
  0.4150000E+02   0.8831891E-01   0.1018627E+00   0.9403287E-01
  0.4250000E+02   0.9028025E-01   0.1047045E+00   0.9634666E-01
  0.4350000E+02   0.9212133E-01   0.1073157E+00   0.9849957E-01
  0.4450000E+02   0.9383965E-01   0.1096916E+00   0.1004884E+00
  0.4550000E+02   0.9543339E-01   0.1118302E+00   0.1023113E+00
  0.4650000E+02   0.9690142E-01   0.1137310E+00   0.1039671E+00
  0.4750000E+02   0.9824321E-01   0.1153955E+00   0.1054560E+00
  0.4850000E+02   0.9945882E-01   0.1168269E+00   0.1067790E+00
  0.4950000E+02   0.1005489E+00   0.1180297E+00   0.1079380E+00
  0.5050000E+02   0.1015144E+00   0.1190097E+00   0.1089353E+00
  0.5150000E+02   0.1023571E+00   0.1197739E+00   0.1097745E+00
  0.5250000E+02   0.1030789E+00   0.1203300E+00   0.1104592E+00
  0.5350000E+02   0.1036821E+00   0.1206865E+00   0.1109940E+00
  0.5450000E+02   0.1041696E+00   0.1208526E+00   0.1113835E+00
  0.5550000E+02   0.1045443E+00   0.1208379E+00   0.1116331E+00
  0.5650000E+02   0.1048094E+00   0.1206523E+00   0.1117482E+00
  0.5750000E+02   0.1049686E+00   0.1203059E+00   0.1117345E+00
  0.5850000E+02   0.1050255E+00   0.1198090E+00   0.1115981E+00
  0.5950000E+02   0.1049838E+00   0.1191716E+00   0.1113450E+00
  0.6050000E+02   0.1048477E+00   0.1184040E+00   0.1109812E+00
  0.6150000E+02   0.1046212E+00   0.1175162E+00   0.1105132E+00
  0.6250000E+02   0.1043084E+00   0.1165179E+00   0.1099469E+00
  0.6350000E+02   0.1039136E+00   0.1154187E+00   0.1092886E+00
  0.6450000E+02   0.1034408E+00   0.1142277E+00   0.1085444E+00
  0.6550000E+02   0.1028944E+00   0.1129539E+00   0.1077202E+00
  0.6650000E+02   0.1022784E+00   0.1116058E+00   0.1068219E+00
  0.6750000E+02   0.1015972E+00   0.1101916E+00   0.1058552E+00
  0.6850000E+02   0.1008547E+00   0.1087189E+00   0.1048258E+00
  0.6950000E+02   0.1000549E+00   0.1071951E+00   0.1037388E+00
  0.7050000E+02   0.9920192E-01   0.1056272E+00   0.1025997E+00
  0.7150000E+02   0.9829951E-01   0.1040216E+00   0.1014132E+00
  0.7250000E+02   0.9735145E-01   0.1023845E+00   0.1001844E+00
  0.7350000E+02   0.9636141E-01   0.1007217E+00   0.9891767E-01
  0.7450000E+02   0.9533292E-01   0.9903838E-01   0.9761749E-01
  0.7550000E+02   0.9426941E-01   0.9733959E-01   0.9628801E-01
  0.7650000E+02   0.9317420E-01   0.9562990E-01   0.9493318E-01
