             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.1000000E-01  -0.4866619E-15  -0.4866619E-15
  0.1500000E+01  -0.1000000E-01  -0.3956046E-15  -0.3956046E-15
  0.2500000E+01  -0.1000000E-01  -0.3548561E-15  -0.3548561E-15
  0.3500000E+01  -0.1000000E-01  -0.3411578E-15  -0.3411578E-15
  0.4500000E+01  -0.1000000E-01  -0.3436423E-15  -0.3436423E-15
  0.5500000E+01  -0.1000000E-01  -0.3563925E-15  -0.3563925E-15
  0.6500000E+01  -0.1000000E-01  -0.3755906E-15  -0.3755906E-15
  0.7500000E+01  -0.1000000E-01  -0.3983580E-15  -0.3983580E-15
  0.8500000E+01  -0.1000000E-01  -0.4223102E-15  -0.4223102E-15
  0.9500000E+01  -0.1000000E-01  -0.4454326E-15  -0.4454326E-15
  0.1050000E+02  -0.1000000E-01  -0.4660945E-15  -0.4660945E-15
  0.1150000E+02  -0.1000000E-01  -0.4831038E-15  -0.4831038E-15
  0.1250000E+02  -0.1000000E-01  -0.4957391E-15  -0.4957391E-15
  0.1350000E+02  -0.1000000E-01  -0.5037392E-15  -0.5037392E-15
  0.1450000E+02  -0.1000000E-01  -0.5072453E-15  -0.5072453E-15
  0.1550000E+02  -0.1000000E-01  -0.5067104E-15  -0.5067104E-15
  0.1650000E+02  -0.1000000E-01  -0.5027941E-15  -0.5027941E-15
  0.1750000E+02  -0.1000000E-01  -0.4962606E-15  -0.4962606E-15
  0.1850000E+02  -0.1000000E-01  -0.4878937E-15  -0.4878937E-15
  0.1950000E+02  -0.1000000E-01  -0.4784337E-15  -0.4784337E-15
  0.2050000E+02  -0.1000000E-01  -0.4685370E-15  -0.4685370E-15
  0.2150000E+02  -0.1000000E-01  -0.4587569E-15  -0.4587569E-15
  0.2250000E+02  -0.1000000E-01  -0.4495382E-15  -0.4495382E-15
  0.2350000E+02  -0.1000000E-01  -0.4412237E-15  -0.4412237E-15
  0.2450000E+02  -0.1000000E-01  -0.4340651E-15  -0.4340651E-15
  0.2550000E+02  -0.1000000E-01  -0.4282374E-15  -0.4282374E-15
  0.2650000E+02  -0.1000000E-01  -0.4238528E-15  -0.4238528E-15
  0.2750000E+02  -0.1000000E-01  -0.4209742E-15  -0.4209742E-15
  0.2850000E+02  -0.1000000E-01  -0.4196255E-15  -0.4196255E-15
  0.2950000E+02  -0.1000000E-01  -0.4198010E-15  -0.4198010E-15
  0.3050000E+02  -0.1000000E-01  -0.4214716E-15  -0.4214716E-15
  0.3150000E+02  -0.1000000E-01  -0.4245904E-15  -0.4245904E-15
  0.3250000E+02  -0.1000000E-01  -0.4290953E-15  -0.4290953E-15
  0.3350000E+02  -0.1000000E-01  -0.4349119E-15  -0.4349119E-15
