             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.3553275E-03   0.9138921E-03   0.5780463E-03
  0.1500000E+01   0.4385764E-03   0.1067618E-02   0.6923227E-03
  0.2500000E+01   0.5370373E-03   0.1240575E-02   0.8238790E-03
  0.3500000E+01   0.6525700E-03   0.1434119E-02   0.9743522E-03
  0.4500000E+01   0.7870991E-03   0.1649561E-02   0.1145386E-02
  0.5500000E+01   0.9425901E-03   0.1888150E-02   0.1338609E-02
  0.6500000E+01   0.1121024E-02   0.2151055E-02   0.1555612E-02
  0.7500000E+01   0.1324367E-02   0.2439349E-02   0.1797926E-02
  0.8500000E+01   0.1554543E-02   0.2753984E-02   0.2066995E-02
  0.9500000E+01   0.1813401E-02   0.3095784E-02   0.2364154E-02
  0.1050000E+02   0.2102680E-02   0.3465420E-02   0.2690608E-02
  0.1150000E+02   0.2423983E-02   0.3863405E-02   0.3047407E-02
  0.1250000E+02   0.2778742E-02   0.4290074E-02   0.3435424E-02
  0.1350000E+02   0.3168188E-02   0.4745578E-02   0.3855342E-02
  0.1450000E+02   0.3593330E-02   0.5229877E-02   0.4307631E-02
  0.1550000E+02   0.4054925E-02   0.5742731E-02   0.4792539E-02
  0.1650000E+02   0.4553457E-02   0.6283698E-02   0.5310077E-02
  0.1750000E+02   0.5089128E-02   0.6852134E-02   0.5860015E-02
  0.1850000E+02   0.5661835E-02   0.7447194E-02   0.6441875E-02
  0.1950000E+02   0.6271171E-02   0.8067834E-02   0.7054930E-02
  0.2050000E+02   0.6916414E-02   0.8712823E-02   0.7698206E-02
  0.2150000E+02   0.7596531E-02   0.9380742E-02   0.8370486E-02
  0.2250000E+02   0.8310186E-02   0.1007000E-01   0.9070318E-02
  0.2350000E+02   0.9055744E-02   0.1077886E-01   0.9796027E-02
  0.2450000E+02   0.9831288E-02   0.1150542E-01   0.1054573E-01
  0.2550000E+02   0.1063464E-01   0.1224764E-01   0.1131734E-01
  0.2650000E+02   0.1146336E-01   0.1300340E-01   0.1210862E-01
  0.2750000E+02   0.1231481E-01   0.1377045E-01   0.1291713E-01
  0.2850000E+02   0.1318614E-01   0.1454647E-01   0.1374035E-01
  0.2950000E+02   0.1407434E-01   0.1532908E-01   0.1457560E-01
  0.3050000E+02   0.1497626E-01   0.1611586E-01   0.1542013E-01
  0.3150000E+02   0.1588863E-01   0.1690436E-01   0.1627113E-01
  0.3250000E+02   0.1680812E-01   0.1769211E-01   0.1712572E-01
  0.3350000E+02   0.1773134E-01   0.1847668E-01   0.1798103E-01
