             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1446958E-04   0.7433971E-04   0.3668607E-04
  0.1500000E+01   0.2005120E-04   0.9167034E-04   0.4739372E-04
  0.2500000E+01   0.2736271E-04   0.1121211E-03   0.6056622E-04
  0.3500000E+01   0.3679784E-04   0.1360594E-03   0.7659952E-04
  0.4500000E+01   0.4880059E-04   0.1638617E-03   0.9591668E-04
  0.5500000E+01   0.6386273E-04   0.1959093E-03   0.1189632E-03
  0.6500000E+01   0.8251940E-04   0.2325824E-03   0.1462014E-03
  0.7500000E+01   0.1053426E-03   0.2742544E-03   0.1781035E-03
  0.8500000E+01   0.1329327E-03   0.3212855E-03   0.2151445E-03
  0.9500000E+01   0.1659084E-03   0.3740170E-03   0.2577934E-03
  0.1050000E+02   0.2048949E-03   0.4327645E-03   0.3065054E-03
  0.1150000E+02   0.2505110E-03   0.4978124E-03   0.3617127E-03
  0.1250000E+02   0.3033558E-03   0.5694076E-03   0.4238154E-03
  0.1350000E+02   0.3639941E-03   0.6477545E-03   0.4931736E-03
  0.1450000E+02   0.4329432E-03   0.7330102E-03   0.5700988E-03
  0.1550000E+02   0.5106591E-03   0.8252801E-03   0.6548465E-03
  0.1650000E+02   0.5975248E-03   0.9246148E-03   0.7476099E-03
  0.1750000E+02   0.6938388E-03   0.1031007E-02   0.8485141E-03
  0.1850000E+02   0.7998061E-03   0.1144391E-02   0.9576117E-03
  0.1950000E+02   0.9155312E-03   0.1264640E-02   0.1074880E-02
  0.2050000E+02   0.1041013E-02   0.1391566E-02   0.1200217E-02
  0.2150000E+02   0.1176140E-02   0.1524924E-02   0.1333444E-02
  0.2250000E+02   0.1320693E-02   0.1664409E-02   0.1474306E-02
  0.2350000E+02   0.1474343E-02   0.1809663E-02   0.1622469E-02
  0.2450000E+02   0.1636659E-02   0.1960274E-02   0.1777528E-02
  0.2550000E+02   0.1807107E-02   0.2115782E-02   0.1939010E-02
  0.2650000E+02   0.1985065E-02   0.2275684E-02   0.2106379E-02
  0.2750000E+02   0.2169824E-02   0.2439438E-02   0.2279040E-02
  0.2850000E+02   0.2360605E-02   0.2606469E-02   0.2456348E-02
  0.2950000E+02   0.2556562E-02   0.2776172E-02   0.2637615E-02
  0.3050000E+02   0.2756801E-02   0.2947921E-02   0.2822118E-02
  0.3150000E+02   0.2960388E-02   0.3121076E-02   0.3009102E-02
  0.3250000E+02   0.3166357E-02   0.3294981E-02   0.3197797E-02
  0.3350000E+02   0.3373732E-02   0.3468982E-02   0.3387417E-02
  0.3450000E+02   0.3577174E-02   0.3642420E-02   0.3577174E-02
  0.3550000E+02   0.3766281E-02   0.3814648E-02   0.3766281E-02
  0.3650000E+02   0.3953962E-02   0.3994480E-02   0.3953962E-02
  0.3750000E+02   0.4139458E-02   0.4197740E-02   0.4139458E-02
  0.3850000E+02   0.4317769E-02   0.4397642E-02   0.4322034E-02
  0.3950000E+02   0.4478958E-02   0.4593325E-02   0.4500981E-02
  0.4050000E+02   0.4635954E-02   0.4783976E-02   0.4675626E-02
  0.4150000E+02   0.4788241E-02   0.4968837E-02   0.4845334E-02
  0.4250000E+02   0.4935338E-02   0.5147205E-02   0.5009511E-02
  0.4350000E+02   0.5076802E-02   0.5318443E-02   0.5167606E-02
  0.4450000E+02   0.5212228E-02   0.5481974E-02   0.5319119E-02
  0.4550000E+02   0.5341249E-02   0.5637290E-02   0.5463596E-02
